p.value,fdr,p.holm,t.statistic,coefficient,coefficient.ci.high,coefficient.ci.low,coefficient.se,n,chromosome.x,position.x,probeID,beta,p,log10p,chromosome.y,position.y,gene.symbol,chromosome,position,gene,bonf
2.2233886808456728e-7,0.0036251807081700937,0.19212301591187458,-5.392574706134395,-0.027150974852138025,-0.017214147335361658,-0.03708780236891439,0.0050348815420678495,183,chr16,80615063,cg10158330,-0.027150974852138025,2.2233886808456728e-7,6.65298460963969,chr16,80648960,CDYL2,16,80615063,CDYL2,0.192134577533015
2.4166192933786706e-7,0.0038512959268778833,0.20881983147892158,-5.375096189864645,-0.05435770884713524,-0.03439895615796923,-0.07431646153630125,0.010112881133110303,183,chr17,4008771,cg18943946,-0.05435770884713524,2.4166192933786706e-7,6.616791761593864,chr17,3912065,ZZEF1,17,4008771,ZZEF1,0.2088326395611765
2.451203908320337e-7,0.0038512959268778833,0.21180803947717863,-5.3721122185776595,-0.058316886143069374,-0.036892531697885506,-0.07974124058825324,0.010855485472064389,183,chr6,56707793,cg15710961,-0.058316886143069374,2.451203908320337e-7,6.610620559586408,chr6,56572591,DST;DST;DST;DST,6,56707793,DST,0.21182127597828357
2.5125118613791236e-7,0.003860760454764621,0.21710539618821165,-5.366921964310794,-0.0440503343031742,-0.027851550010253582,-0.06024911859609482,0.008207746376061016,183,chr1,242188827,cg17603188,-0.0440503343031742,2.5125118613791236e-7,6.5998918792951,chr1,242352129,PLD5;PLD5;PLD5,1,242188827,PLD5,0.21711921500344925
2.584747232461924e-7,0.003860760454764621,0.22334697445814186,-5.36096265493932,-0.0594009730622934,-0.03753296266645603,-0.08126898345813077,0.011080281077422606,183,chr5,149915806,cg09486450,-0.0594009730622934,2.584747232461924e-7,6.587581921008878,chr5,149295369,PDE6A,5,149915806,PDE6A,0.22336144904264366
2.5912583246506173e-7,0.003860760454764621,0.22390933620389752,-5.360433496097969,-0.05102946667064161,-0.032241507345808176,-0.06981742599547504,0.00951965297354917,183,chr9,133136079,cg11134013,-0.05102946667064161,2.5912583246506173e-7,6.586489289685726,chr9,136011466,RALGDS,9,133136079,RALGDS,0.22392410637634802
2.7065046067200236e-7,0.0039011323993884284,0.2338674391639132,-5.3512757548414855,-0.03819053105212379,-0.024105530750171016,-0.05227553135407657,0.007136715206195736,183,chr16,67944229,cg20861649,-0.03819053105212379,2.7065046067200236e-7,6.567591229363098,chr16,67978132,SLC12A4;SLC12A4;SLC12A4;SLC12A4;SLC12A4;LCAT,16,67944229,SLC12A4,0.23388313689063217
2.7086432012343396e-7,0.0039011323993884284,0.23405196296841843,-5.351109431606622,-0.10894100889537513,-0.0687613676542284,-0.14912065013652187,0.020358583633500203,183,chr19,46045657,cg14898318,-0.10894100889537513,2.7086432012343396e-7,6.567248199079227,chr19,46045657,OPA3,19,46045657,OPA3,0.2340679439633057
2.828632184108941e-7,0.003982069215544254,0.2444198441231063,-5.341976776381207,-0.04522881377015518,-0.02851899667622205,-0.061938630864088316,0.008466681092686133,183,chr11,47071441,cg01258949,-0.04522881377015518,2.828632184108941e-7,6.548423521541654,chr11,47092992,C11orf49;C11orf49;C11orf49;C11orf49,11,47071441,C11orf49,0.24443681591621097
2.9005853791653653e-7,0.003982069215544254,0.250636972086838,-5.3366795502664814,-0.0958437347036978,-0.06039905167504786,-0.13128841773234773,0.017959432227650233,183,chr6,7119709,cg15634144,-0.0958437347036978,2.9005853791653653e-7,6.5375143464850725,chr6,7119942,RREB1;RREB1;RREB1;RREB1,6,7119709,RREB1,0.2506546656576509
2.934656033660402e-7,0.003982069215544254,0.25358069321256166,-5.334215747009242,-0.032423229273705986,-0.02042701582826465,-0.04441944271914732,0.0060783498102574595,183,chr5,14477064,cg12337605,-0.032423229273705986,2.934656033660402e-7,6.532442794395024,chr5,14477173,TRIO,5,14477064,TRIO,0.25359888807997033
3.0115947862209646e-7,0.003982069215544254,0.2602285927230887,-5.328752902444286,-0.12062939485568729,-0.07595218313645388,-0.1653066065749207,0.022637453277361552,183,chr1,62209607,cg10704177,-0.12062939485568729,3.0115947862209646e-7,6.521203463396636,chr1,62209607,INADL,1,62209607,INADL,0.2602475657702419
3.02176226224079e-7,0.003982069215544254,0.261106850965512,-5.328041175354378,-0.08328973565884434,-0.05243780081085045,-0.11414167050683824,0.015632337085552755,183,chr7,44670945,cg13290417,-0.08328973565884434,3.02176226224079e-7,6.5197397068594665,chr7,44670945,OGDH;OGDH;OGDH,7,44670945,OGDH,0.2611261902439903
3.0413233809089227e-7,0.003982069215544254,0.2627967996239448,-5.326678424866055,-0.0646880244397665,-0.040720349642300854,-0.08865569923723214,0.012144158006195607,183,chr9,92735702,cg13587621,-0.0646880244397665,3.0413233809089227e-7,6.516937399297672,chr9,95497984,BICD2;BICD2,9,92735702,BICD2,0.26281656822592075
3.325001979521362e-7,0.004288518075533349,0.2873087660476696,-5.307820836041602,-0.027012377688717358,-0.01696841587919915,-0.037056339498235565,0.005089165313436296,183,chr16,120123,cg01278651,-0.027012377688717358,3.325001979521362e-7,6.478208091806005,chr16,170122,NPRL3;NPRL3;NPRL3;NPRL3;NPRL3,16,120123,NPRL3,0.2873307110607344
3.533674077067041e-7,0.004454062833266012,0.30533947648824744,-5.294924119767849,-0.12471141324194021,-0.07822725678792271,-0.17119556969595773,0.02355301236071501,183,chr10,122544160,cg07066120,-0.12471141324194021,3.533674077067041e-7,6.4517735094582225,chr10,124303676,,10,122544160,NA,0.3053631521045638
3.5564383985150155e-7,0.004454062833266012,0.30730615171424486,-5.293562325079826,-0.023250136383132784,-0.014581795766602179,-0.03191847699966339,0.004392153139102254,183,chr3,15756343,cg07415654,-0.023250136383132784,3.5564383985150155e-7,6.4489847093664405,chr3,15797850,ANKRD28,3,15756343,ANKRD28,0.30733033549535477
3.67403049174766e-7,0.004535601139292462,0.3174667289400793,-5.286660188316831,-0.08208479913159575,-0.05144119537700056,-0.11272840288619093,0.015526778004948706,183,chr2,28327890,cg05642098,-0.08208479913159575,3.67403049174766e-7,6.434857243690852,chr2,28550757,BRE;BRE;BRE;BRE;BRE;BRE,2,28327890,BRE,0.3174920797504724
3.789596593484417e-7,0.004543443726289389,0.3274522203691202,-5.280083360477769,-0.0860779566496855,-0.053903615371104024,-0.11825229792826697,0.01630238592329662,183,chr17,18689481,cg17489791,-0.0860779566496855,3.789596593484417e-7,6.421407018672644,chr17,18689481,TVP23B,17,18689481,TVP23B,0.3274787475452746
3.830529903836168e-7,0.004543443726289389,0.330988810983666,-5.277800590696072,-0.08823664507542307,-0.0552411610279368,-0.12123212912290934,0.016718449960191815,183,chr2,191178885,cg02856510,-0.08823664507542307,3.830529903836168e-7,6.41674114289999,chr2,192043611,,2,191178885,NA,0.3310160077459832
3.8381140357150753e-7,0.004543443726289389,0.33164375759806825,-5.277380246939296,-0.059610090440021184,-0.03731753333567003,-0.08190264754437233,0.01129539423932794,183,chr1,10381088,cg08368905,-0.059610090440021184,3.8381140357150753e-7,6.415882125914758,chr1,10441146,KIF1B,1,10381088,KIF1B,0.3316713920191254
3.9676461573729504e-7,0.004632101294083699,0.34283597240166613,-5.270323185129583,-0.0473235227588331,-0.029602111164304043,-0.06504493435336216,0.008979244933661415,183,chr5,179773572,cg10113951,-0.0473235227588331,3.9676461573729504e-7,6.401467066042196,chr5,179200573,MAML1,5,179773572,MAML1,0.34286493621861497
4.041404623375057e-7,0.004632101294083699,0.3492088824156672,-5.266404272231762,-0.03541228355730668,-0.02214144906326332,-0.04868311805135005,0.006724186318932158,183,chr15,39192937,cg18817654,-0.03541228355730668,4.041404623375057e-7,6.393467666037936,chr15,39485138,,15,39192937,NA,0.3492387888098802
4.0848201242435896e-7,0.004632101294083699,0.3529599118496028,5.26412994722574,0.0753953634832967,0.10366215606171507,0.047128570904878334,0.014322473844520301,183,chr9,33159027,cg14080050,0.0753953634832967,4.0848201242435896e-7,6.38882706294268,chr9,33159025,B4GALT1,9,33159027,B4GALT1,0.35299054800053464
4.1367709096292284e-7,0.004632101294083699,0.3574484460508785,-5.261439213252853,-0.092809521256805,-0.05799611890482685,-0.12762292360878313,0.01763956923098729,183,chr1,28158023,cg12154164,-0.092809521256805,4.1367709096292284e-7,6.383338529246798,chr1,28484534,PTAFR;PTAFR;PTAFR;PTAFR,1,28158023,PTAFR,0.3574798855097917
4.3108093572689686e-7,0.004632101294083699,0.3724862595382184,-5.252658729623205,-0.05566913824857518,-0.03475240742166058,-0.07658586907548978,0.010598278150952435,183,chr2,161067945,cg26150263,-0.05566913824857518,4.3108093572689686e-7,6.365441183111515,chr2,161924456,,2,161067945,NA,0.3725194527702694
4.340778829678811e-7,0.004632101294083699,0.3750754126475889,-5.251181624147052,-0.09347529942207805,-0.05834366785234048,-0.12860693099181564,0.017800812486134722,183,chr2,230796602,cg09458420,-0.09347529942207805,4.340778829678811e-7,6.362432341665803,chr2,231661317,CAB39;CAB39;CAB39,2,230796602,CAB39,0.3751092707224604
4.366781555564087e-7,0.004632101294083699,0.3773218039060927,-5.2499080448331,-0.04272876841970453,-0.026665749424682368,-0.05879178741472669,0.00813895558832839,183,chr2,72794219,cg21686287,-0.04272876841970453,4.366781555564087e-7,6.359838532737683,chr2,73021348,EXOC6B,2,72794219,EXOC6B,0.3773563014803817
4.371996575580384e-7,0.004632101294083699,0.3777719825054893,-5.249653508508376,-0.05190061135257295,-0.03238867691272614,-0.07141254579241976,0.009886483225693854,183,chr2,233966797,cg05295635,-0.05190061135257295,4.371996575580384e-7,6.359320186888649,chr2,233966797,INPP5D;INPP5D,2,233966797,INPP5D,0.377806958478094
4.407004628727632e-7,0.004632101294083699,0.3807964896549314,-5.247952433227844,-0.050425585558924804,-0.03146203934641917,-0.06938913177143044,0.009608620924162925,183,chr8,122718465,cg07862235,-0.050425585558924804,4.407004628727632e-7,6.355856493345354,chr8,123730704,,8,122718465,NA,0.38083218639242405
4.4490368292724774e-7,0.004632101294083699,0.38442792530694697,-5.245927331120112,-0.08212901525114993,-0.05123083947221296,-0.1130271910300869,0.015655766858214126,183,chr7,100156004,cg14401395,-0.08212901525114993,4.4490368292724774e-7,6.351733999133141,chr7,99753627,C7orf43;C7orf43,7,100156004,C7orf43,0.384464407408947
4.527596043056546e-7,0.004657775209285,0.3912155385327827,-5.242191777547299,-0.06688764526582734,-0.0417055712246142,-0.09206971930704048,0.012759480786703026,183,chr1,67697926,cg26145152,-0.06688764526582734,4.527596043056546e-7,6.344132328307758,chr1,68163609,,1,67697926,NA,0.3912531175799401
4.654457208175992e-7,0.0046632563227605745,0.4021767530954213,-5.2362905400336786,-0.09397218877945222,-0.05855336774710642,-0.12939100981179802,0.017946328237708486,183,chr18,35442016,cg12734151,-0.09397218877945222,4.654457208175992e-7,6.332130958128112,chr18,33021980,,18,35442016,NA,0.40221585053597
