p.value,fdr,p.holm,t.statistic,coefficient,coefficient.ci.high,coefficient.ci.low,coefficient.se,n,chromosome.x,position.x,probeID,beta,p,log10p,chromosome.y,position.y,gene.symbol,chromosome,position,gene,bonf
6.579841371194285e-7,0.0270761099076204,0.568585148377286,-5.161983198679153,-0.07545816836026509,-0.04660801103037887,-0.1043083256901513,0.014618057722383384,183,chr4,47625753,cg23441066,-0.07545816836026509,6.579841371194285e-7,6.181784576362552,chr4,47625753,CORIN;CORIN;CORIN;CORIN,4,47625753,CORIN,0.5685983080600284
7.752831857862322e-7,0.02877705727097002,0.6699462346166426,5.126518543936493,0.2518580133957209,0.34881782302912306,0.15489820376231872,0.049128470176629274,183,chr6,113128231,cg22849321,0.2518580133957209,7.752831857862322e-7,6.110539634835397,chr6,113128231,,6,113128231,NA,0.6699625155635441
7.92356557241058e-7,0.02877705727097002,0.6846990718087155,-5.121796912451922,-0.22359101965873307,-0.13743403006236668,-0.3097480092550995,0.04365479996193268,183,chr17,80748264,cg03529720,-0.22359101965873307,7.92356557241058e-7,6.101079343668182,chr17,80748264,TBCD,17,80748264,TBCD,0.6847165036529748
7.992220980837635e-7,0.02877705727097002,0.6906309923950245,-5.1199260582931165,-0.15016088897578647,-0.09227780591402279,-0.20804397203755015,0.029328722185852654,183,chr14,66537014,cg24428529,-0.15016088897578647,7.992220980837635e-7,6.097332516594936,chr14,66537014,,14,66537014,NA,0.6906493745032805
8.842373682399977e-7,0.030564619609573223,0.7640942685424927,5.097970818249094,0.13830405987450967,0.1918462457150969,0.08476187403392244,0.027129237260328294,183,chr21,37531869,cg05075169,0.13830405987450967,8.842373682399977e-7,6.053431135576371,chr21,38904171,,21,37531869,NA,0.7641154902393306
9.769230144124713e-7,0.03246961449040638,0.8441855536752056,-5.076257738700536,-0.12241364972938869,-0.07482047284044448,-0.17000682661833288,0.02411493979041442,183,chr6,33772694,cg10479493,-0.12241364972938869,9.769230144124713e-7,6.010139659140183,chr6,33772694,MLN;MLN,6,33772694,MLN,0.844209976750566
1.0204773371979752e-6,0.03266101969978906,0.8818209994835375,-5.066736933696542,-0.03512610988623209,-0.021443775097762977,-0.048808444674701204,0.006932688700023965,183,chr5,177983110,cg13020736,-0.03512610988623209,1.0204773371979752e-6,5.9911966356702555,chr5,177983110,COL23A1,5,177983110,COL23A1,0.8818475318943046
1.1149672208494576e-6,0.03441075549398216,0.9634710497165375,-5.047370008559856,-0.2123011883025622,-0.12928824821835094,-0.29531412838677346,0.042061744619974306,183,chr1,66723453,cg16434774,-0.2123011883025622,1.1149672208494576e-6,5.952737900340898,chr1,66723453,PDE4B;PDE4B;PDE4B;PDE4B;PDE4B,1,66723453,PDE4B,0.9635011538315005
1.156211411618736e-6,0.03445318633700531,0.9991100298536286,-5.039411382475814,-0.13594499252141365,-0.08270451819832005,-0.18918546684450727,0.026976363349527778,183,chr6,170479824,cg03867979,-0.13594499252141365,1.156211411618736e-6,5.936962748523791,chr6,170479824,,6,170479824,NA,0.999142403773154
1.374557767913929e-6,0.03959422814194525,1,-5.001391956366633,-0.12471184419317356,-0.0754993560047763,-0.17392433238157085,0.024935427033351956,183,chr4,153516867,cg07244177,-0.12471184419317356,1.374557767913929e-6,5.86183700354037,chr4,153516867,,4,153516867,NA,1
1.7253019416861166e-6,0.04797620036184258,1,-4.951138667461435,-0.23476351720293584,-0.14118330385441558,-0.3283437305514561,0.04741606587304585,183,chr10,135158973,cg12226682,-0.23476351720293584,1.7253019416861166e-6,5.763134888919446,chr10,135158973,,10,135158973,NA,1
1.7947277203836622e-6,0.04797620036184258,1,-4.94237969159879,-0.17067920162901218,-0.10252337183113293,-0.23883503142689144,0.034533810083255644,183,chr15,25981177,cg02747151,-0.17067920162901218,1.7947277203836622e-6,5.746001429260772,chr15,25981177,ATP10A,15,25981177,ATP10A,1
1.8321020051342877e-6,0.04797620036184258,1,4.937799473655648,0.123413564305442,0.1727409341930582,0.07408619441782581,0.024993636328061345,183,chr11,134503390,cg24996315,0.123413564305442,1.8321020051342877e-6,5.737050349972928,chr11,134373284,,11,134503390,NA,1
