probeID,best_comparison,min_fdr,min_p,n_comparisons_pass,beta_best,gene,chromosome,position
cg01627992,phenotype_signature_C1_vs_rest,0.00268930446958622,1.2722361708193425e-7,1,-0.0719566172440067,URI1,19,29941253
cg19833642,phenotype_signature_C1_vs_rest,0.00268930446958622,1.2832967478381125e-7,1,-0.02307503378894645,ZNF521,18,25329109
cg26529864,phenotype_signature_C1_vs_rest,0.00268930446958622,1.289678674096147e-7,1,-0.04401014659456365,BOLA3,2,74148776
cg03437605,phenotype_signature_C1_vs_rest,0.00268930446958622,1.298382059595025e-7,1,-0.05559364321984396,RHOBTB2,8,22989696
cg16660617,phenotype_signature_C1_vs_rest,0.00268930446958622,1.3296702504571258e-7,1,-0.05786560080588463,ZNRF1,16,75003686
cg02633149,phenotype_signature_C1_vs_rest,0.00268930446958622,1.33819157037428e-7,1,-0.06914000564245092,METRNL,17,83084906
cg05180182,phenotype_signature_C1_vs_rest,0.00273992317987372,1.3950858172456246e-7,1,-0.07429158769024882,NA,10,3624563
cg09083139,phenotype_signature_C1_vs_rest,0.0029821175306872,1.552913016239323e-7,1,-0.03380487229965716,SMURF2,17,64641631
cg17519037,phenotype_signature_C1_vs_rest,0.00298235229393336,1.5875471620841568e-7,1,-0.06044000061266358,MRPL45,17,36452075
cg20844989,phenotype_signature_C1_vs_rest,0.00307321395206139,1.6714774223387265e-7,1,-0.05206501076683164,ACSM6,10,95196126
cg26057482,phenotype_signature_C1_vs_rest,0.00323158169421858,1.795007375120259e-7,1,-0.09003610839109445,HMGXB3,5,150050361
cg21500092,phenotype_signature_C1_vs_rest,0.00333182059338033,1.889241812501002e-7,1,-0.08063239892560911,UBE2G1,17,4341911
cg16730961,phenotype_signature_C1_vs_rest,0.00340811720654774,1.9719431341637515e-7,1,-0.02726271987541091,SERINC5,5,80204430
cg20620049,phenotype_signature_C1_vs_rest,0.00341525276148712,2.015593215497311e-7,1,-0.03472945763227558,NA,12,64534989
cg26559621,phenotype_signature_C1_vs_rest,0.00359164730350086,2.161259359256762e-7,1,-0.03142788120026153,TKT,3,53241887
cg10158330,phenotype_signature_C1_vs_rest,0.00362518070817009,2.223388680845673e-7,1,-0.02715097485213802,CDYL2,16,80615063
cg18943946,phenotype_signature_C1_vs_rest,0.00385129592687788,2.4166192933786706e-7,1,-0.05435770884713524,ZZEF1,17,4008771
cg15710961,phenotype_signature_C1_vs_rest,0.00385129592687788,2.451203908320337e-7,1,-0.05831688614306937,DST,6,56707793
cg17603188,phenotype_signature_C1_vs_rest,0.00386076045476462,2.5125118613791236e-7,1,-0.0440503343031742,PLD5,1,242188827
cg09486450,phenotype_signature_C1_vs_rest,0.00386076045476462,2.584747232461924e-7,1,-0.0594009730622934,PDE6A,5,149915806
cg11134013,phenotype_signature_C1_vs_rest,0.00386076045476462,2.5912583246506173e-7,1,-0.05102946667064161,RALGDS,9,133136079
cg20861649,phenotype_signature_C1_vs_rest,0.00390113239938842,2.706504606720024e-7,1,-0.03819053105212379,SLC12A4,16,67944229
cg14898318,phenotype_signature_C1_vs_rest,0.00390113239938842,2.7086432012343396e-7,1,-0.10894100889537511,OPA3,19,46045657
cg01258949,phenotype_signature_C1_vs_rest,0.00398206921554425,2.828632184108941e-7,1,-0.04522881377015518,C11orf49,11,47071441
cg15634144,phenotype_signature_C1_vs_rest,0.00398206921554425,2.9005853791653653e-7,1,-0.0958437347036978,RREB1,6,7119709
cg12337605,phenotype_signature_C1_vs_rest,0.00398206921554425,2.934656033660402e-7,2,-0.03242322927370598,TRIO,5,14477064
cg10704177,phenotype_signature_C1_vs_rest,0.00398206921554425,3.011594786220965e-7,1,-0.12062939485568729,INADL,1,62209607
cg13290417,phenotype_signature_C1_vs_rest,0.00398206921554425,3.02176226224079e-7,1,-0.08328973565884434,OGDH,7,44670945
cg13587621,phenotype_signature_C1_vs_rest,0.00398206921554425,3.041323380908923e-7,1,-0.0646880244397665,BICD2,9,92735702
cg01278651,phenotype_signature_C1_vs_rest,0.00428851807553334,3.325001979521362e-7,1,-0.02701237768871735,NPRL3,16,120123
cg07066120,phenotype_signature_C1_vs_rest,0.00445406283326601,3.533674077067041e-7,1,-0.1247114132419402,NA,10,122544160
cg07415654,phenotype_signature_C1_vs_rest,0.00445406283326601,3.556438398515016e-7,1,-0.02325013638313278,ANKRD28,3,15756343
cg05642098,phenotype_signature_C1_vs_rest,0.00453560113929246,3.67403049174766e-7,1,-0.08208479913159575,BRE,2,28327890
cg17489791,phenotype_signature_C1_vs_rest,0.00454344372628938,3.789596593484417e-7,1,-0.0860779566496855,TVP23B,17,18689481
cg02856510,phenotype_signature_C1_vs_rest,0.00454344372628938,3.830529903836168e-7,1,-0.08823664507542307,NA,2,191178885
cg08368905,phenotype_signature_C1_vs_rest,0.00454344372628938,3.8381140357150753e-7,1,-0.05961009044002118,KIF1B,1,10381088
cg10113951,phenotype_signature_C1_vs_rest,0.00463210129408369,3.967646157372951e-7,1,-0.0473235227588331,MAML1,5,179773572
cg18817654,phenotype_signature_C1_vs_rest,0.00463210129408369,4.041404623375057e-7,1,-0.03541228355730668,NA,15,39192937
cg14080050,phenotype_signature_C1_vs_rest,0.00463210129408369,4.08482012424359e-7,1,0.0753953634832967,B4GALT1,9,33159027
cg12154164,phenotype_signature_C1_vs_rest,0.00463210129408369,4.136770909629229e-7,1,-0.092809521256805,PTAFR,1,28158023
cg26150263,phenotype_signature_C1_vs_rest,0.00463210129408369,4.310809357268969e-7,1,-0.05566913824857518,NA,2,161067945
cg09458420,phenotype_signature_C1_vs_rest,0.00463210129408369,4.340778829678811e-7,1,-0.09347529942207804,CAB39,2,230796602
cg21686287,phenotype_signature_C1_vs_rest,0.00463210129408369,4.366781555564087e-7,1,-0.04272876841970453,EXOC6B,2,72794219
cg05295635,phenotype_signature_C1_vs_rest,0.00463210129408369,4.371996575580384e-7,1,-0.05190061135257295,INPP5D,2,233966797
cg07862235,phenotype_signature_C1_vs_rest,0.00463210129408369,4.407004628727632e-7,1,-0.0504255855589248,NA,8,122718465
cg14401395,phenotype_signature_C1_vs_rest,0.00463210129408369,4.449036829272478e-7,1,-0.08212901525114993,C7orf43,7,100156004
cg26145152,phenotype_signature_C1_vs_rest,0.004657775209285,4.527596043056546e-7,1,-0.06688764526582734,NA,1,67697926
cg12734151,phenotype_signature_C1_vs_rest,0.00466325632276057,4.654457208175992e-7,1,-0.09397218877945222,NA,18,35442016
cg22259880,phenotype_signature_C1_vs_rest,0.00466325632276057,4.661931248985661e-7,1,-0.0472385722438004,NA,12,110098725
cg14963666,phenotype_signature_C1_vs_rest,0.00466325632276057,4.694814107705242e-7,1,-0.07028499778313096,PTH2R,2,208489856
cg05490881,phenotype_signature_C1_vs_rest,0.00470959350600821,4.847057521253607e-7,1,-0.057608853721216,DLST,14,74888420
cg07730263,phenotype_signature_C1_vs_rest,0.00470959350600821,4.850464062279911e-7,1,-0.06595845892859165,ITIH1,3,52776243
cg05664105,phenotype_signature_C1_vs_rest,0.00470968486902897,4.905058811558704e-7,1,-0.02867800757565143,GRK5,10,119246705
cg01881464,phenotype_signature_C1_vs_rest,0.00475404593232814,5.026429906998458e-7,1,-0.02026219779113897,NA,21,32731768
cg06592918,phenotype_signature_C1_vs_rest,0.00475404593232814,5.061288127252949e-7,1,-0.1130012721885124,PQLC1,18,79943051
cg18492526,phenotype_signature_C1_vs_rest,0.00480649985100943,5.172753012709304e-7,1,-0.08648600967061362,BIN3,8,22651289
cg18537383,phenotype_signature_C1_vs_rest,0.00481518021592128,5.277248079335275e-7,1,-0.05582409510811011,MCPH1,8,6576254
cg13264822,phenotype_signature_C1_vs_rest,0.00481518021592128,5.344265297914768e-7,1,-0.06740036746987642,CREB3L2,7,137880544
cg11996592,phenotype_signature_C1_vs_rest,0.00481518021592128,5.389534211061966e-7,1,-0.05122809409418735,ZC3H3,8,143494924
cg08559734,phenotype_signature_C1_vs_rest,0.00481518021592128,5.437438217527246e-7,1,-0.08008465971813734,CD9,12,6222892
cg16588712,phenotype_signature_C1_vs_rest,0.00481518021592128,5.460702065843578e-7,1,-0.03775802825287167,DLG5,10,79619316
cg22158603,phenotype_signature_C1_vs_rest,0.00496060411157285,5.683025752942915e-7,1,-0.07487298701752931,AXIN1,16,337629
cg09800745,phenotype_signature_C1_vs_rest,0.00496708810642259,5.747933357120729e-7,1,-0.06746029209938587,NA,12,104414797
cg24823912,phenotype_signature_C1_vs_rest,0.00541898284311048,6.378429952571895e-7,1,0.1435029726740053,ALDH2,12,111777978
cg17218818,phenotype_signature_C1_vs_rest,0.00541898284311048,6.396285028528191e-7,1,-0.0540230022389709,NA,2,86157952
cg17718238,phenotype_signature_C1_vs_rest,0.00566325864247394,6.821511604544633e-7,1,-0.06490402407924628,ACSL1,4,184823177
cg06795981,phenotype_signature_C1_vs_rest,0.00566325864247394,6.968971609966655e-7,1,-0.07243073152064163,CLC,19,40228577
cg11522179,phenotype_signature_C1_vs_rest,0.00566325864247394,7.000136523436138e-7,1,-0.07629436708484323,NA,17,21273151
cg01116831,phenotype_signature_C1_vs_rest,0.00566325864247394,7.004364806151559e-7,1,-0.07055540985890453,NA,16,2140355
cg08005568,phenotype_signature_C1_vs_rest,0.00566325864247394,7.012292683980498e-7,1,-0.02910504412593324,GLT8D1,3,52703807
cg12401522,phenotype_signature_C1_vs_rest,0.00567347766896945,7.090599665900218e-7,1,-0.0256677520380349,SLMAP,3,57805695
cg12380988,phenotype_signature_C1_vs_rest,0.00593239398418523,7.482838022433443e-7,1,-0.07748294218158178,ANAPC11,17,79851485
cg15993159,phenotype_signature_C1_vs_rest,0.00598320144722349,7.616161962184714e-7,1,-0.0324854936770164,PITPNC1,17,67467925
cg17597583,phenotype_signature_C1_vs_rest,0.00602676015125276,7.741834132282663e-7,1,-0.09544320912149223,NA,2,9831305
cg17287013,phenotype_signature_C1_vs_rest,0.00602676015125276,7.874459431244803e-7,1,-0.082601066887727,BTRC,10,101380115
cg06164953,phenotype_signature_C1_vs_rest,0.00602676015125276,7.880834588030372e-7,1,-0.05700399374052663,NA,1,26546574
cg23911543,phenotype_signature_C1_vs_rest,0.00616210927329987,8.129130721865899e-7,1,-0.09635697389508516,SLC45A4,8,141228695
cg09166450,phenotype_signature_C1_vs_rest,0.00618245388396609,8.227513176571956e-7,1,-0.10079603610350168,FBXW8,12,117000402
cg13070738,phenotype_signature_C1_vs_rest,0.00627873603333673,8.525236616115728e-7,1,-0.05221394851790068,ARHGEF5,7,144054288
cg15197144,phenotype_signature_C1_vs_rest,0.00627873603333673,8.52640272683273e-7,1,-0.09968570712013734,FZR1,19,3521012
cg13572592,phenotype_signature_C1_vs_rest,0.00627873603333673,8.620610675135885e-7,1,-0.04745046938207113,NA,12,46776425
cg15341243,phenotype_signature_C1_vs_rest,0.00627873603333673,8.707030797143608e-7,1,-0.07316336733172668,LINC01214,3,150324995
cg25602071,phenotype_signature_C1_vs_rest,0.00627873603333673,8.718932826637081e-7,1,-0.05039147922275017,NA,6,142693805
cg22587211,phenotype_signature_C1_vs_rest,0.00652544695055286,9.137039328924728e-7,1,0.06914473370545648,NA,6,32883945
cg17624978,phenotype_signature_C1_vs_rest,0.00652709275027078,9.220717714674476e-7,1,-0.02051087398031694,SMYD3,1,246011807
cg04880269,phenotype_signature_C1_vs_rest,0.00652709275027078,9.290407339024926e-7,1,-0.02877245770258784,GEMIN5,5,154937203
cg10447853,phenotype_signature_C1_vs_rest,0.00665086107675792,9.543538330270397e-7,1,-0.01996011971584834,ADIPOR1,1,202956243
cg03214468,phenotype_signature_C1_vs_rest,0.00672266151859396,9.797316935739836e-7,1,-0.05748860200672191,MIR4633,5,129096796
cg16760840,phenotype_signature_C1_vs_rest,0.00672266151859396,9.80215692774928e-7,1,-0.07131217420803018,CHP1,15,41233637
cg09505426,phenotype_signature_C1_vs_rest,0.00692254386419832,1.0173708684967306e-6,1,-0.08549862980040852,ZC3H7A,16,11792694
cg05310072,phenotype_signature_C1_vs_rest,0.00704526770059408,1.0435597738315057e-6,1,-0.05002062071464177,PAM16,16,4347894
cg14655553,phenotype_signature_C1_vs_rest,0.00705760032633211,1.0535535902212136e-6,1,-0.07798039670561933,P2RY2,11,73221034
cg22865069,phenotype_signature_C1_vs_rest,0.00711905441287723,1.0731690863659257e-6,2,-0.0740560120112806,RPS6KA2,6,166750160
cg05271710,phenotype_signature_C1_vs_rest,0.00711905441287723,1.0792038068382857e-6,1,-0.04934109777308029,NA,6,139611579
cg09227119,phenotype_signature_C1_vs_rest,0.00715823205371736,1.093426423928535e-6,1,-0.09836321089846664,C20orf118,20,36876000
cg18387316,phenotype_signature_C1_vs_rest,0.00723813433489564,1.11887992611001e-6,1,-0.09658229415098853,NA,2,226137655
cg14382708,phenotype_signature_C1_vs_rest,0.00723813433489564,1.1223835631648333e-6,1,-0.03735560457664833,LPCAT3,12,6996518
cg22494377,phenotype_signature_C1_vs_rest,0.0073187474453058,1.1449343667958308e-6,1,-0.03463685002151502,GAB2,11,78311965
cg03079679,phenotype_signature_C1_vs_rest,0.0073187474453058,1.181309740397753e-6,1,-0.07435098454478212,NA,5,142530162
cg12498017,phenotype_signature_C1_vs_rest,0.0073187474453058,1.1816209507762117e-6,1,-0.0622187284695886,TRERF1,6,42230843
cg04549076,phenotype_signature_C1_vs_rest,0.0073187474453058,1.184670281180473e-6,1,-0.07453385951263096,PRG2,11,57390035
cg12350164,phenotype_signature_C1_vs_rest,0.0073187474453058,1.185260407738012e-6,1,-0.07252827962007971,NA,1,117655321
cg08761605,phenotype_signature_C1_vs_rest,0.0073187474453058,1.1856995555675543e-6,1,-0.04380798800071499,PDE4D,5,59358367
cg02543556,phenotype_signature_C1_vs_rest,0.00740972536389979,1.209013317460205e-6,1,-0.08151380585807061,PNN,14,39174241
cg17518643,phenotype_signature_C1_vs_rest,0.00742435224027235,1.2242722646640135e-6,1,-0.03890482571253813,UBAC2,13,99317019
cg14947564,phenotype_signature_C1_vs_rest,0.00742435224027235,1.228582900183008e-6,1,-0.10102400705437951,CAPG,2,85398015
cg01552966,phenotype_signature_C1_vs_rest,0.00763589318780299,1.2770654521906928e-6,1,-0.08171178278175609,DNMT3A,2,25305461
cg12548264,phenotype_signature_C1_vs_rest,0.00763589318780299,1.2957333143430092e-6,1,-0.02440909677767061,GRAMD1B,11,123558816
cg18536308,phenotype_signature_C1_vs_rest,0.00763589318780299,1.298033093356789e-6,1,-0.06376427078267535,NA,17,45334716
cg03724728,phenotype_signature_C1_vs_rest,0.00763589318780299,1.3142254580842513e-6,1,-0.04881114576556886,THRA,17,40074946
cg21672524,phenotype_signature_C1_vs_rest,0.00763589318780299,1.3258189321655752e-6,1,-0.0614998578385097,ETFB,19,51858253
cg24627621,phenotype_signature_C1_vs_rest,0.00763589318780299,1.3261688886011055e-6,1,-0.09941678565419436,C6orf132,6,42141438
cg14092802,phenotype_signature_C1_vs_rest,0.00763589318780299,1.3355078623744564e-6,1,-0.05072263766491119,PIK3IP1-AS1,22,31337218
cg02640489,phenotype_signature_C1_vs_rest,0.00763589318780299,1.340151425471431e-6,1,-0.06980461767113151,PNKD,2,218289212
cg26431230,phenotype_signature_C1_vs_rest,0.00763589318780299,1.3508955018691347e-6,1,-0.03815871263376113,RNF103,2,86852158
cg17328356,phenotype_signature_C1_vs_rest,0.00763589318780299,1.3600711231071557e-6,1,-0.05722046786225317,ZNRF2,7,30349423
cg18355997,phenotype_signature_C1_vs_rest,0.00763589318780299,1.3697991181216729e-6,1,-0.08240096672166929,TLDC2,20,36875932
cg01378515,phenotype_signature_C1_vs_rest,0.00763589318780299,1.3719034810683909e-6,1,-0.05545625624015667,HEG1,3,125054262
cg17179455,phenotype_signature_C1_vs_rest,0.00763589318780299,1.386382622057632e-6,1,-0.10573716654801012,ETS1,11,128476906
cg04180953,phenotype_signature_C1_vs_rest,0.00763589318780299,1.387296714565344e-6,1,-0.06329903318389363,DSC1,18,31163111
cg08420885,phenotype_signature_C1_vs_rest,0.00768609212425328,1.421999370858202e-6,1,-0.04685065216798006,EP400,12,131959319
cg26252077,phenotype_signature_C1_vs_rest,0.00768609212425328,1.4229869686103162e-6,1,-0.0896927830389913,NFIA,1,61141383
cg14248318,phenotype_signature_C1_vs_rest,0.00768609212425328,1.4231000331892134e-6,1,-0.04937587052484627,CKLF,16,66563464
cg17030628,phenotype_signature_C1_vs_rest,0.00773118065937192,1.450307160454197e-6,1,-0.03509726087791628,IL20,1,206865663
cg24534006,phenotype_signature_C1_vs_rest,0.00773118065937192,1.4528667051213342e-6,1,-0.04233267257890503,PRKCB,16,23866286
cg11568374,phenotype_signature_C1_vs_rest,0.00773118065937192,1.4582879487377502e-6,1,-0.06826809953491234,NA,2,63788204
cg22235258,phenotype_signature_C1_vs_rest,0.0077586632539407,1.478568602265899e-6,1,-0.09875529807345296,EHF,11,34653855
cg22080845,phenotype_signature_C1_vs_rest,0.0077586632539407,1.4970477463793469e-6,1,-0.03950656820153059,NA,10,43415676
cg10046114,phenotype_signature_C1_vs_rest,0.0077586632539407,1.5067234946323016e-6,1,-0.08195041282504976,TTC7B,14,90805694
cg11534339,phenotype_signature_C1_vs_rest,0.0077586632539407,1.508335821645746e-6,1,-0.03824392921445544,FARSA,19,12929658
cg18200389,phenotype_signature_C1_vs_rest,0.0077586632539407,1.5083636057800456e-6,1,-0.07547440199238746,TRIM26,6,30202563
cg17144361,phenotype_signature_C1_vs_rest,0.00788131688635915,1.5413290182684262e-6,1,-0.05665469270566643,DENND5A,11,9251621
cg23926497,phenotype_signature_C1_vs_rest,0.0079691710401941,1.56773238600732e-6,1,-0.0260569898677833,DPPA3,12,7710290
cg03693099,phenotype_signature_C1_vs_rest,0.00802266468833548,1.5916374301516445e-6,1,-0.08360953164697063,CEL,9,133061514
cg14014370,phenotype_signature_C1_vs_rest,0.00802266468833548,1.5968236217629566e-6,1,-0.05926493608890057,SLC12A6,15,34319527
cg11495812,phenotype_signature_C1_vs_rest,0.00806789791561197,1.615731142780364e-6,1,-0.05343704450262299,NA,22,32464453
cg14613878,phenotype_signature_C1_vs_rest,0.00806789791561197,1.624499205367208e-6,1,-0.0864247343893919,C20orf118,20,36875795
cg22494062,phenotype_signature_C1_vs_rest,0.00808108760452349,1.6365064604278089e-6,1,-0.027215174940216032,PARK7,1,8025379
cg19069660,phenotype_signature_C1_vs_rest,0.00811045509070284,1.6571311080150272e-6,1,-0.03577187870350182,SCGN,6,25671212
cg02068052,phenotype_signature_C1_vs_rest,0.00811045509070284,1.6658630382945042e-6,1,-0.06870362231504958,NA,19,15325286
cg25975995,phenotype_signature_C1_vs_rest,0.00811045509070284,1.6780434212952076e-6,1,-0.07869935717273153,GATB,4,151687259
cg06824199,phenotype_signature_C1_vs_rest,0.00811045509070284,1.679995488335165e-6,1,-0.04893182799655575,KIAA0494,1,46692137
cg16899419,phenotype_signature_C1_vs_rest,0.00813160407812937,1.6937862020377062e-6,1,-0.0650994772516328,MTMR3,22,29946435
cg18115488,phenotype_signature_C1_vs_rest,0.008176725278771,1.7126469364851914e-6,1,-0.05114423188072419,RNF144A,2,6927105
cg04501943,phenotype_signature_C1_vs_rest,0.00818926342050117,1.7247497460298816e-6,1,-0.07127517679850721,NA,12,110766395
cg11770323,phenotype_signature_C1_vs_rest,0.00826229379209693,1.7496919106288462e-6,1,-0.09746358706076796,NDFIP2,13,79491897
cg14667514,phenotype_signature_C1_vs_rest,0.00835397433224473,1.7787741938143183e-6,1,-0.04672524499494174,NA,17,34239214
cg18529857,phenotype_signature_C1_vs_rest,0.00837552716032458,1.800586606431258e-6,1,-0.0568325579521829,NA,1,120809607
cg13212049,phenotype_signature_C1_vs_rest,0.00837552716032458,1.8027477247294131e-6,1,-0.0499673802707125,NA,6,13992800
cg26352718,phenotype_signature_C1_vs_rest,0.00864952194930481,1.8842958344979328e-6,1,-0.04570412947858478,NA,7,35984781
cg10721256,phenotype_signature_C1_vs_rest,0.00864952194930481,1.8957860081491032e-6,1,-0.02817827021570548,LOC100505942,16,67526653
cg02091562,phenotype_signature_C1_vs_rest,0.00864952194930481,1.9048226484774913e-6,1,-0.02709161526457958,BRD8,5,138171086
cg07496152,phenotype_signature_C1_vs_rest,0.00864952194930481,1.9400178025071996e-6,1,-0.06802741655392675,IGSF3,1,117160732
cg18543521,phenotype_signature_C1_vs_rest,0.00864952194930481,1.9482978739238396e-6,1,-0.06190341681818871,MON2,12,62485160
cg02582023,phenotype_signature_C1_vs_rest,0.00864952194930481,1.9487155524226865e-6,1,-0.07401538266549175,MAPKAPK2,1,206717078
cg15004902,phenotype_signature_C1_vs_rest,0.00864952194930481,1.9531315375502054e-6,1,-0.0718903395536085,UBR4,1,19179079
cg00491149,phenotype_signature_C1_vs_rest,0.00864952194930481,1.9596844525090926e-6,2,-0.04826178964634297,TMEM117,12,43834441
cg07345250,phenotype_signature_C1_vs_rest,0.00864952194930481,1.9655598277486305e-6,1,-0.0384192818876229,ACOT7,1,6343219
cg17084751,phenotype_signature_C1_vs_rest,0.00864952194930481,1.966104946137694e-6,1,-0.05973628619014846,ZNF215,11,6932327
cg19876836,phenotype_signature_C1_vs_rest,0.00864952194930481,1.980280982975092e-6,1,-0.01431974057433838,TNIK,3,171445826
cg13408940,phenotype_signature_C1_vs_rest,0.00864952194930481,1.997381074559767e-6,1,-0.03189647646308512,BCL11A,2,60506053
cg10730362,phenotype_signature_C1_vs_rest,0.00864952194930481,2.002731050705861e-6,1,-0.03906233332793192,RPS6KA4,11,64358127
cg27215768,phenotype_signature_C1_vs_rest,0.00864952194930481,2.0029425009263588e-6,1,-0.02923073714011856,PIK3AP1,10,98425148
cg08653021,phenotype_signature_C1_vs_rest,0.00864952194930481,2.034529183184428e-6,1,-0.02243142875634491,F5,1,169556712
