p.value,fdr,p.holm,t.statistic,coefficient,coefficient.ci.high,coefficient.ci.low,coefficient.se,n,chromosome.x,position.x,probeID,beta,p,log10p,chromosome.y,position.y,gene.symbol,chromosome,position,gene,bonf
2.7253257083931904e-7,0.014124376481722895,0.23550629576508916,-5.3498161278903975,-0.025390329961131126,-0.016023600428919416,-0.03475705949334283,0.004746019181624349,183,chr5,41853889,cg19333010,-0.025390329961131126,2.7253257083931904e-7,6.564581587000231,chr5,41853991,OXCT1,5,41853889,OXCT1,0.23550956615593924
2.775915708730758e-7,0.014124376481722895,0.23987770246268883,-5.3459415144981435,-0.015681503928670164,-0.009892258000568203,-0.021470749856772126,0.0029333474536042104,183,chr4,78916381,cg09086900,-0.015681503928670164,2.775915708730758e-7,6.55659372546102,chr4,78916381,,4,78916381,NA,0.23988131115311018
3.11460529288202e-7,0.014124376481722895,0.2691448788580483,-5.321647688894188,-0.06567783876285027,-0.04132042213856736,-0.09003525538713318,0.01234163601245422,183,chr16,3974421,cg04570442,-0.06567783876285027,3.11460529288202e-7,6.506596982707744,chr16,4024422,ADCY9,16,3974421,ADCY9,0.2691492393054583
3.317525291700455e-7,0.014124376481722895,0.28667963529941565,-5.3082971778757395,-0.0713872753235139,-0.04484586055153949,-0.0979286900954883,0.013448243934240598,183,chrX,111688603,cg11607524,-0.0713872753235139,3.317525291700455e-7,6.4791857575353955,chrX,110931831,ALG13;ALG13;ALG13;ALG13;ALG13;ALG13;ALG13;ALG13;ALG13;ALG13;ALG13;ALG13;ALG13,23,111688603,ALG13,0.2866846115873532
3.601067579765657e-7,0.014124376481722895,0.31118121341083754,-5.290916757132293,-0.057361739135886096,-0.03596488765286342,-0.07875859061890877,0.010841550107277909,183,chr9,4295758,cg21057254,-0.057361739135886096,3.601067579765657e-7,6.443568728324934,chr9,4295758,GLIS3,9,4295758,GLIS3,0.3111869751189652
3.660705346068596e-7,0.014124376481722895,0.3163343614224986,-5.2874311930035605,-0.037978435376846004,-0.02380252917656854,-0.05215434157712347,0.007182776284086658,183,chr10,62735291,cg23720494,-0.037978435376846004,3.660705346068596e-7,6.436435226520387,chr10,62735291,RHOBTB1;RHOBTB1,10,62735291,RHOBTB1,0.31634058462158693
3.989052704818703e-7,0.014124376481722895,0.3447076070025805,-5.2691783340019525,-0.03607925709675529,-0.02256559112506491,-0.04959292306844566,0.006847226419333015,183,chr14,54991854,cg26204015,-0.03607925709675529,3.989052704818703e-7,6.399130225595219,chr14,55458572,WDHD1;WDHD1,14,54991854,WDHD1,0.34471478729744914
4.1131614668457494e-7,0.014124376481722895,0.3554318557829818,-5.262657707521488,-0.08308247151857029,-0.05192495926124695,-0.11423998377589363,0.015787169931235936,183,chr6,29012832,cg06047130,-0.08308247151857029,4.1131614668457494e-7,6.385824241430845,chr6,28980609,,6,29012832,NA,0.3554396707897688
5.050463129297267e-7,0.014124376481722895,0.43642668048459055,-5.218827071045469,-0.08972440816477613,-0.055793445077608105,-0.12365537125194415,0.017192447065850366,183,chr10,107935977,cg20789304,-0.08972440816477613,5.050463129297267e-7,6.296668795094036,chr10,107935977,,10,107935977,NA,0.43643678141084913
5.313755698869985e-7,0.014124376481722895,0.4591781025820219,-5.207938827056045,-0.10022035100628486,-0.062240912830920175,-0.13819978918164955,0.019243765016137417,183,chr10,19432237,cg18184895,-0.10022035100628486,5.313755698869985e-7,6.27459841625461,chr10,19721166,MALRD1,10,19432237,MALRD1,0.45918926146898953
5.910772703062917e-7,0.014124376481722895,0.5107676015897759,-5.185075779188484,-0.05909399226232312,-0.03660102692949639,-0.08158695759514985,0.01139693898004552,183,chr15,87582120,cg05882529,-0.05909399226232312,5.910772703062917e-7,6.228355740990058,chr15,87582120,,15,87582120,NA,0.5107806052897226
6.076049541052355e-7,0.014124376481722895,0.525049061386003,-5.179143125903622,-0.05164559449394167,-0.03196519731449043,-0.0713259916733929,0.009971841526378152,183,chr8,88081893,cg15286746,-0.05164559449394167,6.076049541052355e-7,6.216378693776013,chr8,88081893,CNBD1,8,88081893,CNBD1,0.5250630362999474
6.618908936829944e-7,0.014124376481722895,0.5719584541764986,-5.1607048062979946,-0.055331948078189565,-0.03417147204166293,-0.0764924241147162,0.010721781259541109,183,chr2,6210214,cg00426200,-0.055331948078189565,6.618908936829944e-7,6.1792135939086705,chr2,6210214,,2,6210214,NA,0.571974339557947
6.796817665678449e-7,0.014124376481722895,0.5873313658989722,-5.154980906747287,-0.020267195392887724,-0.012507849997086498,-0.02802654078868895,0.003931575258864733,183,chr7,1305432,cg05285359,-0.020267195392887724,6.796817665678449e-7,6.167694380489957,chr7,1345068,,7,1305432,NA,0.5873483579431363
6.891409626451608e-7,0.014124376481722895,0.5955046234867122,-5.15199659451947,-0.04892514966399196,-0.030183186221116622,-0.0676671131068673,0.009496347438590503,183,chr1,186735772,cg13485900,-0.04892514966399196,6.891409626451608e-7,6.161691934787051,chr1,186704904,,1,186735772,NA,0.595522541151741
7.451644786321645e-7,0.014124376481722895,0.6439152550980192,-5.1350982192963155,-0.09186250592083656,-0.056556545952447954,-0.12716846588922515,0.017889142913691897,183,chr13,32528484,cg27428961,-0.09186250592083656,7.451644786321645e-7,6.127747855737315,chr13,33102621,N4BP2L2;N4BP2L2;N4BP2L2,13,32528484,N4BP2L2,0.6439353745389422
7.54809838394524e-7,0.014124376481722895,0.6522492967928296,-5.1323140447989974,-0.06654205494302491,-0.04095375242347281,-0.09213035746257701,0.01296531240337047,183,chr3,194470841,cg24199724,-0.06654205494302491,7.54809838394524e-7,6.122162447759085,chr3,194191570,,3,194470841,NA,0.6522704314683047
7.620807386740491e-7,0.014124376481722895,0.6585314941452354,-5.130238023382337,-0.024344710871214748,-0.014979326705806224,-0.03371009503662327,0.004745337499012262,183,chr2,195777937,cg16445007,-0.024344710871214748,7.620807386740491e-7,6.1179990148768,chr2,196642661,DNAH7,2,195777937,DNAH7,0.6585535944866568
7.841507361530572e-7,0.014124376481722895,0.6776019024260521,-5.12405233734314,-0.07936890197065975,-0.04879891131651755,-0.10993889262480196,0.015489479174955719,183,chr18,39946415,cg18241068,-0.07936890197065975,7.841507361530572e-7,6.105600445495306,chr18,37526379,,18,39946415,NA,0.6776254269481367
7.88678172666711e-7,0.014124376481722895,0.681513371242931,-5.122804335326616,-0.029423539688865755,-0.018087910255991425,-0.04075916912174009,0.005743639179416325,183,chr11,60046908,cg27008678,-0.029423539688865755,7.88678172666711e-7,6.103100178473553,chr11,60046908,MS4A4A,11,60046908,MS4A4A,0.6815378202662837
8.045313115244379e-7,0.014124376481722895,0.6952115969144973,-5.118488556247268,-0.036593608369282105,-0.02248377158451601,-0.0507034451540482,0.007149299635459478,183,chr3,61880295,cg21928892,-0.036593608369282105,8.045313115244379e-7,6.094457048945111,chr3,61880295,PTPRG,3,61880295,PTPRG,0.695237341916466
8.052947989133869e-7,0.014124376481722895,0.695870536342237,-5.118282799086691,-0.05180724592822665,-0.03183050127049136,-0.07178399058596194,0.010121997545245285,183,chr7,111384718,cg17510217,-0.05180724592822665,8.052947989133869e-7,6.094045105838046,chr7,111024774,IMMP2L;IMMP2L,7,111384718,IMMP2L,0.6958971110706011
8.055808919301189e-7,0.014124376481722895,0.6961169491728705,5.118205746829783,0.02459294640382585,0.03407606788597274,0.015109824921678955,0.0048049937068393,183,chr1,170663844,cg21124196,0.02459294640382585,8.055808919301189e-7,6.093890843630863,chr1,170632985,PRRX1;PRRX1,1,170663844,PRRX1,0.6961443389231962
8.070403946612055e-7,0.014124376481722895,0.6973773247134569,-5.11781307817433,-0.021544265647730633,-0.013236088146362693,-0.029852443149098573,0.004209662470794281,183,chr2,160157922,cg17606016,-0.021544265647730633,8.070403946612055e-7,6.093104727063047,chr2,161014433,ITGB6;ITGB6;ITGB6;ITGB6;ITGB6;ITGB6;ITGB6,2,160157922,ITGB6,0.6974055711272701
8.07856137414379e-7,0.014124376481722895,0.6980814140379635,-5.117593908889816,-0.06512962904407646,-0.040012426100283785,-0.09024683198786913,0.012726611412237932,183,chr5,62417472,cg08023757,-0.06512962904407646,8.07856137414379e-7,6.092665971267303,chr5,61713299,IPO11;IPO11,5,62417472,IPO11,0.6981104968589105
8.082529839878913e-7,0.014124376481722895,0.6984235272586967,-5.117487364047877,-0.017030921661736125,-0.01046282004615524,-0.02359902327731701,0.0033279850931111727,183,chr7,98978322,cg26081762,-0.017030921661736125,8.082529839878913e-7,6.092452683342348,chr7,98575945,TRRAP,7,98978322,TRRAP,0.6984534326191043
8.14192279344951e-7,0.014124376481722895,0.703554947273883,-5.115898832386541,-0.0838276923970324,-0.05148888094123534,-0.11616650385282946,0.016385721286424893,183,chr14,32418920,cg00231729,-0.0838276923970324,8.14192279344951e-7,6.089273020175463,chr14,32888126,AKAP6,14,32418920,AKAP6,0.7035858865804981
8.244356744899833e-7,0.014124376481722895,0.7124055839905629,-5.113185383255123,-0.06747789210724807,-0.04143264635469096,-0.09352313785980518,0.01319684053080249,183,chr1,229303991,cg24808442,-0.06747789210724807,8.244356744899833e-7,6.083843223953799,chr1,229439738,RAB4A;SPHAR,1,229303991,RAB4A,0.7124377369818681
8.527335310266209e-7,0.014124376481722895,0.7368572769624754,-5.105856147178702,-0.05820274244696296,-0.035705288852987974,-0.08070019604093795,0.011399213132771775,183,chr7,121531579,cg05854177,-0.05820274244696296,8.527335310266209e-7,6.069186659435462,chr7,121171633,,7,121531579,NA,0.7368913863037164
8.613064828771723e-7,0.014124376481722895,0.7442644062254763,-5.103682309468471,-0.016842371221817948,-0.010329415984218755,-0.02335532645941714,0.00330004302786864,183,chr4,76022793,cg01654824,-0.016842371221817948,8.613064828771723e-7,6.064842283926073,chr4,76943946,ART3;CXCL10,4,76022793,ART3,0.7442997197912742
8.757770773977469e-7,0.014124376481722895,0.7567677303501671,-5.100060241237748,-0.027732348944100482,-0.01700061639163894,-0.038464081496562025,0.00543765124965858,183,chr15,50816603,cg12331338,-0.027732348944100482,8.757770773977469e-7,6.057606426225363,chr15,51108800,,15,50816603,NA,0.7568045129874178
9.100002664054246e-7,0.014124376481722895,0.786339420203325,-5.09172012538622,-0.01791267564448607,-0.010969559521394317,-0.024855791767577826,0.003518000833387783,183,chr14,95160568,cg22973728,-0.01791267564448607,9.100002664054246e-7,6.04095848053782,chr14,95626905,FLJ45244,14,95160568,FLJ45244,0.7863785502147804
9.286428388672074e-7,0.014124376481722895,0.8024477062078649,-5.087304244419464,-0.03943398082084525,-0.024135743264958313,-0.05473221837673219,0.00775144927966565,183,chrX,41735500,cg17604152,-0.03943398082084525,9.286428388672074e-7,6.032151285935288,chrX,41594753,CASK;CASK;CASK,23,41735500,CASK,0.802488566492775
9.333133130371959e-7,0.014124376481722895,0.8064825669886322,-5.086211431580519,-0.0389441254875967,-0.023832679014001178,-0.05405557196119223,0.007656804285757931,183,chr5,159213398,cg07674325,-0.0389441254875967,9.333133130371959e-7,6.0299725392317916,chr5,158640406,,5,159213398,NA,0.8065245660877189
9.462718913772571e-7,0.014124376481722895,0.8176792189704362,-5.083206918230217,-0.022115485617591298,-0.01352896568421233,-0.030702005550970267,0.004350695530075153,183,chr3,47298943,cg12121966,-0.022115485617591298,9.462718913772571e-7,6.0239840602587185,chr3,47340433,KLHL18,3,47298943,KLHL18,0.8177227474774394
9.495431173082353e-7,0.014124376481722895,0.8205049553816327,-5.0824547834145735,-0.02419169367839464,-0.014797678836991162,-0.03358570851979811,0.004759844348706984,183,chr8,9627718,cg23320011,-0.02419169367839464,9.495431173082353e-7,6.02248530982756,chr8,9485228,TNKS,8,9627718,TNKS,0.8205495839081461
9.534912150879456e-7,0.014124376481722895,0.8239155729223542,-5.081550362578851,-0.051679992328697605,-0.03160826737171061,-0.07175171728568461,0.010170123021760307,183,chr5,55031271,cg06529843,-0.051679992328697605,9.534912150879456e-7,6.020683303935653,chr5,54327099,GZMK,5,55031271,GZMK,0.8239613405006784
9.66798099837753e-7,0.014124376481722895,0.8354131384641019,-5.0785286085491235,-0.07299367959362117,-0.04462717366457189,-0.10136018552267045,0.014372997617999955,183,chr2,201840738,cg19582233,-0.07299367959362117,9.66798099837753e-7,6.0146642118336775,chr2,202705461,CDK15;CDK15;CDK15,2,201840738,CDK15,0.835460511570994
9.975643219309447e-7,0.014124376481722895,0.8619973257091732,-5.071693956616012,-0.03597076730540029,-0.02197311653539503,-0.049968418075405543,0.007092456211494488,183,chr4,189047077,cg21814185,-0.03597076730540029,9.975643219309447e-7,6.001059091872737,chr4,189968231,,4,189047077,NA,0.8620472039252698
1.0010734286956148e-6,0.014124376481722895,0.8650285508093094,-5.070927456866711,-0.07083546297390761,-0.043266411141504396,-0.09840451480631082,0.013968936368432359,183,chr14,28902797,cg00897805,-0.07083546297390761,1.0010734286956148e-6,5.999534065869596,chr14,29372003,,14,28902797,NA,0.865079605554173
1.0290382738083069e-6,0.014124376481722895,0.8891919723977579,-5.06491064738903,-0.0815674869881106,-0.049783835861554875,-0.11335113811466632,0.016104427632925526,183,chr13,49402004,cg03390535,-0.0815674869881106,1.0290382738083069e-6,5.98756847189002,chr13,49976140,CAB39L;CAB39L;CAB39L;CAB39L;CAB39L,13,49402004,CAB39L,0.889245482387996
1.0394063868087748e-6,0.014124376481722895,0.8981500194350756,-5.062720140490205,-0.06327639433932941,-0.038609396608452834,-0.08794339207020599,0.012498497365726915,183,chr8,10440055,cg15211328,-0.06327639433932941,1.0394063868087748e-6,5.983214618908882,chr8,10297565,,8,10440055,NA,0.8982051079735763
1.0439288061036753e-6,0.014124376481722895,0.9020567934965736,5.061771309246101,0.0266082531528032,0.036982876411430415,0.01623362989417598,0.005256707884885898,183,chr3,27772201,cg17248730,0.0266082531528032,1.0439288061036753e-6,5.9813291183554105,chr3,27772201,,3,27772201,NA,0.9021131656521032
1.0618094666039948e-6,0.014124376481722895,0.9175063746641121,-5.058058504576792,-0.019140344559774626,-0.011671999179439906,-0.026608689940109346,0.003784128740791641,183,chr12,42235336,cg05500035,-0.019140344559774626,1.0618094666039948e-6,5.973953407008094,chr12,42629138,YAF2;YAF2;YAF2;YAF2;YAF2,12,42235336,YAF2,0.9175647741847753
1.087736632119153e-6,0.014124376481722895,0.9399088728676317,-5.052781297521728,-0.07627242509001064,-0.04648070731844488,-0.10606414286157641,0.015095136836304493,183,chr5,109384643,cg14187777,-0.07627242509001064,1.087736632119153e-6,5.963476245320983,chr5,108720344,PJA2,5,109384643,PJA2,0.9399697861190304
1.0883302924878793e-6,0.014124376481722895,0.9404207640873141,-5.052661899199762,-0.04402699502580543,-0.026829812640983507,-0.06122417741062734,0.008713623809417842,183,chr1,198232063,cg09321965,-0.04402699502580543,1.0883302924878793e-6,5.963239282545856,chr1,198201193,NEK7,1,198232063,NEK7,0.9404827989139859
1.1051327862886745e-6,0.014124376481722895,0.9549386098353259,-5.049308495696754,-0.03582272577346853,-0.021820882442993024,-0.04982456910394404,0.007094580535928486,183,chr15,73079405,cg03197830,-0.03582272577346853,1.1051327862886745e-6,5.956585536560084,chr15,73371746,NEO1,15,73079405,NEO1,0.9550027075369306
1.1055915383257672e-6,0.014124376481722895,0.9553339091265272,-5.049217634587448,-0.08264611903243134,-0.050342077130081646,-0.11495016093478103,0.016368103934815643,183,chr9,107498043,cg14428829,-0.08264611903243134,1.1055915383257672e-6,5.956405293841521,chr9,110260324,,9,107498043,NA,0.9553991390272885
1.1074998620445674e-6,0.014124376481722895,0.9569817707938143,-5.048840061423439,-0.07668349812831797,-0.04670783538631479,-0.10665916087032115,0.015188339736533127,183,chr12,122483734,cg04979397,-0.07668349812831797,1.1074998620445674e-6,5.955656319202669,chr12,122968281,ZCCHC8,12,122483734,ZCCHC8,0.957048220785537
1.1194612839693512e-6,0.014124376481722895,0.9673164203263607,-5.046487708227221,-0.037368870670086,-0.022754529413416998,-0.051983211926755,0.007404926521303923,183,chr7,111018488,cg17404760,-0.037368870670086,1.1194612839693512e-6,5.950990921691225,chr7,110658544,IMMP2L,7,111018488,IMMP2L,0.9673847074646827
1.1251748925153772e-6,0.014124376481722895,0.9722523728736123,-5.045372656195033,-0.043810173123542503,-0.02667295947628998,-0.06094738677079503,0.00868323830743197,183,chr3,113686842,cg24599037,-0.043810173123542503,1.1251748925153772e-6,5.948779967373956,chr3,113405689,KIAA2018,3,113686842,KIAA2018,0.9723221337169482
1.135249764854695e-6,0.014124376481722895,0.9809568340635286,-5.043419792626304,-0.08040992956819949,-0.04894381974563319,-0.11187603939076579,0.01594353293488721,183,chr6,21662417,cg02147208,-0.08040992956819949,1.135249764854695e-6,5.944908579382793,chr6,21662648,,6,21662417,NA,0.9810283547987144
1.1357359215128435e-6,0.014124376481722895,0.9813757809481899,-5.043325984315706,-0.016088335216107866,-0.009792511531760575,-0.022384158900455156,0.0031900248498988866,183,chr2,187577468,cg14888192,-0.016088335216107866,1.1357359215128435e-6,5.9447226379579154,chr2,188442195,,2,187577468,NA,0.9814484680471667
1.1576304439496325e-6,0.014124376481722895,1,-5.039141132281629,-0.07048953035012012,-0.04288206180867617,-0.09809699889156408,0.013988401693802886,183,chr10,50886642,cg05138383,-0.07048953035012012,1.1576304439496325e-6,5.936430060443376,chr10,52646402,A1CF;A1CF;A1CF;A1CF;A1CF;A1CF,10,50886642,A1CF,1
1.173557069456447e-6,0.014124376481722895,1,-5.036144945871051,-0.04196755197099395,-0.025521036167941356,-0.05841406777404655,0.008333269280782237,183,chr11,5368934,cg02678648,-0.04196755197099395,1.173557069456447e-6,5.930495786042064,chr11,5390164,OR51B5;OR51B5,11,5368934,OR51B5,1
1.1829707962227198e-6,0.014124376481722895,1,-5.034392493416699,-0.05257217919985671,-0.03196268187526083,-0.0731816765244526,0.010442606385696692,183,chr14,56608940,cg08547962,-0.05257217919985671,1.1829707962227198e-6,5.927025976585826,chr14,57075658,TMEM260,14,56608940,TMEM260,1
1.1846725642029983e-6,0.014124376481722895,1,5.034077138359391,0.02917395540547669,0.04061153000166642,0.01773638080928696,0.00579529367620785,183,chr3,187113069,cg12782788,0.02917395540547669,1.1846725642029983e-6,5.926401669240438,chr3,186830857,,3,187113069,NA,1
1.1965384350065165e-6,0.014124376481722895,1,-5.031890411627352,-0.0708779311463151,-0.043078343811514895,-0.0986775184811153,0.014085746180508058,183,chr1,62539067,cg20674206,-0.0708779311463151,1.1965384350065165e-6,5.922073346492125,chr1,63004738,DOCK7,1,62539067,DOCK7,1
1.2050156151951014e-6,0.014124376481722895,1,-5.030341024776349,-0.08850504578745372,-0.053781098079872004,-0.12322899349503544,0.017594243680802674,183,chr7,149033051,cg05518778,-0.08850504578745372,1.2050156151951014e-6,5.919007325247514,chr7,148730143,,7,149033051,NA,1
1.2101679063072634e-6,0.014124376481722895,1,-5.029404491873973,-0.055737585211224086,-0.03386550575954697,-0.0776096646629012,0.011082342909837438,183,chr13,44566124,cg16023991,-0.055737585211224086,1.2101679063072634e-6,5.9171543687548365,chr13,45140260,TSC22D1,13,44566124,TSC22D1,1
1.2103219485871748e-6,0.014124376481722895,1,-5.029376551181297,-0.03959903936637749,-0.024059827474789998,-0.05513825125796499,0.00787354833415217,183,chr8,120761157,cg20569424,-0.03959903936637749,1.2103219485871748e-6,5.917099090925764,chr8,121773397,LOC101927543;SNTB1,8,120761157,LOC101927543,1
1.2208214803752142e-6,0.014124376481722895,1,-5.027480198237286,-0.05272608167370853,-0.03202783205526706,-0.07342433129215,0.010487576200140009,183,chr15,79279741,cg26203097,-0.05272608167370853,1.2208214803752142e-6,5.913347837902994,chr15,79572083,,15,79279741,NA,1
1.225858687047206e-6,0.014124376481722895,1,-5.026576022744971,-0.07603949906478263,-0.046183921117059344,-0.10589507701250592,0.015127494087567406,183,chr1,61709588,cg18029202,-0.07603949906478263,1.225858687047206e-6,5.911559590969996,chr1,62175260,TM2D1,1,61709588,TM2D1,1
1.248459354286848e-6,0.014195508525338003,1,-5.02256308717313,-0.0678903499903645,-0.04121309512512829,-0.09456760485560071,0.013517072620500524,183,chr5,92327817,cg18382401,-0.0678903499903645,1.248459354286848e-6,5.9036255922764145,chr5,91623634,,5,92327817,NA,1
1.270867374429505e-6,0.014262630952571503,1,-5.018653342776834,-0.020820780980450336,-0.0126329605734543,-0.029008601387446372,0.004148678850356726,183,chr5,59362611,cg14369015,-0.020820780980450336,1.270867374429505e-6,5.895899769319135,chr5,59362611,PDE4D,5,59362611,PDE4D,1
1.3405131952448173e-6,0.014305121624180975,1,-5.006914968460997,-0.051474436391598745,-0.031184537865596502,-0.07176433491760098,0.010280669177695408,183,chr13,20611294,cg07810770,-0.051474436391598745,1.3405131952448173e-6,5.8727289067136965,chr13,21185433,IFT88;IFT88,13,20611294,IFT88,1
1.3797018421777245e-6,0.014305121624180975,1,5.000567471432416,0.02685950127157987,0.03746026472645971,0.01625873781670003,0.005371290643516895,183,chr5,134845576,cg00520708,0.02685950127157987,1.3797018421777245e-6,5.860214755835976,chr5,134181266,C5orf24;C5orf24,5,134845576,C5orf24,1
1.393913851648616e-6,0.014305121624180975,1,-4.998308640666509,-0.06594989777874943,-0.03990938405323859,-0.09199041150426027,0.013194442864567727,183,chr4,57426463,cg10572565,-0.06594989777874943,1.393913851648616e-6,5.855764066201964,chr4,58292629,LOC101928851,4,57426463,LOC101928851,1
1.4258316881869196e-6,0.014305121624180975,1,-4.993316025198137,-0.019928869479475957,-0.012052028090776119,-0.027805710868175796,0.003991109190547412,183,chr7,94906691,cg22338118,-0.019928869479475957,1.4258316881869196e-6,5.845931737601853,chr7,94536003,PPP1R9A;PPP1R9A,7,94906691,PPP1R9A,1
1.4320671232197596e-6,0.014305121624180975,1,4.992353341419715,0.04262872939228365,0.05948088898593814,0.025776569798629155,0.008538804543061645,183,chr11,122440676,cg01891497,0.04262872939228365,1.4320671232197596e-6,5.844036625491322,chr11,122311384,,11,122440676,NA,1
1.462204531271349e-6,0.014305121624180975,1,4.987757016214644,0.038540878685584805,0.053791053232801686,0.023290704138367924,0.007727096280009769,183,chr5,28468512,cg11507524,0.038540878685584805,1.462204531271349e-6,5.834991874580795,chr5,28468512,,5,28468512,NA,1
1.4672233646315092e-6,0.014305121624180975,1,-4.9870005174872185,-0.022630525461518256,-0.013674533077494049,-0.031586517845542464,0.004537903170886579,183,chr2,104053105,cg25093891,-0.022630525461518256,1.4672233646315092e-6,5.833503765745931,chr2,104669563,,2,104053105,NA,1
1.4692538422048097e-6,0.014305121624180975,1,-4.986695172302035,-0.013022635744029622,-0.007868633983655771,-0.018176637504403473,0.0026114761969735383,183,chr1,97145147,cg24682415,-0.013022635744029622,1.4692538422048097e-6,5.832903164900673,chr1,97610703,DPYD,1,97145147,DPYD,1
1.479684351400651e-6,0.014305121624180975,1,-4.985133043869152,-0.03156606286037,-0.019069166890020847,-0.04406295883071916,0.006332040204862893,183,chr11,3700938,cg02762966,-0.03156606286037,1.479684351400651e-6,5.8298309191087005,chr11,3722168,NUP98;NUP98,11,3700938,NUP98,1
1.533355399485537e-6,0.014305121624180975,1,-4.977260091657103,-0.02325118041244718,-0.014031557447427997,-0.03247080337746636,0.004671481896519909,183,chr4,87865762,cg05816041,-0.02325118041244718,1.533355399485537e-6,5.814357173164708,chr4,88786914,,4,87865762,NA,1
1.575862906971795e-6,0.014305121624180975,1,-4.971212064016817,-0.08048250106228329,-0.04853052920543589,-0.11243447291913068,0.01618971390193565,183,chr4,114597646,cg17578306,-0.08048250106228329,1.575862906971795e-6,5.802481566881606,chr4,115518802,UGT8,4,114597646,UGT8,1
1.581798596986237e-6,0.014305121624180975,1,-4.970380138880652,-0.014426424056776738,-0.00869809998571686,-0.020154748127836616,0.0029024790164290373,183,chr1,220198623,cg00072271,-0.014426424056776738,1.581798596986237e-6,5.800848814002526,chr1,220371965,RAB3GAP2,1,220198623,RAB3GAP2,1
1.5866796157743696e-6,0.014305121624180975,1,-4.969698297259818,-0.06530457270745242,-0.03937042029314435,-0.09123872512176048,0.013140550754048777,183,chr11,7889631,cg13195435,-0.06530457270745242,1.5866796157743696e-6,5.799510757648493,chr11,7911178,LOC283299,11,7889631,LOC283299,1
