probeID,best_comparison,min_fdr,min_p,n_comparisons_pass,beta_best,gene,chromosome,position
cg08086385,phenotype_signature_C1_vs_rest,0.01706160070070118,5.910636567092469e-7,1,-0.10419535316515942,RYBP,3,72381060
cg26559621,phenotype_signature_C1_vs_rest,0.01706160070070118,5.923124878737021e-7,1,-0.03192691478878319,TKT,3,53241887
cg06845438,phenotype_signature_C1_vs_rest,0.01718348593053852,6.269396324665574e-7,1,-0.03764860232567738,ZNF662,3,42905280
cg00152942,phenotype_signature_C1_vs_rest,0.01718348593053852,6.363134607999897e-7,1,-0.05280625408846911,CPNE2,16,57091843
cg02633149,phenotype_signature_C1_vs_rest,0.01869457519853121,7.139033197302443e-7,1,-0.07009556018005725,METRNL,17,83084906
cg02564259,phenotype_signature_C1_vs_rest,0.02043619260813767,8.040605688312714e-7,1,-0.02650260481106273,SLC12A4,16,67944526
cg17248139,phenotype_signature_C1_vs_rest,0.02067165475118602,8.452697318204701e-7,1,-0.04353717344995222,FLJ34503,6,113920710
cg07337598,phenotype_signature_C1_vs_rest,0.02067165475118602,8.611674462857193e-7,1,-0.06454665411509833,ANXA9,1,150981467
cg04856858,phenotype_signature_C1_vs_rest,0.02093260726264066,8.962618482832933e-7,1,0.03199141919723145,AGAP1,2,235493371
cg05180182,phenotype_signature_C1_vs_rest,0.02115725159795562,9.51044471658633e-7,1,-0.07150730443804655,NA,10,3624563
cg13264822,phenotype_signature_C1_vs_rest,0.02115725159795562,9.651695898917902e-7,1,-0.07070291694042725,CREB3L2,7,137880544
cg18645861,phenotype_signature_C1_vs_rest,0.02115725159795562,9.928556362365893e-7,1,-0.06681927657339179,NA,1,160539778
cg18943946,phenotype_signature_C1_vs_rest,0.02115725159795562,1.0223605854212026e-6,1,-0.05738243153866034,ZZEF1,17,4008771
cg14898318,phenotype_signature_C1_vs_rest,0.02115725159795562,1.028296604201733e-6,1,-0.10950447528655106,OPA3,19,46045657
cg01881464,phenotype_signature_C1_vs_rest,0.02164461943841409,1.0982874030051094e-6,1,-0.02090405523350962,NA,21,32731768
cg13698578,phenotype_signature_C1_vs_rest,0.02164461943841409,1.1337579832211417e-6,1,-0.05639548940601161,PRKCH,14,61516085
cg26529864,phenotype_signature_C1_vs_rest,0.02164461943841409,1.142658888131452e-6,1,-0.04815942715877984,BOLA3,2,74148776
cg12337605,phenotype_signature_C1_vs_rest,0.02164461943841409,1.1521728748727635e-6,1,-0.03310423123206203,TRIO,5,14477064
cg19528703,phenotype_signature_C1_vs_rest,0.02373979674975172,1.3000262737160856e-6,1,-0.04196855675499228,FAM69A,1,92852007
cg04871139,phenotype_signature_C1_vs_rest,0.02373979674975172,1.3524458071172406e-6,1,-0.03027569396341518,AAK1,2,69560341
cg04968217,phenotype_signature_C1_vs_rest,0.02373979674975172,1.3758273745519364e-6,1,-0.06730901958569946,NA,15,58307339
cg03437605,phenotype_signature_C1_vs_rest,0.02373979674975172,1.3991451088035787e-6,1,-0.05726956236089581,RHOBTB2,8,22989696
cg21500092,phenotype_signature_C1_vs_rest,0.02373979674975172,1.4010609640865702e-6,1,-0.08068819780576016,UBE2G1,17,4341911
cg22823122,phenotype_signature_C1_vs_rest,0.02400561331956861,1.5465952273895156e-6,1,-0.02560420137201619,SH3RF1,4,169112925
cg21588347,phenotype_signature_C1_vs_rest,0.02400561331956861,1.581387010388669e-6,1,-0.0758158657383787,TOP1,20,39667871
cg19466875,phenotype_signature_C1_vs_rest,0.02400561331956861,1.5828248307029876e-6,1,-0.03303750457402784,AUTS2,7,69603082
cg12154164,phenotype_signature_C1_vs_rest,0.02400561331956861,1.6093160393112e-6,1,-0.08926197119164435,PTAFR,1,28158023
cg13212049,phenotype_signature_C1_vs_rest,0.02400561331956861,1.6121099771381857e-6,1,-0.05098292893666178,NA,6,13992800
cg23339014,phenotype_signature_C1_vs_rest,0.02400561331956861,1.6382751629840915e-6,1,-0.1164185649876856,PRKCH,14,61533773
cg26431230,phenotype_signature_C1_vs_rest,0.02400561331956861,1.6568197180227669e-6,1,-0.042163758546129,RNF103,2,86852158
cg01627992,phenotype_signature_C1_vs_rest,0.02400561331956861,1.6906800328831622e-6,1,-0.06973129955439936,URI1,19,29941253
cg15993159,phenotype_signature_C1_vs_rest,0.02400561331956861,1.6945249250335623e-6,1,-0.03577043180664577,PITPNC1,17,67467925
cg12842511,phenotype_signature_C1_vs_rest,0.02400561331956861,1.6945426412178474e-6,1,-0.06229996758255301,PTPRE,10,128052933
cg17179455,phenotype_signature_C1_vs_rest,0.02403531505950665,1.72445302873732e-6,1,-0.10748357514339266,ETS1,11,128476906
cg10158330,phenotype_signature_C1_vs_rest,0.02460188445271146,1.7935718722178765e-6,1,-0.02683114023351479,CDYL2,16,80615063
cg09083139,phenotype_signature_C1_vs_rest,0.02469351845987128,1.828827777325936e-6,1,-0.0335704850349143,SMURF2,17,64641631
cg04085699,phenotype_signature_C1_vs_rest,0.02489043330003185,1.8939752477407272e-6,1,-0.03395040222254748,PLCB3,11,64258552
cg11996592,phenotype_signature_C1_vs_rest,0.02489043330003185,1.901926028900608e-6,1,-0.05120932478643601,ZC3H3,8,143494924
cg00728848,phenotype_signature_C1_vs_rest,0.02489043330003185,1.9298214100090426e-6,1,-0.03893659938282577,C6orf114,6,13483600
cg18812843,phenotype_signature_C1_vs_rest,0.0262524116199903,2.0657985981162345e-6,1,-0.03297647265267241,ARID1B,6,157194992
cg01963353,phenotype_signature_C1_vs_rest,0.02643921235617033,2.1110934795912673e-6,1,-0.07827213304282578,FKBP1A,20,1378231
cg14617280,phenotype_signature_C1_vs_rest,0.02729441027445049,2.2235629306742287e-6,1,-0.10448645055991032,CREG1,1,167542869
cg02763183,phenotype_signature_C1_vs_rest,0.02729441027445049,2.2425489144108736e-6,1,-0.01375867132995771,MAPK8IP3,16,1728092
cg10447853,phenotype_signature_C1_vs_rest,0.02750542971380576,2.291715970563066e-6,1,-0.02121955921716234,ADIPOR1,1,202956243
cg01278651,phenotype_signature_C1_vs_rest,0.02752113711636601,2.3486653100401297e-6,1,-0.0307273903695151,NPRL3,16,120123
cg02179849,phenotype_signature_C1_vs_rest,0.02752113711636601,2.386965992699232e-6,1,-0.07919382959604254,KANSL1,17,46046255
cg01602526,phenotype_signature_C1_vs_rest,0.02752113711636601,2.3885673859777573e-6,1,-0.07488186241685171,NA,10,134140240
cg19682385,phenotype_signature_C1_vs_rest,0.02811990584526521,2.503066663614161e-6,1,-0.00751174898957517,P4HTM,3,48997249
cg02865193,phenotype_signature_C1_vs_rest,0.02811990584526521,2.5056156209618463e-6,1,-0.07708179761345102,AKAP1,17,57106584
cg20861649,phenotype_signature_C1_vs_rest,0.0287666274434506,2.6017327529547766e-6,1,-0.0377231628756639,SLC12A4,16,67944229
cg05490881,phenotype_signature_C1_vs_rest,0.0287666274434506,2.6298192540578477e-6,1,-0.05666415633933372,DLST,14,74888420
cg08368905,phenotype_signature_C1_vs_rest,0.02880548365310755,2.7065308412687502e-6,1,-0.06325650899146569,KIF1B,1,10381088
cg15710961,phenotype_signature_C1_vs_rest,0.02880548365310755,2.7452763442474615e-6,1,-0.05905840850677784,DST,6,56707793
cg14655553,phenotype_signature_C1_vs_rest,0.02880548365310755,2.7675914089381675e-6,1,-0.07844461880761,P2RY2,11,73221034
cg10704177,phenotype_signature_C1_vs_rest,0.02880548365310755,2.768096502507665e-6,1,-0.1126573049126991,INADL,1,62209607
cg22158603,phenotype_signature_C1_vs_rest,0.02880548365310755,2.8000405332175755e-6,1,-0.07524788372426339,AXIN1,16,337629
cg11134013,phenotype_signature_C1_vs_rest,0.02902619335009391,2.8853344895276107e-6,1,-0.05007929338796295,RALGDS,9,133136079
cg06894541,phenotype_signature_C1_vs_rest,0.02902619335009391,2.9043581998738366e-6,1,-0.10597371946421108,NA,2,102182371
cg14248318,phenotype_signature_C1_vs_rest,0.02902619335009391,2.922262312021693e-6,1,-0.05193360146298646,CKLF,16,66563464
cg03214468,phenotype_signature_C1_vs_rest,0.03006390179537247,3.0658755186318007e-6,1,-0.05839504322655713,MIR4633,5,129096796
cg05310072,phenotype_signature_C1_vs_rest,0.03006390179537247,3.09631553220747e-6,1,-0.04710804693538346,PAM16,16,4347894
cg21686287,phenotype_signature_C1_vs_rest,0.03031247695278366,3.1569942854388223e-6,1,-0.04398843263141825,EXOC6B,2,72794219
cg00709803,phenotype_signature_C1_vs_rest,0.03060180232052802,3.2225395661504574e-6,1,-0.01179019436058364,WDR73,15,84643257
cg04880269,phenotype_signature_C1_vs_rest,0.03073247029542603,3.271863361051291e-6,1,-0.02863987680301977,GEMIN5,5,154937203
cg00363153,phenotype_signature_C1_vs_rest,0.03174861700366722,3.4193821685806135e-6,1,-0.01967423637553884,BRD8,5,138170910
cg24440787,phenotype_signature_C1_vs_rest,0.03174861700366722,3.4749878257171764e-6,1,-0.01915396395028458,CTNND1,11,57583546
cg10730362,phenotype_signature_C1_vs_rest,0.03174861700366722,3.519673506076302e-6,1,-0.03929643065848744,RPS6KA4,11,64358127
cg21611669,phenotype_signature_C1_vs_rest,0.03174861700366722,3.5373014653171606e-6,1,-0.0269810457481599,NA,10,5305436
cg27402634,phenotype_signature_C1_vs_rest,0.03174861700366722,3.597406021122948e-6,1,-0.04174115112044391,NA,3,156819071
cg05411638,phenotype_signature_C1_vs_rest,0.03174861700366722,3.6093461713763937e-6,1,-0.02039976313810368,IARS,9,92266636
cg01258949,phenotype_signature_C1_vs_rest,0.03174861700366722,3.672177584110273e-6,1,-0.0445687183924582,C11orf49,11,47071441
cg18537383,phenotype_signature_C1_vs_rest,0.03174861700366722,3.7004996358746585e-6,1,-0.05908216046140686,MCPH1,8,6576254
cg19021988,phenotype_signature_C1_vs_rest,0.03174861700366722,3.7294690060833498e-6,1,-0.03847138150471151,NA,10,133246437
cg15634144,phenotype_signature_C1_vs_rest,0.03174861700366722,3.7949453327762582e-6,1,-0.09282285254140564,RREB1,6,7119709
cg24823912,phenotype_signature_C1_vs_rest,0.03174861700366722,3.8156040587457274e-6,1,0.14287231051659402,ALDH2,12,111777978
cg16660617,phenotype_signature_C1_vs_rest,0.03174861700366722,3.8219686036499095e-6,1,-0.05689546479456288,ZNRF1,16,75003686
cg04793634,phenotype_signature_C1_vs_rest,0.03174861700366722,3.891315590922243e-6,1,-0.04265976380968551,ERLIN2,8,37740476
cg03181373,phenotype_signature_C1_vs_rest,0.03174861700366722,3.894399830572313e-6,1,-0.03514973429418816,PDPR,16,70151549
cg02433893,phenotype_signature_C1_vs_rest,0.03199928231176831,3.975739868373521e-6,1,-0.1228687770881402,NA,6,121752366
cg07066120,phenotype_signature_C1_vs_rest,0.03199928231176831,4.0281259786661936e-6,1,-0.11875226698169404,NA,10,122544160
cg18792984,phenotype_signature_C1_vs_rest,0.03199928231176831,4.06980001560952e-6,1,-0.03551807008190823,NCR2,6,41334966
cg12511475,phenotype_signature_C1_vs_rest,0.03199928231176831,4.07326610861806e-6,1,-0.02452468859481022,NA,1,234981821
cg14331449,phenotype_signature_C1_vs_rest,0.03203603179213989,4.115016257472676e-6,1,-0.01320130962281709,COLGALT2,1,183982945
cg14963666,phenotype_signature_C1_vs_rest,0.03267718981016382,4.257332089002344e-6,1,-0.06779358466219687,PTH2R,2,208489856
cg08603125,phenotype_signature_C1_vs_rest,0.03267718981016382,4.2852034591440735e-6,1,-0.02018767433565052,SRPK1,6,35922420
cg13572592,phenotype_signature_C1_vs_rest,0.03267718981016382,4.3146133593822296e-6,1,-0.04786431903160633,NA,12,46776425
cg07730263,phenotype_signature_C1_vs_rest,0.03267718981016382,4.3510106486217535e-6,1,-0.06406327227597007,ITIH1,3,52776243
cg11522179,phenotype_signature_C1_vs_rest,0.03267718981016382,4.386443609433298e-6,1,-0.07666648201570808,NA,17,21273151
cg06592918,phenotype_signature_C1_vs_rest,0.03531077926091042,4.7808269535064654e-6,1,-0.10853738150930924,PQLC1,18,79943051
cg10093671,phenotype_signature_C1_vs_rest,0.03539033508039155,4.8717431874792245e-6,1,-0.01688122877300424,LOC101927539,17,57608742
cg24198896,phenotype_signature_C1_vs_rest,0.03539033508039155,4.890236203562638e-6,1,-0.02562337671728795,LSM2,6,31803067
cg08420885,phenotype_signature_C1_vs_rest,0.03539033508039155,4.920630153711188e-6,1,-0.0491187508447883,EP400,12,131959319
cg18492526,phenotype_signature_C1_vs_rest,0.03539033508039155,4.955413566973608e-6,1,-0.08500828800934049,BIN3,8,22651289
cg02223962,phenotype_signature_C1_vs_rest,0.03557041012629238,5.021790189003405e-6,1,-0.02386035484927098,LOC339524,1,87131137
cg00251121,phenotype_signature_C2_vs_rest,0.03567060489342355,1.6925645584331826e-7,1,-0.14139529793293576,UVRAG,11,75631360
cg14632071,phenotype_signature_C2_vs_rest,0.03567060489342355,1.7683448192697486e-7,1,-0.1494312233360083,TTLL11,9,124616283
cg02401524,phenotype_signature_C2_vs_rest,0.03567060489342355,2.063908021587843e-7,1,-0.1752633951202811,NA,10,134833335
cg06795981,phenotype_signature_C1_vs_rest,0.03571346151830719,5.083313776687185e-6,1,-0.06861582272913438,CLC,19,40228577
cg20844989,phenotype_signature_C1_vs_rest,0.03574147197301008,5.138480734792002e-6,1,-0.05189839472056848,ACSM6,10,95196126
cg06164953,phenotype_signature_C1_vs_rest,0.03574147197301008,5.170021010917362e-6,1,-0.05304191558807178,NA,1,26546574
cg04156383,phenotype_signature_C1_vs_rest,0.03592106978110859,5.256953752721398e-6,1,-0.04329128309133301,PDE4DIP,1,144995889
cg10891939,phenotype_signature_C1_vs_rest,0.03592106978110859,5.304571314462803e-6,1,-0.01489932162060985,MIER3,5,56942549
cg25975995,phenotype_signature_C1_vs_rest,0.03592106978110859,5.320703917808325e-6,1,-0.07638733365001205,GATB,4,151687259
cg04501943,phenotype_signature_C1_vs_rest,0.03655617630795316,5.45708017076389e-6,1,-0.07316386224164777,NA,12,110766395
cg12727576,phenotype_signature_C1_vs_rest,0.03692206213649732,5.554425700275707e-6,1,-0.03325368995813581,PDZD8,10,117322742
cg17285440,phenotype_signature_C1_vs_rest,0.03820967791340406,5.869912929057234e-6,1,-0.01530562607542909,CRTC3-AS1,15,90656303
cg17519037,phenotype_signature_C1_vs_rest,0.03820967791340406,5.907111570167855e-6,1,-0.05795700267521006,MRPL45,17,36452075
cg17489791,phenotype_signature_C1_vs_rest,0.03820967791340406,6.040537464616569e-6,1,-0.08308499932090847,TVP23B,17,18689481
cg17718238,phenotype_signature_C1_vs_rest,0.03820967791340406,6.0417262332020376e-6,1,-0.06529626992092309,ACSL1,4,184823177
cg09486450,phenotype_signature_C1_vs_rest,0.03820967791340406,6.122350137471435e-6,1,-0.0596038661683547,PDE6A,5,149915806
cg01378515,phenotype_signature_C1_vs_rest,0.03820967791340406,6.130840137854046e-6,1,-0.05597912562804986,HEG1,3,125054262
cg06499166,phenotype_signature_C1_vs_rest,0.03820967791340406,6.136469413290717e-6,1,-0.02416679591191245,MTERF3,8,96260340
cg19862344,phenotype_signature_C1_vs_rest,0.03820967791340406,6.242516686842556e-6,1,-0.01758396652750028,RHAG,6,49637468
cg26608667,phenotype_signature_C1_vs_rest,0.03820967791340406,6.268863535792842e-6,1,-0.07964986004464078,ZFAND2A,7,1156734
cg01321208,phenotype_signature_C1_vs_rest,0.03820967791340406,6.2805044933539754e-6,1,-0.04720379079006746,HECTD2,10,91423141
cg07490273,phenotype_signature_C1_vs_rest,0.03820967791340406,6.283942076857948e-6,1,-0.08423522970270522,NA,20,11432574
cg18356280,phenotype_signature_C1_vs_rest,0.03820967791340406,6.311168330004939e-6,1,-0.07608411783293759,JARID2,6,15341493
cg17518643,phenotype_signature_C1_vs_rest,0.03820967791340406,6.3893876956509975e-6,1,-0.04055625739301906,UBAC2,13,99317019
cg23642826,phenotype_signature_C1_vs_rest,0.03820967791340406,6.394425137077417e-6,1,-0.06017060337728383,ZBTB48,1,6585403
cg23471393,phenotype_signature_C1_vs_rest,0.03820967791340406,6.411375889245862e-6,1,-0.08464288817405322,NA,17,81839162
cg12401522,phenotype_signature_C1_vs_rest,0.0382148498678704,6.456466085490838e-6,1,-0.02575438342659344,SLMAP,3,57805695
cg01552966,phenotype_signature_C1_vs_rest,0.03839060580901008,6.530586116706878e-6,1,-0.08213101551777838,DNMT3A,2,25305461
cg21741284,phenotype_signature_C1_vs_rest,0.0386555007432871,6.620379412425697e-6,1,-0.08177242803827633,CDKN1C,11,2886806
cg25415966,phenotype_signature_C1_vs_rest,0.03869501315115763,6.671924568273275e-6,1,-0.05333404914513239,CABLES2,20,62389081
cg19876836,phenotype_signature_C1_vs_rest,0.03910750597236284,6.808269213856194e-6,1,-0.01491199579597502,TNIK,3,171445826
cg17218818,phenotype_signature_C1_vs_rest,0.03910750597236284,6.970618005754693e-6,1,-0.05958837650403881,NA,2,86157952
cg17597583,phenotype_signature_C1_vs_rest,0.03910750597236284,7.034069543629325e-6,1,-0.09427627297862227,NA,2,9831305
cg26729478,phenotype_signature_C1_vs_rest,0.03910750597236284,7.05780602327556e-6,1,-0.0245995307377601,NA,3,10136946
cg09406856,phenotype_signature_C1_vs_rest,0.03910750597236284,7.074222944285186e-6,1,-0.07989041902818575,LRIG1,3,66441439
cg26145152,phenotype_signature_C1_vs_rest,0.03910750597236284,7.0904578336188515e-6,1,-0.06615412900873592,NA,1,67697926
cg14667514,phenotype_signature_C1_vs_rest,0.03910750597236284,7.1471402751983135e-6,1,-0.04752240480113498,NA,17,34239214
cg11634289,phenotype_signature_C1_vs_rest,0.03910750597236284,7.165484950203799e-6,1,-0.01676859051016849,LAMA3,18,23914117
cg27215768,phenotype_signature_C1_vs_rest,0.03910750597236284,7.207046277617769e-6,1,-0.03214593368598878,PIK3AP1,10,98425148
cg05664105,phenotype_signature_C1_vs_rest,0.03910750597236284,7.253725244451349e-6,1,-0.02853780764120305,GRK5,10,119246705
cg13077580,phenotype_signature_C1_vs_rest,0.03910750597236284,7.37480269254393e-6,1,-0.02731890978736998,EXOG,3,38519192
cg09166450,phenotype_signature_C1_vs_rest,0.03910750597236284,7.398094432042118e-6,1,-0.10036371084992413,FBXW8,12,117000402
cg05642098,phenotype_signature_C1_vs_rest,0.03910750597236284,7.424323781536365e-6,1,-0.0825292359011364,BRE,2,28327890
cg17603188,phenotype_signature_C1_vs_rest,0.03910750597236284,7.442555967216667e-6,1,-0.04183161670726119,PLD5,1,242188827
cg08770935,phenotype_signature_C1_vs_rest,0.03910750597236284,7.452866231927318e-6,1,-0.038839118609862,NA,17,17352248
cg17040823,phenotype_signature_C1_vs_rest,0.03910750597236284,7.539470833084307e-6,1,-0.05426134383271283,TYW1B,7,72091677
cg20636743,phenotype_signature_C1_vs_rest,0.03910750597236284,7.560788644288796e-6,1,-0.064773391058977,NA,6,34277491
cg07161642,phenotype_signature_C1_vs_rest,0.03910750597236284,7.574877434091852e-6,1,-0.02172267334789242,LINC01307,1,101814534
cg13587621,phenotype_signature_C1_vs_rest,0.03910750597236284,7.602899725230004e-6,1,-0.06241265010151022,BICD2,9,92735702
cg10113951,phenotype_signature_C1_vs_rest,0.03938206711105002,7.740443649562351e-6,1,-0.04518043803774723,MAML1,5,179773572
cg09458420,phenotype_signature_C1_vs_rest,0.03938206711105002,7.948674201073095e-6,1,-0.0898822485216733,CAB39,2,230796602
cg17084751,phenotype_signature_C1_vs_rest,0.03938206711105002,7.953439796028981e-6,1,-0.0601187956827608,ZNF215,11,6932327
cg05295635,phenotype_signature_C1_vs_rest,0.03938206711105002,7.985349603480236e-6,1,-0.05092641819384178,INPP5D,2,233966797
cg12734151,phenotype_signature_C1_vs_rest,0.03938206711105002,8.011365986235636e-6,1,-0.09055632105790729,NA,18,35442016
cg14382708,phenotype_signature_C1_vs_rest,0.03938206711105002,8.037637759555246e-6,1,-0.03722945630481327,LPCAT3,12,6996518
cg18115488,phenotype_signature_C1_vs_rest,0.03938206711105002,8.061983077090695e-6,1,-0.05006802890894849,RNF144A,2,6927105
cg25602071,phenotype_signature_C1_vs_rest,0.03938206711105002,8.103668131760902e-6,1,-0.05126504116389189,NA,6,142693805
cg26150263,phenotype_signature_C1_vs_rest,0.03938206711105002,8.125436624792224e-6,1,-0.05461794968975273,NA,2,161067945
cg08969102,phenotype_signature_C1_vs_rest,0.03938206711105002,8.158550422299873e-6,1,-0.071758293593923,NA,5,134227841
cg07602847,phenotype_signature_C1_vs_rest,0.03938206711105002,8.1938627711441e-6,1,-0.05116782432497296,DKFZp761E198,11,65777766
cg04549076,phenotype_signature_C1_vs_rest,0.03938206711105002,8.20315416730969e-6,1,-0.0740666139313624,PRG2,11,57390035
cg17030628,phenotype_signature_C1_vs_rest,0.03947091237873292,8.363837759486978e-6,1,-0.03580695254622352,IL20,1,206865663
cg22259880,phenotype_signature_C1_vs_rest,0.03947091237873292,8.364063596886478e-6,1,-0.04813256568008708,NA,12,110098725
cg07345250,phenotype_signature_C1_vs_rest,0.03947091237873292,8.392047777003386e-6,1,-0.03751967541802333,ACOT7,1,6343219
cg02821988,phenotype_signature_C1_vs_rest,0.03947091237873292,8.480918237100798e-6,1,-0.06805237909822401,ZBTB48,1,6585264
cg07862235,phenotype_signature_C1_vs_rest,0.03947091237873292,8.50075770753031e-6,1,-0.04933455012722416,NA,8,122718465
cg18536308,phenotype_signature_C1_vs_rest,0.03947091237873292,8.533750997558724e-6,1,-0.06103807924268317,NA,17,45334716
cg16588712,phenotype_signature_C1_vs_rest,0.03947091237873292,8.541391577897242e-6,1,-0.037740378905865,DLG5,10,79619316
cg02640489,phenotype_signature_C1_vs_rest,0.0400242035222425,8.707438346704735e-6,1,-0.0682232469427648,PNKD,2,218289212
cg01201215,phenotype_signature_C1_vs_rest,0.0401810010657743,8.788047937667612e-6,1,-0.06444613803195878,ATOX1,5,151757869
cg06562292,phenotype_signature_C1_vs_rest,0.04048713266569991,8.901854310911718e-6,1,-0.03028429023590166,TMEM220,17,10628810
cg05271710,phenotype_signature_C1_vs_rest,0.04048957950899997,8.95853898306575e-6,1,-0.04969234449364341,NA,6,139611579
cg15862950,phenotype_signature_C1_vs_rest,0.04048957950899997,9.076571381618812e-6,1,-0.0259643027676334,NA,14,45256252
cg01399296,phenotype_signature_C1_vs_rest,0.04048957950899997,9.08853943967937e-6,1,-0.02030806753669343,MED13L,12,116144824
cg06875163,phenotype_signature_C1_vs_rest,0.04048957950899997,9.089811080395572e-6,1,-0.0122156893771992,RHOBTB3,5,95788436
cg24736010,phenotype_signature_C1_vs_rest,0.04117441930050567,9.29120312583736e-6,1,-0.01415059634110177,NA,11,110070539
cg18817654,phenotype_signature_C1_vs_rest,0.0415444990411629,9.4642696235175e-6,1,-0.03481825287231487,NA,15,39192937
cg14401395,phenotype_signature_C1_vs_rest,0.0415444990411629,9.47086428210441e-6,1,-0.08213841580796827,C7orf43,7,100156004
cg16209064,phenotype_signature_C1_vs_rest,0.04161274489203619,9.644645557420055e-6,1,-0.02136359359871943,NA,4,186845437
cg08005568,phenotype_signature_C1_vs_rest,0.04161274489203619,9.650403682297626e-6,1,-0.02823834026016771,GLT8D1,3,52703807
cg01116831,phenotype_signature_C1_vs_rest,0.04161274489203619,9.661916184712333e-6,1,-0.07036498570935365,NA,16,2140355
cg21334405,phenotype_signature_C1_vs_rest,0.04161274489203619,9.720423315930918e-6,1,-0.01378596287235315,NA,6,26437850
cg14080050,phenotype_signature_C1_vs_rest,0.04161274489203619,9.764922307054536e-6,1,0.07077153444018792,B4GALT1,9,33159027
cg13107734,phenotype_signature_C1_vs_rest,0.04161274489203619,9.787165619220317e-6,1,-0.04139884073377955,SPIDR,8,47440672
cg18200389,phenotype_signature_C1_vs_rest,0.04161274489203619,9.934778097771976e-6,1,-0.07492172916454942,TRIM26,6,30202563
