p.value,fdr,p.holm,t.statistic,coefficient,coefficient.ci.high,coefficient.ci.low,coefficient.se,n,chromosome.x,position.x,probeID,beta,p,log10p,chromosome.y,position.y,gene.symbol,chromosome,position,gene,bonf
2.432603967275067e-6,0.04337699989615305,1,-5.077522545341539,-0.034175320310100864,-0.020781285443527642,-0.047569355176674086,0.006730707742786017,88,chr22,50651198,cg11740027,-0.034175320310100864,2.432603967275067e-6,5.613928589312865,chr22,50651198,SELO,22,50651198,SELO,1
2.436288920955602e-6,0.04337699989615305,1,-5.077142086701583,-0.09218620948615153,-0.056053765979011745,-0.12831865299329132,0.018157106480752687,88,chr17,58204952,cg27469152,-0.09218620948615153,2.436288920955602e-6,5.613271209743495,chr17,56282313,EPX,17,58204952,EPX,1
2.4364930235508675e-6,0.04337699989615305,1,-5.077121030268023,-0.12340925922409182,-0.0750387208839132,-0.17177979756427045,0.02430693664546677,88,chr10,127999576,cg11659652,-0.12340925922409182,2.4364930235508675e-6,5.613234827803187,chr10,129797840,PTPRE,10,127999576,PTPRE,1
2.498179620310147e-6,0.04337699989615305,1,-5.070834810390666,-0.22582260304138824,-0.13720119661508873,-0.31444400946768775,0.044533614579330076,88,chr6,33083457,cg17763566,-0.22582260304138824,2.498179620310147e-6,5.6023763388581775,chr6,33083457,HLA-DPB2,6,33083457,HLA-DPB2,1
2.5086703286723897e-6,0.04337699989615305,1,5.069780868669609,0.12665565852410202,0.17637050480983746,0.07694081223836657,0.024982471985488097,88,chr10,72639133,cg09601944,0.12665565852410202,2.5086703286723897e-6,5.600556406778448,chr10,74398891,,10,72639133,NA,1
2.5274440124715e-6,0.04337699989615305,1,5.0679054937733214,0.0797604106099599,0.11107953165998115,0.04844128955993866,0.015738338196708185,88,chr6,32883945,cg22587211,0.0797604106099599,2.5274440124715e-6,5.597318456051103,chr6,32851722,,6,32883945,NA,1
2.5351869576358345e-6,0.04337699989615305,1,-5.067135985283283,-0.07245605966001152,-0.044000780885713714,-0.10091133843430933,0.014299213573594432,88,chr3,52776243,cg07730263,-0.07245605966001152,2.5351869576358345e-6,5.595990008056221,chr3,52810259,ITIH1,3,52776243,ITIH1,1
2.5844409463672107e-6,0.04337699989615305,1,-5.062294173669642,-0.12305004357271668,-0.07467904144791221,-0.17142104569752115,0.02430716970434732,88,chr1,62209607,cg10704177,-0.12305004357271668,2.5844409463672107e-6,5.5876333868701975,chr1,62209607,INADL,1,62209607,INADL,1
2.5976681111886636e-6,0.04337699989615305,1,-5.061009268618622,-0.09773221118359758,-0.05930390131817765,-0.13616052104901752,0.019310814502869526,88,chr6,13379052,cg07711900,-0.09773221118359758,2.5976681111886636e-6,5.585416336976146,chr6,13379284,GFOD1;GFOD1;GFOD1,6,13379052,GFOD1,1
2.620096897154734e-6,0.04337699989615305,1,-5.058845052935674,-0.023439434079335682,-0.014219104691092724,-0.03265976346757864,0.00463335679074291,88,chr1,202956243,cg10447853,-0.023439434079335682,2.620096897154734e-6,5.581682647183514,chr1,202925371,ADIPOR1;ADIPOR1;ADIPOR1;ADIPOR1,1,202956243,ADIPOR1,1
2.627810422084286e-6,0.04337699989615305,1,-5.05810493676618,-0.049688117818449916,-0.030139529406632743,-0.06923670623026709,0.009823465198849203,88,chr8,122718465,cg07862235,-0.049688117818449916,2.627810422084286e-6,5.580405969253989,chr8,123730704,,8,122718465,NA,1
2.6603896010147653e-6,0.04337699989615305,1,-5.055002198949649,-0.04835906712042899,-0.029321683673764674,-0.06739645056709331,0.009566576871218228,88,chr18,56660775,cg09700170,-0.04835906712042899,2.6603896010147653e-6,5.575054758413715,chr18,54328006,WDR7;WDR7,18,56660775,WDR7,1
2.785668108283027e-6,0.044578530872388784,1,-5.043407384836158,-0.08254655311241578,-0.04997596615940172,-0.11511714006542983,0.016367218987822736,88,chr9,133061514,cg03693099,-0.08254655311241578,2.785668108283027e-6,5.555070627799873,chr9,135936901,CEL,9,133061514,CEL,1
2.8804843559138824e-6,0.045257751220576244,1,-5.034965905557621,-0.08036461655597343,-0.048601797927177046,-0.11212743518476982,0.015961303028341575,88,chr1,6585264,cg02821988,-0.08036461655597343,2.8804843559138824e-6,5.540534479110853,chr1,6645324,ZBTB48;ZBTB48;ZBTB48,1,6585264,ZBTB48,1
2.9912691438286477e-6,0.045443679619701284,1,-5.025440152803102,-0.06278978129610278,-0.03792609275907699,-0.08765346983312858,0.012494384449306345,88,chr2,102336496,cg17555715,-0.06278978129610278,2.9912691438286477e-6,5.524144508927595,chr2,102952956,IL1RL1;IL1RL1;IL1RL1;IL1RL1,2,102336496,IL1RL1,1
3.0218703921076282e-6,0.045443679619701284,1,-5.022869669584441,-0.10405545774716018,-0.0628301746720128,-0.14528074082230757,0.020716336395757814,88,chr19,32373856,cg08256839,-0.10405545774716018,3.0218703921076282e-6,5.519724166469378,chr19,32864762,ZNF507;ZNF507,19,32373856,ZNF507,1
3.0933317473353956e-6,0.045443679619701284,1,-5.016964663094578,-0.016478590832325325,-0.00994232480120927,-0.02301485686344138,0.0032845738287821534,88,chr3,171445826,cg19876836,-0.016478590832325325,3.0933317473353956e-6,5.509573501170088,chr3,171163615,TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK,3,171445826,TNIK,1
3.102668393479823e-6,0.045443679619701284,1,-5.016203019917022,-0.06558710572386478,-0.03956789891555938,-0.09160631253217018,0.013075050085383053,88,chr19,39738726,cg18597415,-0.06558710572386478,3.102668393479823e-6,5.508264638395081,chr19,40229366,CLC,19,39738726,CLC,1
3.1840451103368886e-6,0.04573498171643821,1,-5.009657909371338,-0.012278481570892523,-0.0074010938110837966,-0.01715586933070125,0.002450962080249777,88,chr4,7056100,cg23757056,-0.012278481570892523,3.1840451103368886e-6,5.497020787972181,chr4,7056100,TADA2B,4,7056100,TADA2B,1
3.2713220125769096e-6,0.04573498171643821,1,-5.002817432774608,-0.06484098689706827,-0.03904894927256526,-0.09063302452157128,0.012960894089854257,88,chr4,169100923,cg15134174,-0.06484098689706827,3.2713220125769096e-6,5.485276703994233,chr4,170022074,SH3RF1,4,169100923,SH3RF1,1
3.281331138988475e-6,0.04573498171643821,1,-5.002044374766006,-0.08819413686829358,-0.05310740920554129,-0.12328086453104588,0.017631618246573288,88,chr20,39667871,cg21588347,-0.08819413686829358,3.281331138988475e-6,5.483949940117234,chr20,39667871,TOP1,20,39667871,TOP1,1
3.3454576905156174e-6,0.04588863419324527,1,-4.997145527069068,-0.0731771874993473,-0.044036190347927814,-0.1023181846507668,0.01464379756462031,88,chr11,6932327,cg17084751,-0.0731771874993473,3.3454576905156174e-6,5.475544458204753,chr11,6953558,ZNF215,11,6932327,ZNF215,1
3.4627662107465013e-6,0.04675556791482829,1,-4.988416694840182,-0.02756127508934238,-0.01656647661101518,-0.03855607356766958,0.0055250546967839835,88,chr2,27454645,cg19436514,-0.02756127508934238,3.4627662107465013e-6,5.460576828927053,chr2,27677512,IFT172;IFT172,2,27454645,IFT172,1
3.5249545705807866e-6,0.04686302372425428,1,-4.983905752301172,-0.019026692225310463,-0.011429656583134894,-0.02662372786748603,0.003817626811366858,88,chr17,57608742,cg10093671,-0.019026692225310463,3.5249545705807866e-6,5.452846475799737,chr17,55686103,LOC101927539;MSI2;MSI2,17,57608742,LOC101927539,1
3.664665684837311e-6,0.047383965377096035,1,-4.974048625096288,-0.10606329412669213,-0.06363009486716563,-0.14849649338621862,0.021323332786003662,88,chr1,143651192,cg24884343,-0.10606329412669213,3.664665684837311e-6,5.43596563844518,chr1,143651192,,1,143651192,NA,1
3.6738047013319817e-6,0.047383965377096035,1,4.973416685037794,0.08879674368189316,0.12432655364952286,0.05326693371426347,0.017854273893645887,88,chr7,4713320,cg26548834,0.08879674368189316,3.6738047013319817e-6,5.434883934417862,chr7,4752951,FOXK1,7,4713320,FOXK1,1
3.8013024594589894e-6,0.04830739886685889,1,4.964757111815373,0.08199428070310612,0.11485947814020116,0.04912908326601108,0.016515265270071747,88,chr9,33159027,cg14080050,0.08199428070310612,3.8013024594589894e-6,5.42006757337294,chr9,33159025,B4GALT1,9,33159027,B4GALT1,1
3.997938468266177e-6,0.04980734637504135,1,-4.951942459135151,-0.06550687741105946,-0.03918226411485651,-0.0918314907072624,0.013228521524965401,88,chr16,75003686,cg16660617,-0.06550687741105946,3.997938468266177e-6,5.398163894334486,chr16,75037584,ZNRF1,16,75003686,ZNRF1,1
4.104216776226554e-6,0.04980734637504135,1,-4.945270253707651,-0.04968113182815148,-0.02968932057493698,-0.06967294308136598,0.010046191467676354,88,chr10,43415676,cg22080845,-0.04968113182815148,4.104216776226554e-6,5.386769708755721,chr10,43911124,,10,43415676,NA,1
4.1084160465089485e-6,0.04980734637504135,1,-4.945010098024526,-0.025554377805118846,-0.015270691501158631,-0.03583806410907906,0.005167709933560606,88,chr13,48302467,cg14429436,-0.025554377805118846,4.1084160465089485e-6,5.386325583196972,chr13,48876603,RB1,13,48302467,RB1,1
4.202439700947415e-6,0.04980734637504135,1,-4.939252056673391,-0.07050294532728196,-0.042097816522995074,-0.09890807413156885,0.014274012445270108,88,chr17,18043154,cg14611258,-0.07050294532728196,4.202439700947415e-6,5.376498509353971,chr17,17946468,C17orf39,17,18043154,C17orf39,1
4.223231995394235e-6,0.04980734637504135,1,-4.937995716707379,-0.06449950162085342,-0.03850650550466355,-0.09049249773704329,0.013061878810996873,88,chr10,88032840,cg11048673,-0.06449950162085342,4.223231995394235e-6,5.374355060760241,chr10,89792597,,10,88032840,NA,1
4.329118303434226e-6,0.04980734637504135,1,4.931689919689196,0.08956280969087592,0.12570235122719597,0.05342326815455585,0.01816067334917122,88,chr1,158179438,cg13765621,0.08956280969087592,4.329118303434226e-6,5.363600545897019,chr1,158149228,CD1D,1,158179438,CD1D,1
4.369663803009843e-6,0.04980734637504135,1,-4.929315108440859,-0.08187027988429037,-0.0488188399076747,-0.11492171986090603,0.016608854999774183,88,chr7,137880544,cg13264822,-0.08187027988429037,4.369663803009843e-6,5.359551975870397,chr7,137565290,CREB3L2,7,137880544,CREB3L2,1
4.38043113306819e-6,0.04980734637504135,1,-4.928688063067994,-0.055919089804219266,-0.03334140253753612,-0.07849677707090241,0.011345633785030194,88,chr10,42981537,cg24867804,-0.055919089804219266,4.38043113306819e-6,5.358483143035187,chr10,43476985,LINC01264,10,42981537,LINC01264,1
4.481331613454318e-6,0.04990840243450957,1,-4.922884057644139,-0.0869604740715528,-0.05180823582626354,-0.12211271231684206,0.01766453831804603,88,chr17,57106584,cg02865193,-0.0869604740715528,4.481331613454318e-6,5.34859291759898,chr17,55183945,AKAP1;AKAP1;AKAP1,17,57106584,AKAP1,1
4.507693651549503e-6,0.04990840243450957,1,-4.921388669033429,-0.06620658804867498,-0.039435610244298376,-0.09297756585305159,0.013452826529484022,88,chr1,150981467,cg07337598,-0.06620658804867498,4.507693651549503e-6,5.346045606814585,chr1,150953943,ANXA9,1,150981467,ANXA9,1
4.5625813425488295e-6,0.04990840243450957,1,-4.918302349604964,-0.02299412651351669,-0.013690497482780268,-0.03229775554425311,0.004675216137406349,88,chr11,57583546,cg24440787,-0.02299412651351669,4.5625813425488295e-6,5.340789379783645,chr11,57583546,CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;TMX2-CTNND1,11,57583546,CTNND1,1
