probeID,best_comparison,min_fdr,min_p,n_comparisons_pass,beta_best,gene,chromosome,position
cg18812843,phenotype_signature_C1_vs_rest,0.00172567803834573,1.976991614857427e-7,1,-0.03681638867005268,ARID1B,6,157194992
cg19876836,phenotype_signature_C1_vs_rest,0.00173171545797363,2.0225771753039495e-7,1,-0.01619611859710826,TNIK,3,171445826
cg14014370,phenotype_signature_C1_vs_rest,0.00173171545797363,2.023987229738944e-7,1,-0.06376180805237,SLC12A6,15,34319527
cg26150263,phenotype_signature_C1_vs_rest,0.00174754077103553,2.0788448772183894e-7,1,-0.05944100510068256,NA,2,161067945
cg19471343,phenotype_signature_C1_vs_rest,0.00174754077103553,2.0935707756286377e-7,1,-0.08303716639295132,NA,3,183913383
cg02223962,phenotype_signature_C1_vs_rest,0.00174754077103553,2.1087201924139362e-7,1,-0.02923363964920002,LOC339524,1,87131137
cg04374959,phenotype_signature_C1_vs_rest,0.00174754077103553,2.1407164801277398e-7,1,-0.04297555609268549,C17orf74,17,7425266
cg14613878,phenotype_signature_C1_vs_rest,0.00174754077103553,2.1435965169295117e-7,1,-0.1048223000048548,C20orf118,20,36875795
cg05490881,phenotype_signature_C1_vs_rest,0.00177390612044462,2.211293096031421e-7,1,-0.06090804677468039,DLST,14,74888420
cg17597583,phenotype_signature_C1_vs_rest,0.00177390612044462,2.2591357430689786e-7,1,-0.1116818798809907,NA,2,9831305
cg19396390,phenotype_signature_C1_vs_rest,0.00177390612044462,2.2627442769329897e-7,1,-0.06551311598758564,FOXK1,7,4688111
cg07711900,phenotype_signature_C1_vs_rest,0.00177390612044462,2.263652410926753e-7,1,-0.09984069889305752,GFOD1,6,13379052
cg03181373,phenotype_signature_C1_vs_rest,0.00177390612044462,2.296184939258739e-7,1,-0.03729005746593458,PDPR,16,70151549
cg17518643,phenotype_signature_C1_vs_rest,0.00177390612044462,2.299103462004348e-7,1,-0.04710435293296085,UBAC2,13,99317019
cg27469152,phenotype_signature_C1_vs_rest,0.00179616440132524,2.3487369970763537e-7,1,-0.09434778501694852,EPX,17,58204952
cg12154164,phenotype_signature_C1_vs_rest,0.0017972700648914,2.370980885279681e-7,1,-0.10744460799892908,PTAFR,1,28158023
cg16578938,phenotype_signature_C1_vs_rest,0.00180477510881899,2.4017665585936793e-7,1,-0.02675829759985045,MGAT4B,5,179798558
cg21591554,phenotype_signature_C1_vs_rest,0.00182936251537035,2.4692870584739274e-7,1,-0.06146496593862221,OXNAD1,3,16300975
cg09759390,phenotype_signature_C1_vs_rest,0.00182936251537035,2.506581874983347e-7,1,-0.09723205395111,NA,7,25028743
cg26979537,phenotype_signature_C1_vs_rest,0.00182936251537035,2.5154503886974973e-7,1,-0.05966576954434229,NAPA,19,47513603
cg13698574,phenotype_signature_C1_vs_rest,0.00182936251537035,2.519164907667545e-7,1,-0.10811362277610664,NCK2,2,105748257
cg12498017,phenotype_signature_C1_vs_rest,0.00188537654834069,2.618117944538494e-7,1,-0.07402569340471264,TRERF1,6,42230843
cg08159047,phenotype_signature_C1_vs_rest,0.00191037945721268,2.6749450828411604e-7,1,-0.06171071573446054,NA,7,16963188
cg05302480,phenotype_signature_C1_vs_rest,0.00192353839169907,2.715629701572034e-7,1,-0.04007686891131628,NA,12,96813953
cg18355997,phenotype_signature_C1_vs_rest,0.00193593756443437,2.75553745666767e-7,1,-0.09320524049539478,TLDC2,20,36875932
cg09166450,phenotype_signature_C1_vs_rest,0.00194507680248217,2.79105439214154e-7,1,-0.1145656620613234,FBXW8,12,117000402
cg23911543,phenotype_signature_C1_vs_rest,0.00196435845362548,2.866861228375644e-7,1,-0.10472801488358235,SLC45A4,8,141228695
cg24566538,phenotype_signature_C1_vs_rest,0.00196435845362548,2.8929099212323045e-7,1,-0.0414860667807759,RCBTB2,13,48534491
cg06164953,phenotype_signature_C1_vs_rest,0.00196435845362548,2.903486912377258e-7,1,-0.06393328355379828,NA,1,26546574
cg17110052,phenotype_signature_C1_vs_rest,0.00196435845362548,2.909648789380361e-7,1,-0.0881524026774271,ETFB,19,51858208
cg19613505,phenotype_signature_C1_vs_rest,0.00196684923398105,2.949820271443147e-7,1,-0.03449563088372338,NA,10,45599190
cg15772013,phenotype_signature_C1_vs_rest,0.00196684923398105,2.958859094436358e-7,1,-0.0651264108909917,GOLGA3,12,132780950
cg06592918,phenotype_signature_C1_vs_rest,0.00203392211253503,3.105718081107563e-7,1,-0.12804829783820115,PQLC1,18,79943051
cg26252077,phenotype_signature_C1_vs_rest,0.00203392211253503,3.106834432537619e-7,1,-0.10577638259312884,NFIA,1,61141383
cg14401395,phenotype_signature_C1_vs_rest,0.00203778993104065,3.136323943338752e-7,1,-0.09599099304961364,C7orf43,7,100156004
cg22587211,phenotype_signature_C1_vs_rest,0.00209036684813653,3.241433887213075e-7,1,0.08041693427069098,NA,6,32883945
cg02194711,phenotype_signature_C1_vs_rest,0.00210664587273112,3.291055194210071e-7,1,-0.05444381769410884,NA,7,138350851
cg08769918,phenotype_signature_C1_vs_rest,0.0021211746647436,3.3502856651372394e-7,1,-0.03095209707498574,NAA30,14,57405693
cg01258949,phenotype_signature_C1_vs_rest,0.0021211746647436,3.386991832309504e-7,1,-0.05141666074630912,C11orf49,11,47071441
cg00363153,phenotype_signature_C1_vs_rest,0.0021211746647436,3.411229034503071e-7,1,-0.02309005437551786,BRD8,5,138170910
cg24179559,phenotype_signature_C1_vs_rest,0.0021211746647436,3.4119376961386517e-7,1,-0.04133191462699005,LOC400958,2,64909978
cg08368905,phenotype_signature_C1_vs_rest,0.00212810117327994,3.476926872012093e-7,1,-0.0661738575162661,KIF1B,1,10381088
cg24060744,phenotype_signature_C1_vs_rest,0.00212810117327994,3.507302965664787e-7,1,0.12094573681745956,NA,7,41005931
cg24884343,phenotype_signature_C1_vs_rest,0.00212810117327994,3.510269748606854e-7,1,-0.11809838014045304,NA,1,143651192
cg22811930,phenotype_signature_C1_vs_rest,0.00212810117327994,3.5215849500901777e-7,1,0.06960821884064278,NA,18,10072798
cg20337696,phenotype_signature_C1_vs_rest,0.00214847651021273,3.650315745199405e-7,1,-0.07722087807672777,SNX21,20,45836974
cg16899419,phenotype_signature_C1_vs_rest,0.00214847651021273,3.657263398460797e-7,1,-0.07555120364087674,MTMR3,22,29946435
cg15569123,phenotype_signature_C1_vs_rest,0.00214847651021273,3.661371460493168e-7,1,-0.08040890898185336,PXN,12,120254304
cg11495942,phenotype_signature_C1_vs_rest,0.00214847651021273,3.6667679584706155e-7,1,-0.05733550011786121,CAPZB,1,19349087
cg11568374,phenotype_signature_C1_vs_rest,0.00214847651021273,3.67995688441633e-7,1,-0.07240649473612026,NA,2,63788204
cg13054523,phenotype_signature_C1_vs_rest,0.00214847651021273,3.7063498038174715e-7,1,-0.08069804677875142,NA,17,83097977
cg08589455,phenotype_signature_C1_vs_rest,0.00214847651021273,3.729337854126478e-7,1,-0.07952624222652074,RNASEH2C,11,65489884
cg25795107,phenotype_signature_C1_vs_rest,0.0021595597905325,3.813779913504555e-7,1,-0.04361700943771759,NA,4,157012998
cg22905973,phenotype_signature_C1_vs_rest,0.0021595597905325,3.8355373650295675e-7,1,-0.05392757917249592,NA,5,138476631
cg01294836,phenotype_signature_C1_vs_rest,0.0021595597905325,3.846065879392245e-7,1,-0.08045718895271599,RPS6KA2,6,166721078
cg26584983,phenotype_signature_C1_vs_rest,0.0021595597905325,3.848538309718721e-7,1,-0.0340199403565671,NA,12,93405199
cg15710961,phenotype_signature_C1_vs_rest,0.00217210093947259,3.896023449789533e-7,1,-0.05779153996778877,DST,6,56707793
cg08288503,phenotype_signature_C1_vs_rest,0.00217741673088219,3.951570696150296e-7,1,-0.07056262384900311,NA,3,16848362
cg06665913,phenotype_signature_C1_vs_rest,0.00217741673088219,3.955952503130287e-7,1,-0.06720619715048329,ZBTB16,11,114076314
cg02821988,phenotype_signature_C1_vs_rest,0.00218644023802292,4.012670060963818e-7,1,-0.08155920293516188,ZBTB48,1,6585264
cg24636814,phenotype_signature_C1_vs_rest,0.00218644023802292,4.037215573453278e-7,1,-0.06041923716613063,STAT4,2,191115515
cg25602071,phenotype_signature_C1_vs_rest,0.00218644023802292,4.048251211403402e-7,1,-0.05846858721168303,NA,6,142693805
cg13587621,phenotype_signature_C1_vs_rest,0.00218769721624029,4.075894655276945e-7,1,-0.07041105408608316,BICD2,9,92735702
cg14832684,phenotype_signature_C1_vs_rest,0.00221079899764752,4.1445189922478715e-7,1,-0.03307993460134773,CCDC57,17,82118041
cg11958476,phenotype_signature_C1_vs_rest,0.00222363094059169,4.1943065955578035e-7,1,-0.03778944100889864,NA,17,73182764
cg26607897,phenotype_signature_C1_vs_rest,0.00224751486070584,4.279156811526953e-7,1,-0.07896294691408888,CREG1,1,167541602
cg14963666,phenotype_signature_C1_vs_rest,0.00224751486070584,4.298607998279064e-7,1,-0.07724831281834774,PTH2R,2,208489856
cg01881464,phenotype_signature_C1_vs_rest,0.00224751486070584,4.335165273284904e-7,1,-0.02128863329887719,NA,21,32731768
cg24627621,phenotype_signature_C1_vs_rest,0.00224751486070584,4.343390766183225e-7,1,-0.11047494688914208,C6orf132,6,42141438
cg01552966,phenotype_signature_C1_vs_rest,0.00224909471932439,4.372470501098174e-7,1,-0.09815540842260004,DNMT3A,2,25305461
cg11014921,phenotype_signature_C1_vs_rest,0.0022751038675704,4.449362538296493e-7,1,-0.05429657052087464,TRANK1,3,36974725
cg05642098,phenotype_signature_C1_vs_rest,0.00229779721807863,4.582866776486805e-7,1,-0.08612130701278141,BRE,2,28327890
cg08711342,phenotype_signature_C1_vs_rest,0.00229779721807863,4.584497499047816e-7,1,-0.04924802519072102,TRAF1,9,120920635
cg18645861,phenotype_signature_C1_vs_rest,0.00229779721807863,4.5926759675890226e-7,1,-0.0683729868163742,NA,1,160539778
cg15301710,phenotype_signature_C1_vs_rest,0.00229779721807863,4.617295429225066e-7,1,-0.05203230392076086,PAXBP1,21,32752134
cg16664523,phenotype_signature_C1_vs_rest,0.00229779721807863,4.6531521392828314e-7,1,-0.0680076074684627,PIK3R1,5,68290342
cg00491149,phenotype_signature_C1_vs_rest,0.00229779721807863,4.653284528228374e-7,1,-0.05701668884590925,TMEM117,12,43834441
cg14947564,phenotype_signature_C1_vs_rest,0.00229998231026761,4.684325056322263e-7,1,-0.11522646349475302,CAPG,2,85398015
cg10113951,phenotype_signature_C1_vs_rest,0.00230349113888945,4.7181275005257513e-7,1,-0.05060412205456784,MAML1,5,179773572
cg10485410,phenotype_signature_C1_vs_rest,0.00232972639987753,4.832402970618184e-7,1,-0.10668246622726288,EPT1,2,26363567
cg03021910,phenotype_signature_C1_vs_rest,0.00232972639987753,4.860514872565013e-7,1,-0.02378974307248868,NA,2,234479620
cg21588347,phenotype_signature_C1_vs_rest,0.00232972639987753,4.868969922489941e-7,1,-0.08573811058081802,TOP1,20,39667871
cg07730263,phenotype_signature_C1_vs_rest,0.00232972639987753,4.919436107710501e-7,1,-0.07402270005416593,ITIH1,3,52776243
cg22221575,phenotype_signature_C1_vs_rest,0.00232972639987753,4.933036173040795e-7,1,-0.08329264825877705,PCYT1A,3,196238498
cg18537383,phenotype_signature_C1_vs_rest,0.00232972639987753,4.976689991578394e-7,1,-0.06416892779358059,MCPH1,8,6576254
cg08603125,phenotype_signature_C1_vs_rest,0.00232972639987753,4.979966137720565e-7,1,-0.02079332704294666,SRPK1,6,35922420
cg17555715,phenotype_signature_C1_vs_rest,0.00232972639987753,4.996203509196029e-7,1,-0.06733040599399609,IL1RL1,2,102336496
cg24362151,phenotype_signature_C1_vs_rest,0.00232972639987753,5.079406400934761e-7,1,-0.06770349450931624,GSTM3,1,109738164
cg23414568,phenotype_signature_C1_vs_rest,0.00232972639987753,5.088568235801955e-7,1,-0.06930754154964083,CACUL1,10,118735538
cg10046114,phenotype_signature_C1_vs_rest,0.00232972639987753,5.105491415324026e-7,1,-0.09161358390445828,TTC7B,14,90805694
cg10721256,phenotype_signature_C1_vs_rest,0.00232972639987753,5.115134923863466e-7,1,-0.02974065219294467,LOC100505942,16,67526653
cg16491923,phenotype_signature_C1_vs_rest,0.00232972639987753,5.122339773289094e-7,1,-0.01834734825387926,NA,10,49118687
cg02171825,phenotype_signature_C1_vs_rest,0.00233361114191354,5.188682767372005e-7,1,-0.04325453868954831,CATSPER4,1,26191095
cg18200389,phenotype_signature_C1_vs_rest,0.00233361114191354,5.193545437399338e-7,1,-0.08793949707043286,TRIM26,6,30202563
cg20938555,phenotype_signature_C1_vs_rest,0.00233361114191354,5.211895018345311e-7,1,-0.04596167760511686,GEMIN4,17,750368
cg02209805,phenotype_signature_C1_vs_rest,0.00239871577644014,5.385057960050872e-7,1,-0.05924883203659271,HSPA5,9,128004908
cg07862235,phenotype_signature_C1_vs_rest,0.00245726860515813,5.54922971817714e-7,1,-0.0518982785063315,NA,8,122718465
cg18413505,phenotype_signature_C1_vs_rest,0.00245726860515813,5.575964212305626e-7,1,-0.05232043558888735,SLC41A1,1,205804391
cg03693099,phenotype_signature_C1_vs_rest,0.00245726860515813,5.601814440239133e-7,1,-0.09153832882222109,CEL,9,133061514
cg15488596,phenotype_signature_C1_vs_rest,0.00247466641694408,5.670113018947232e-7,1,-0.05866834146658888,C1orf26,1,185284363
cg00589311,phenotype_signature_C1_vs_rest,0.00247729511916552,5.753838311076787e-7,1,-0.07245070951345436,NSMCE2,8,125335722
cg01679475,phenotype_signature_C1_vs_rest,0.00247729511916552,5.786269900386663e-7,1,-0.06926045447328551,BDH1,3,197512827
cg17487617,phenotype_signature_C1_vs_rest,0.00247729511916552,5.878067093700598e-7,1,-0.09194337361281048,METRNL,17,81041756
cg05295635,phenotype_signature_C1_vs_rest,0.00247729511916552,5.887106697255115e-7,1,-0.05852223711633655,INPP5D,2,233966797
cg00133803,phenotype_signature_C1_vs_rest,0.00247729511916552,5.90053440519979e-7,1,-0.01637610921699962,NA,1,232982505
cg03727333,phenotype_signature_C1_vs_rest,0.00247729511916552,6.009894532698378e-7,1,-0.06456740581391457,SGMS1,10,50619707
cg11134013,phenotype_signature_C1_vs_rest,0.00247729511916552,6.009943748975422e-7,1,-0.05341439401101711,RALGDS,9,133136079
