p.value,fdr,p.holm,t.statistic,coefficient,coefficient.ci.high,coefficient.ci.low,coefficient.se,n,chromosome.x,position.x,probeID,beta,p,log10p,chromosome.y,position.y,gene.symbol,chromosome,position,gene,bonf
1.037441802420033e-8,8.150067349498876e-4,0.008964970340268521,-6.099043685084039,-0.05148793776209017,-0.03479365376204738,-0.06818222176213297,0.00844196900704454,144,chr10,43415676,cg22080845,-0.05148793776209017,1.037441802420033e-8,7.984036256636835,chr10,43911124,,10,43415676,NA,0.008965074084448764
1.1429709509236116e-8,8.230838609854507e-4,0.009876880605020805,-6.079304075569195,-0.05452571179966955,-0.03678906486040957,-0.07226235873892953,0.0089690713150525209,144,chr10,134140238,cg07410082,-0.05452571179966955,1.1429709509236116e-8,7.9419648072371745,chr10,134140238,,10,134140238,NA,0.009877006331825408
1.2863840909745351e-8,8.332895975496701e-4,0.011116159483747348,-6.055172103264448,-0.12048372383722035,-0.08113542740205582,-0.15983202027238488,0.01989765472929588,144,chr2,102182371,cg06894541,-0.12048372383722035,1.2863840909745351e-8,7.89062933958808,chr2,102182371,,2,102182371,NA,0.011116313849838265
1.4515836459288202e-8,8.332895975496701e-4,0.012543700402092847,-6.030453546914572,-0.11257163521879802,-0.07565662081027083,-0.14948664962732522,0.018667192167725808,144,chr20,36875661,cg19448292,-0.11257163521879802,1.4515836459288202e-8,7.8381579333640685,chr20,35504064,C20orf118,20,36875661,C20orf118,0.012543889107966819
1.6217558659689917e-8,8.332895975496701e-4,0.014014208705067126,-6.007726487595234,-0.06198232941738307,-0.04157990463608646,-0.08238475419867967,0.010317102408933613,144,chr14,61516085,cg13698578,-0.06198232941738307,1.6217558659689917e-8,7.79001452253086,chr14,61982803,PRKCH,14,61516085,PRKCH,0.01401443575088836
1.663376384622686e-8,8.332895975496701e-4,0.014373850788786939,-6.002524908724592,-0.10429078400171594,-0.0699321408173448,-0.13864942718608708,0.017374485835140917,144,chr11,47916382,cg18367488,-0.10429078400171594,1.663376384622686e-8,7.779009468598008,chr11,47937934,,11,47916382,NA,0.014374100295244633
1.7651854874167623e-8,8.332895975496701e-4,0.015253603263543712,-5.9903210953976185,-0.12487370510305733,-0.08365019773821886,-0.1660972124678958,0.020845911782424845,144,chr15,85477232,cg03181212,-0.12487370510305733,1.7651854874167623e-8,7.753209651789499,chr15,86020463,AKAP13;AKAP13,15,85477232,AKAP13,0.015253885693221699
1.7681361578861443e-8,8.332895975496701e-4,0.015279083387949434,-5.989977795585811,-0.035815968699605606,-0.0239916661560182,-0.04764027124319301,0.005979315770752846,144,chr3,42905280,cg06845438,-0.035815968699605606,1.7681361578861443e-8,7.752484294559504,chr3,42946772,ZNF662;ZNF662,3,42905280,ZNF662,0.015279383971096273
1.8321432286731655e-8,8.332895975496701e-4,0.01583217256766257,-5.982666037355893,-0.05222028028834514,-0.03495917975374702,-0.06948138082294325,0.008728596910186966,144,chr2,74148776,cg26529864,-0.05222028028834514,1.8321432286731655e-8,7.7370405781621905,chr2,74375903,BOLA3;BOLA3,2,74148776,BOLA3,0.015832502353443734
2.2539398511987e-8,9.738733151465294e-4,0.01947703805435886,-5.9399683057238235,-0.09512081813286136,-0.06345319314983382,-0.12678844311588888,0.01601369119111323,144,chr17,57106584,cg02865193,-0.09512081813286136,2.2539398511987e-8,7.647057677749116,chr17,55183945,AKAP1;AKAP1;AKAP1,17,57106584,AKAP1,0.01947746630293059
2.4237593106137005e-8,9.973792646597382e-4,0.020944479805992382,-5.924959745667268,-0.10190349165966686,-0.067891841370426,-0.13591514194890772,0.017199018395725914,144,chr16,48394014,cg04973399,-0.10190349165966686,2.4237593106137005e-8,7.615510509613955,chr16,48427925,MIR5095,16,48394014,MIR5095,0.020944964557854506
2.6752237364910446e-8,0.0010462197168766999,0.023117437626377427,-5.904531043028442,-0.04860864714548316,-0.03232873083980403,-0.06488856345116228,0.008232431465133212,144,chr6,113920710,cg17248139,-0.04860864714548316,2.6752237364910446e-8,7.572639890853911,chr6,114241874,FLJ34503,6,113920710,FLJ34503,0.023117999423362092
2.784585754377019e-8,0.0010462197168766999,0.024062440879298132,-5.896228428480725,-0.02183973695215357,-0.014514913747646437,-0.029164560156660704,0.003704018122272951,144,chr14,92519603,cg24112090,-0.02183973695215357,2.784585754377019e-8,7.555239402992657,chr14,92985947,RIN3,14,92519603,RIN3,0.024063053488164097
3.063732717458866e-8,0.0011031378146906308,0.026474602894050122,-5.876405712388886,-0.04372625148029697,-0.02901144618583763,-0.058441056774756306,0.007440985803296638,144,chr10,89502991,cg24600621,-0.04372625148029697,3.063732717458866e-8,7.513749125591654,chr10,91262748,SLC16A12,10,89502991,SLC16A12,0.02647530755257514
3.4671320557139974e-8,0.0011298674217480502,0.029960458890400252,-5.8506859593542915,-0.022100352884114518,-0.014630424044536107,-0.02957028172369293,0.003777395170010734,144,chr10,131923210,cg21294295,-0.022100352884114518,3.4671320557139974e-8,7.460029616671931,chr10,133736714,,10,131923210,NA,0.02996129100209362
3.5393876409797795e-8,0.0011298674217480502,0.03058480424036934,-5.84639116777922,-0.0753284650417623,-0.04984870742427355,-0.10080822265925105,0.012884609134078207,144,chr17,18043154,cg14611258,-0.0753284650417623,3.5393876409797795e-8,7.451071869936912,chr17,17946468,C17orf39,17,18043154,C17orf39,0.030585689087279586
3.827405220281817e-8,0.0011298674217480502,0.033073603633812454,5.830085470507283,0.09781149672951465,0.13098864295537171,0.0646343505036576,0.016777026207302575,144,chr6,128456021,cg02597924,0.09781149672951465,3.827405220281817e-8,7.417095555121735,chr6,128456021,PTPRK;PTPRK;PTPRK;PTPRK;PTPRK;PTPRK,6,128456021,PTPRK,0.033074598759169724
3.878809014468275e-8,0.0011298674217480502,0.03351775839627398,-5.82730237536485,-0.10155352471113294,-0.06709065077110088,-0.136016398651165,0.017427193265352844,144,chr1,229142381,cg17278724,-0.10155352471113294,3.878809014468275e-8,7.411301603747333,chr1,229142381,,1,229142381,NA,0.033518805674707886
3.907346075348981e-8,0.0011298674217480502,0.03376431520014863,-5.825772894728748,-0.06792847488299675,-0.044870436521103466,-0.09098651324489003,0.011659993636974678,144,chr16,75003686,cg16660617,-0.06792847488299675,3.907346075348981e-8,7.408118121419653,chr16,75037584,ZNRF1,16,75003686,ZNRF1,0.033765409257049725
3.9998555327006135e-8,0.0011298674217480502,0.034563671624838525,-5.820888952923852,-0.11715117747423462,-0.07735133182662687,-0.15695102312184236,0.020125994229006752,144,chr3,72381060,cg08086385,-0.11715117747423462,3.9998555327006135e-8,7.397955694293032,chr3,72430211,RYBP,3,72381060,RYBP,0.034564831582943004
4.1729218838143514e-8,0.0011298674217480502,0.03605913604085425,-5.812042335446202,-0.021903335094122435,-0.014450774389170664,-0.029355895799074206,0.00376861244807861,144,chr16,120123,cg01278651,-0.021903335094122435,4.1729218838143514e-8,7.379559745109981,chr16,170122,NPRL3;NPRL3;NPRL3;NPRL3;NPRL3,16,120123,NPRL3,0.0360603879174194
4.1839580879217553e-8,0.0011298674217480502,0.03615446046893035,-5.81149046322288,-0.0858897690058299,-0.05666319232628644,-0.11511634568537335,0.014779301377051213,144,chr10,3624563,cg05180182,-0.0858897690058299,4.1839580879217553e-8,7.378412674589032,chr10,3666755,,10,3624563,NA,0.03615575749593761
4.798804256131679e-8,0.0011432769295558036,0.04146742733808506,-5.782802286916704,-0.06553616287009324,-0.0431248803818227,-0.08794744535836378,0.011332941992218112,144,chr10,88032840,cg11048673,-0.06553616287009324,4.798804256131679e-8,7.318866964636374,chr10,89792597,,10,88032840,NA,0.041468962955447025
4.8102354307959775e-8,0.0011432769295558036,0.04156615830223989,-5.782303766312405,-0.06287618888517142,-0.041372679102739326,-0.08437969866760352,0.010873899301431886,144,chr14,60195594,cg06353481,-0.06287618888517142,4.8102354307959775e-8,7.317833667120271,chr14,60662312,,14,60195594,NA,0.04156774567993206
4.937816062417679e-8,0.0011432769295558036,0.0426685574022424,-5.776817355315679,-0.0718435180604758,-0.0472498674976511,-0.0964371686233005,0.012436522334286238,144,chr5,150045590,cg06136459,-0.0718435180604758,4.937816062417679e-8,7.306465091918232,chr5,149425153,HMGXB3,5,150045590,HMGXB3,0.04267023625970362
4.9955439548499656e-8,0.0011432769295558036,0.04316734455633088,-5.774380352051866,-0.03470633653714092,-0.022820563563682228,-0.04659210951059961,0.0060104001505215,144,chr3,52703807,cg08005568,-0.03470633653714092,4.9955439548499656e-8,7.301417215400439,chr3,52737823,GLT8D1;GLT8D1;GLT8D1;GLT8D1;GLT8D1,3,52703807,GLT8D1,0.04316909299671508
5.262256496339791e-8,0.0011432769295558036,0.04547200034591155,-5.76346777051409,-0.07771473354485657,-0.051049613858016096,-0.10437985323169705,0.013484023271969223,144,chr19,29941253,cg01627992,-0.07771473354485657,5.262256496339791e-8,7.278827987069374,chr19,30432160,URI1;URI1;URI1,19,29941253,URI1,0.045473894758250234
5.331307585961571e-8,0.0011432769295558036,0.04606862854643183,-5.760730860348255,-0.09287588988606206,-0.0609936043972613,-0.12475817537486282,0.0161222407603412,144,chr17,43395380,cg10433549,-0.09287588988606206,5.331307585961571e-8,7.273166260444036,chr17,41472748,,17,43395380,NA,0.046070601130238635
5.4831836228995144e-8,0.0011432769295558036,0.04738095733118191,5.754831312491699,0.08879254771819638,0.11930435715809819,0.05828073827829457,0.015429218146752492,144,chr9,33159027,cg14080050,0.08879254771819638,5.4831836228995144e-8,7.260967210057299,chr9,33159025,B4GALT1,9,33159027,B4GALT1,0.04738304094095861
5.5884725498403076e-8,0.0011432769295558036,0.04829071780460158,-5.750834645303715,-0.053115348778649193,-0.03485062111181763,-0.07138007644548075,0.009236111287258904,144,chr8,47440672,cg13107734,-0.053115348778649193,5.5884725498403076e-8,7.2527068779495725,chr8,48353234,SPIDR;SPIDR;SPIDR;SPIDR,8,47440672,SPIDR,0.048292897308896014
5.714695757376765e-8,0.0011432769295558036,0.04938137180298351,-5.746139439406994,-0.06826159108950736,-0.04476935859657395,-0.09175382358244076,0.011879557015510226,144,chr17,36452075,cg17519037,-0.06826159108950736,5.714695757376765e-8,7.243006885900301,chr17,36452075,MRPL45,17,36452075,MRPL45,0.04938365768128646
5.8670411776052914e-8,0.0011432769295558036,0.05069774819021686,-5.74060601756348,-0.10758633970589132,-0.07052480201798508,-0.14464787739379756,0.01874128609013214,144,chr19,32373856,cg08256839,-0.10758633970589132,5.8670411776052914e-8,7.231580863693673,chr19,32864762,ZNF507;ZNF507,19,32373856,ZNF507,0.05070015367709968
5.875473848861632e-8,0.0011432769295558036,0.050770557075398244,-5.740303855306604,-0.010153285725884293,-0.006655479309426889,-0.013651092142341698,0.0017687714765304843,144,chr4,7056100,cg23757056,-0.010153285725884293,5.875473848861632e-8,7.230957102392855,chr4,7056100,TADA2B,4,7056100,TADA2B,0.05077302477441477
6.043730386074623e-8,0.0011432769295558036,0.05222441820180556,-5.734362008068896,-0.03209453180286591,-0.021026510606246784,-0.04316255299948503,0.0055968792618438234,144,chr5,80204430,cg16730961,-0.03209453180286591,6.043730386074623e-8,7.218694918001404,chr5,79500249,SERINC5;SERINC5;SERINC5;SERINC5;SERINC5,5,80204430,SERINC5,0.052227017005871575
6.05805841878564e-8,0.0011432769295558036,0.052348167441400216,-5.733863535507922,-0.037811961493856724,-0.024771111531717127,-0.05085281145599632,0.006594499722516895,144,chr5,14477064,cg12337605,-0.037811961493856724,6.05805841878564e-8,7.217666543014732,chr5,14477173,TRIO,5,14477064,TRIO,0.05235083298710448
6.255079880662438e-8,0.0011432769295558036,0.05405058310439577,-5.72712385830465,-0.06420100970891011,-0.04203286606827497,-0.08636915334954526,0.011209991489151236,144,chr19,39738726,cg18597415,-0.06420100970891011,6.255079880662438e-8,7.203767139766022,chr19,40229366,CLC,19,39738726,CLC,0.05405339789034207
6.316508815172595e-8,0.0011432769295558036,0.054581331662435305,-5.725064983442269,-0.07890689904662657,-0.051651120005290645,-0.10616267808796248,0.013782708017260408,144,chr17,83084906,cg02633149,-0.07890689904662657,6.316508815172595e-8,7.199522893432366,chr17,81042782,METRNL,17,83084906,METRNL,0.05458423725649029
6.350421293786112e-8,0.0011432769295558036,0.05487430792067049,-5.723936746083577,-0.02993505965835933,-0.019592945051180477,-0.04027717426553818,0.005229802666642228,144,chr3,57805695,cg12401522,-0.02993505965835933,6.350421293786112e-8,7.197197462188754,chr3,57791422,SLMAP;SLMAP;SLMAP,3,57805695,SLMAP,0.05487729261867857
6.676569044629269e-8,0.0011599791142982252,0.0576925001774033,-5.713377798990345,-0.04817119656607533,-0.03149801285704283,-0.06484438027510783,0.00843129900749571,144,chr18,56660775,cg09700170,-0.04817119656607533,6.676569044629269e-8,7.17544665545436,chr18,54328006,WDR7;WDR7,18,56660775,WDR7,0.05769570493054472
6.711661341397261e-8,0.0011599791142982252,0.05799566700085398,-5.712271946102258,-0.10721216997836854,-0.07009633327288645,-0.14432800668385062,0.018768744028638946,144,chr20,36876000,cg09227119,-0.10721216997836854,6.711661341397261e-8,7.173169965360672,chr20,35504403,C20orf118,20,36876000,C20orf118,0.05799895571491126
6.959768858039336e-8,0.001168642219078236,0.06013950189769506,-5.7046112485696465,-0.10647630804920488,-0.069565719171988,-0.14338689692642176,0.01866495426413191,144,chr18,35442016,cg12734151,-0.10647630804920488,6.959768858039336e-8,7.157405183571186,chr18,33021980,,18,35442016,NA,0.060142981782124086
7.067127542173626e-8,0.001168642219078236,0.06106711976319773,-5.701378951128648,-0.10819873943443128,-0.07066979606356824,-0.14572768280529433,0.018977643893151885,144,chr2,230796602,cg09458420,-0.10819873943443128,7.067127542173626e-8,7.1507570707961605,chr2,231661317,CAB39;CAB39;CAB39,2,230796602,CAB39,0.06107072399824424
7.167493405228074e-8,0.001168642219078236,0.061934310514575784,-5.698400384079935,-0.08319829940551504,-0.05432572344174134,-0.11207087536928875,0.014600290221436985,144,chr10,134140240,cg01602526,-0.08319829940551504,7.167493405228074e-8,7.144632697973298,chr10,134140240,,10,134140240,NA,0.0619380376111465
7.32261048902084e-8,0.0011718237961682106,0.06327460400952419,-5.693876354600796,-0.042114246859652246,-0.027487590758584025,-0.05674090296072047,0.007396410500839708,144,chr12,64534989,cg20620049,-0.042114246859652246,7.32261048902084e-8,7.13533406663714,chr12,64928769,,12,64534989,NA,0.06327848499308338
7.528663971979411e-8,0.001182892732493446,0.06505503480859465,-5.688009739185913,-0.12195610195224618,-0.07955596617612534,-0.16435623772836702,0.02144090948228597,144,chr1,167542869,cg14617280,-0.12195610195224618,7.528663971979411e-8,7.12328208635938,chr1,167512106,CREG1,1,167542869,CREG1,0.06505910028713952
7.824814570123713e-8,0.001197366184537722,0.0676139879560019,-5.679847587413199,-0.04747733539782289,-0.030947303231087863,-0.06400736756455791,0.008358910105798407,144,chr1,92852007,cg19528703,-0.04747733539782289,7.824814570123713e-8,7.10652594542704,chr1,93317564,FAM69A;FAM69A;FAM69A;FAM69A;FAM69A,1,92852007,FAM69A,0.06761829160401547
8.006886428033844e-8,0.001197366184537722,0.06918718534918332,-5.674978360683178,-0.047069244730628,-0.030667235052523212,-0.06347125440873279,0.00829417166710775,144,chr10,69358201,cg19744478,-0.047069244730628,8.006886428033844e-8,7.096536331606232,chr10,71117957,HK1;HK1;HK1;HK1;HK1,10,69358201,HK1,0.06919166920558302
8.036461028058475e-8,0.001197366184537722,0.06944265792040188,-5.674197682843132,-0.08418946942726539,-0.05484830437313072,-0.11353063448140006,0.014837246450159124,144,chr15,41233637,cg16760840,-0.08418946942726539,8.036461028058475e-8,7.094935157016046,chr15,41525835,CHP1,15,41233637,CHP1,0.06944723870318788
8.867053533275926e-8,0.0012808145516395254,0.07661967755782528,-5.653349116341424,-0.10299709870310828,-0.06696884355921738,-0.13902535384699916,0.01821877555825936,144,chr2,191178885,cg02856510,-0.10299709870310828,8.867053533275926e-8,7.052220669550808,chr2,192043611,,2,191178885,NA,0.07662482044887457
8.999759220791619e-8,0.0012808145516395254,0.07776628944371493,-5.65019638829199,-0.05499034314458976,-0.03574405734969728,-0.07423662893948224,0.009732465805708553,144,chr6,111276708,cg17964352,-0.05499034314458976,8.999759220791619e-8,7.045769109502937,chr6,111597911,,6,111276708,NA,0.07777159930165518
9.041197341441211e-8,0.0012808145516395254,0.0781242629316062,-5.649221247928293,-0.01619137329839137,-0.010523512888117356,-0.021859233708665382,0.0028661248316888175,144,chr17,62657233,cg10393540,-0.01619137329839137,9.041197341441211e-8,7.043774051344639,chr17,60734594,MRC2,17,62657233,MRC2,0.07812968765001105
9.320918762733118e-8,0.0012986639763754373,0.08054122014608824,-5.6427509445724136,-0.08891527086956556,-0.057754404947157556,-0.12007613679197357,0.015757433163887977,144,chr17,21273151,cg11522179,-0.08891527086956556,9.320918762733118e-8,7.0305412771396725,chr17,21176463,,17,21273151,NA,0.0805469059065335
9.512525008098012e-8,0.0012986639763754373,0.0821967773424741,-5.638427614683373,-0.03757050669375811,-0.024393611648317895,-0.050747401739198325,0.006663295028549886,144,chr7,69603082,cg19466875,-0.03757050669375811,9.512525008098012e-8,7.021704188474754,chr7,69068068,AUTS2;AUTS2;AUTS2,7,69603082,AUTS2,0.08220267510797913
9.618041095551244e-8,0.0012986639763754373,0.0831084351221378,-5.63608303831816,-0.05740966504237511,-0.037266316202581085,-0.07755301388216913,0.01018609283292364,144,chr17,40074946,cg03724728,-0.05740966504237511,9.618041095551244e-8,7.016913371623512,chr17,38231199,THRA;THRA,17,40074946,THRA,0.08311449448802799
9.894026340349881e-8,0.0013153757923178508,0.08549309432380248,-5.630067651960392,-0.07218151701652419,-0.046828103739095295,-0.09753493029395308,0.012820719301905823,144,chr15,58307339,cg04968217,-0.07218151701652419,9.894026340349881e-8,7.004626937770769,chr15,58599538,,15,58307339,NA,0.08549942650066031
1.039373064911431e-7,0.0013532197519296565,0.08981087535401237,-5.619582358298988,-0.08461405330693114,-0.054838317439849335,-0.11438978917401295,0.015057000309279794,144,chr7,137880544,cg13264822,-0.08461405330693114,1.039373064911431e-7,6.983228541998349,chr7,137565290,CREB3L2,7,137880544,CREB3L2,0.0898176312789343
1.0935387390325624e-7,0.0013532197519296565,0.09449115148556908,-5.608759876366056,-0.0866982606786902,-0.05613022148478,-0.1172662998726004,0.01545765242046027,144,chr19,40228577,cg06795981,-0.0866982606786902,1.0935387390325624e-7,6.961165827303919,chr19,40228577,CLC,19,40228577,CLC,0.0944983688412467
1.0981209170274526e-7,0.0013532197519296565,0.09488698125896664,-5.6078685434445354,-0.07980170337314108,-0.05166077758499689,-0.10794262916128526,0.014230309208376035,144,chr12,104414797,cg09800745,-0.07980170337314108,1.0981209170274526e-7,6.9593498359273855,chr12,104808575,,12,104414797,NA,0.09489433866911072
1.1151738793563398e-7,0.0013532197519296565,0.09636039063697435,-5.604583040458546,-0.08260225870490635,-0.053456681629674915,-0.11174783578013779,0.014738341480287558,144,chr14,55116323,cg00336912,-0.08260225870490635,1.1151738793563398e-7,6.952657411577719,chr14,55583041,,14,55116323,NA,0.09636797381935397
1.1249421820622215e-7,0.0013532197519296565,0.09720434155028705,-5.602723105558322,-0.07920466100793447,-0.051248622889962764,-0.10716069912590617,0.014136815172850054,144,chr12,6222892,cg08559734,-0.07920466100793447,1.1249421820622215e-7,6.948869798136266,chr12,6332058,CD9,12,6222892,CD9,0.09721210365134328
1.1350975408978305e-7,0.0013532197519296565,0.09808173533340792,-5.600806149978511,-0.07650234786163428,-0.04949087496241962,-0.10351382076084893,0.013659167236475018,144,chr17,45334716,cg18536308,-0.07650234786163428,1.1350975408978305e-7,6.944966817190208,chr17,43412082,,17,45334716,NA,0.09808968101619421
1.1544550282567171e-7,0.0013532197519296565,0.09975426552710924,-5.597198196585365,-0.03349045575707854,-0.021658012890395536,-0.04532289862376154,0.005983432171029744,144,chr22,50651198,cg11740027,-0.03349045575707854,1.1544550282567171e-7,6.937622980339147,chr22,50651198,SELO,22,50651198,SELO,0.09976246215780986
1.1587311602868749e-7,0.0013532197519296565,0.10012364209806829,-5.596409171873533,-0.09089674101905222,-0.05877767583759265,-0.12301580620051179,0.016241975564596244,144,chr10,101380115,cg17287013,-0.09089674101905222,1.1587311602868749e-7,6.93601731394774,chr10,103139872,BTRC;BTRC;BTRC,10,101380115,BTRC,0.10013198496242236
1.1588037942722411e-7,0.0013532197519296565,0.10012980237509639,-5.596395794188784,-0.07226638895204829,-0.04673044146252896,-0.09780233644156762,0.012913023240259143,144,chr4,169100923,cg15134174,-0.07226638895204829,1.1588037942722411e-7,6.935990091455159,chr4,170022074,SH3RF1,4,169100923,SH3RF1,0.10013826164279457
1.2100559070075987e-7,0.0013846037184977575,0.10455826880153118,5.587154923860844,0.1682189475129699,0.22775886678817164,0.10867902823776815,0.03010815876870781,144,chr12,111777978,cg24823912,0.1682189475129699,1.2100559070075987e-7,6.91719456394471,chr12,112215782,ALDH2;ALDH2,12,111777978,ALDH2,0.10456722321524305
1.217724226823864e-7,0.0013846037184977575,0.1052207496741284,-5.585805338940625,-0.08919213184412093,-0.05761557358399388,-0.12076869010424798,0.0159676405517269,144,chr20,1378231,cg01963353,-0.08919213184412093,1.217724226823864e-7,6.914451053516921,chr20,1358875,FKBP1A;FKBP1A;FKBP1A;FKBP1A-SDCBP2;SDCBP2-AS1;SDCBP2-AS1;SDCBP2-AS1,20,1378231,FKBP1A,0.10522988260582958
1.2750377501373107e-7,0.001430943405008646,0.11017295189876469,-5.575974068420213,-0.10181948761123912,-0.06570892908237709,-0.13793004614010113,0.01826039475109802,144,chr5,150050361,cg26057482,-0.10181948761123912,1.2750377501373107e-7,6.894476956850713,chr5,149429924,HMGXB3,5,150050361,HMGXB3,0.11018264218566573
1.3344659399636594e-7,0.0014784377063480464,0.1153078657074099,-5.566226340423897,-0.13514477749364123,-0.08713137877677854,-0.18315817621050393,0.024279425454220616,144,chr1,62209607,cg10704177,-0.13514477749364123,1.3344659399636594e-7,6.874692506383485,chr1,62209607,INADL,1,62209607,INADL,0.11531814109514761
1.3777682790473332e-7,0.001505015427829292,0.11904937479495453,-5.55938744385035,-0.02711800061882116,-0.017471833796529015,-0.036764167441113306,0.004877875645961389,144,chr2,27454645,cg19436514,-0.02711800061882116,1.3777682790473332e-7,6.86082381841773,chr2,27677512,IFT172;IFT172,2,27454645,IFT172,0.11906012138753111
1.3932876881190273e-7,0.001505015427829292,0.12039022725360722,-5.556987469369046,-0.04729364188304382,-0.030463515200990315,-0.06412376856509733,0.008510661962751135,144,chr1,6343219,cg07345250,-0.04729364188304382,1.3932876881190273e-7,6.855959200544683,chr1,6403279,ACOT7;ACOT7;ACOT7;ACOT7,1,6343219,ACOT7,0.12040123422634337
1.439053022229302e-7,0.0015145782904275264,0.12434454230237175,-5.550059423703359,-0.0979417504729419,-0.06304425395359711,-0.1328392469922867,0.017646973301700043,144,chr17,50443623,cg22034357,-0.0979417504729419,1.439053022229302e-7,6.841923204091625,chr17,48520984,ACSF2;ACSF2;ACSF2;ACSF2;ACSF2;ACSF2,17,50443623,ACSF2,0.12435605472654958
1.4461199377621972e-7,0.0015145782904275264,0.12495503007421195,-5.549008865258308,-0.1404769276285252,-0.09041430173954518,-0.19053955351750523,0.025315679077039275,144,chr10,122544160,cg07066120,-0.1404769276285252,1.4461199377621972e-7,6.839795686192114,chr10,124303676,,10,122544160,NA,0.12496674364570783
1.4547209068020984e-7,0.0015145782904275264,0.12569806939404893,-5.547737008038611,-0.026210636397999268,-0.016867649394397395,-0.03555362340160114,0.004724563612157595,144,chr1,169556712,cg08653021,-0.026210636397999268,1.4547209068020984e-7,6.837220319573048,chr1,169525950,F5,1,169556712,F5,0.1257099981054847
1.5060195930706127e-7,0.0015493212421323287,0.13013048437649313,-5.540300667233892,-0.07174442841630224,-0.04613623804095132,-0.09735261879165316,0.012949555037799439,144,chr12,130825872,cg21575634,-0.07174442841630224,1.5060195930706127e-7,6.8221693779978025,chr12,131310417,STX2;STX2,12,130825872,STX2,0.13014298433911561
1.5377849105145426e-7,0.0015633881246952504,0.132875073205848,-5.535819086416778,-0.029556317534181458,-0.018998054457714957,-0.04011458061064796,0.005339104669569802,144,chr10,119246705,cg05664105,-0.029556317534181458,1.5377849105145426e-7,6.813104404917625,chr10,121006217,GRK5,10,119246705,GRK5,0.1328879905990963
