p.value,fdr,p.holm,t.statistic,coefficient,coefficient.ci.high,coefficient.ci.low,coefficient.se,n,chromosome.x,position.x,probeID,beta,p,log10p,chromosome.y,position.y,gene.symbol,chromosome,position,gene,bonf
3.4513360011496694e-7,0.01737788852171061,0.2982434040697474,5.529670629931929,0.10151444292666664,0.1380140890734368,0.0650147967798965,0.018358135541956554,93,chr11,3149591,cg02332678,0.10151444292666664,3.4513360011496694e-7,6.462012758372415,chr11,3170821,OSBPL5;OSBPL5;OSBPL5,11,3149591,OSBPL5,0.2982478908065489
3.5430095630548896e-7,0.01737788852171061,0.3061649197799126,5.523415971827939,0.05869025317226984,0.07981630367222321,0.03756420267231647,0.010625716670918535,93,chr13,30734372,cg24380653,0.05869025317226984,3.5430095630548896e-7,6.450627675446568,chr13,31308509,ALOX5AP,13,30734372,ALOX5AP,0.3061698799933009
3.545044339334043e-7,0.01737788852171061,0.3063403980259102,5.5232789543414,0.057015060594635396,0.07753862055066496,0.03649150063860583,0.010322683512086692,93,chr16,68370894,cg26899718,0.057015060594635396,3.545044339334043e-7,6.450378328546448,chr16,68404797,SMPD3,16,68370894,SMPD3,0.3063457155924192
3.556785181916136e-7,0.01737788852171061,0.3073546119960282,5.522489856369352,0.060524369159495696,0.08231427867399266,0.038734459644998734,0.010959616175607829,93,chr10,96357050,cg10116341,0.060524369159495696,3.556785181916136e-7,6.448942363975229,chr10,98116807,OPALIN;OPALIN;OPALIN;OPALIN;OPALIN;OPALIN;OPALIN;OPALIN;OPALIN;OPALIN;OPALIN;OPALIN;OPALIN;OPALIN;OPALIN;OPALIN,10,96357050,OPALIN,0.3073603028523193
3.6925519546925705e-7,0.01737788852171061,0.3190863383368264,-5.513546361717843,-0.07889581135489783,-0.05044576370678784,-0.10734585900300782,0.014309449160107622,93,chr12,9625291,cg15625940,-0.07889581135489783,3.6925519546925705e-7,6.4326733853924365,chr12,9777887,LOC374443,12,9625291,LOC374443,0.3190926156751494
4.104805398800925e-7,0.01737788852171061,0.35471019084874383,5.488244730563781,0.06689969901323736,0.09113513164771744,0.04266426637875729,0.012189634809955911,93,chr9,92735702,cg13587621,0.06689969901323736,4.104805398800925e-7,6.3867074271511735,chr9,95497984,BICD2;BICD2,9,92735702,BICD2,0.35471757949846167
4.2674604853376897e-7,0.01737788852171061,0.3687653431576314,5.478942630319139,0.08864725310353848,0.12081559025211754,0.05647891595495942,0.01617962791086479,93,chr11,64988910,cg25332499,0.08864725310353848,4.2674604853376897e-7,6.369830491555759,chr11,64756382,BATF2,11,64988910,BATF2,0.3687734513325535
4.3831762344612053e-7,0.01737788852171061,0.378764284583743,5.472534448039777,0.04680291451346489,0.06380665532630658,0.029799173700623204,0.008552328899497263,93,chr17,4003380,cg01798813,0.04680291451346489,4.3831762344612053e-7,6.358211067307408,chr17,3906674,,17,4003380,NA,0.37877305093621194
4.4786544282857243e-7,0.01737788852171061,0.38701441297689715,5.467370803547718,0.03172684991426253,0.043264264715981826,0.020189435112543227,0.005802944606148776,93,chr2,127653028,cg11115063,0.03172684991426253,4.4786544282857243e-7,6.3488524463024705,chr2,128410602,LIMS2;LIMS2;LIMS2;LIMS2,2,127653028,LIMS2,0.3870238181511965
4.954515002526243e-7,0.01737788852171061,0.42813450491330024,5.443146815578258,0.05461938716604547,0.07457002829392448,0.034668746038166456,0.010034523965020577,93,chr17,65174255,cg07788158,0.05461938716604547,4.954515002526243e-7,6.304998852184886,chr17,63170373,RGS9;RGS9;RGS9,17,65174255,RGS9,0.4281454048463058
5.047708077260248e-7,0.01737788852171061,0.4361870933094821,5.438671316263976,0.031137538710739467,0.04252040277190548,0.01975467464957345,0.005725210607529228,93,chr14,90798112,cg14710654,0.031137538710739467,5.047708077260248e-7,6.296905769473307,chr14,91264456,TTC7B,14,90798112,TTC7B,0.43619870303805974
5.190160870535544e-7,0.01737788852171061,0.44849633327341387,5.431984464097731,0.08143018534647975,0.11123503848766728,0.051625332205292224,0.014990872283359071,93,chr9,94640847,cg13576859,0.08143018534647975,5.190160870535544e-7,6.284819180859995,chr9,97403129,FBP1;FBP1,9,94640847,FBP1,0.4485087896595032
5.623757441857293e-7,0.01737788852171061,0.48596406469598175,5.412686414471943,0.05730050579002056,0.07834825550311711,0.036252756076924006,0.010586333920401472,93,chr8,60747801,cg23788058,0.05730050579002056,5.623757441857293e-7,6.249973419128814,chr8,61660360,CHD7,8,60747801,CHD7,0.4859781240895864
5.655613681870247e-7,0.01737788852171061,0.48871628284598095,5.411326710760299,0.08068470884903652,0.1103294431954782,0.05103997450259483,0.014910337734477726,93,chr14,99969326,cg10115368,0.08068470884903652,5.655613681870247e-7,6.247520263560877,chr14,100435663,,14,99969326,NA,0.4887309874415538
6.303703314738797e-7,0.01737788852171061,0.5447187626848663,5.385183144818499,0.07826742181325974,0.1071636150147141,0.04937122861180539,0.014533845870881267,93,chr12,113285199,cg09908050,0.07826742181325974,6.303703314738797e-7,6.2004042352082065,chr12,113723004,TPCN1;TPCN1;TPCN1,12,113285199,TPCN1,0.5447357826838161
6.685841928497574e-7,0.01737788852171061,0.5777396470621038,5.370977294409254,0.05016852570180717,0.06873964604652508,0.03159740535708927,0.009340669854260691,93,chr17,4854391,cg12331425,0.05016852570180717,6.685841928497574e-7,6.174843895525798,chr17,4854391,ENO3;ENO3;ENO3;ENO3,17,4854391,ENO3,0.5777583674195036
6.733647630112873e-7,0.01737788852171061,0.5818699791076026,5.369256454970504,0.14431752107131443,0.19775734205043202,0.09087770009219684,0.026878492819562526,93,chr16,88491815,cg04983687,0.14431752107131443,6.733647630112873e-7,6.171749613861439,chr16,88558223,ZFPM1,16,88491815,ZFPM1,0.5818895066857299
6.852430818023976e-7,0.01737788852171061,0.5921336223332514,5.365031991719544,0.055254387823603625,0.07573083181081816,0.03477794383638909,0.010298985711340384,93,chr21,33067193,cg02915871,0.055254387823603625,6.852430818023976e-7,6.16415534039293,chr21,34439499,,21,33067193,NA,0.5921541796257055
6.867746970622054e-7,0.01737788852171061,0.59345643800009,5.364492513644352,0.09232651727657273,0.12654477492623142,0.05810825962691404,0.017210671287497238,93,chr7,131586343,cg04893386,0.09232651727657273,6.867746970622054e-7,6.163185713989704,chr7,131271102,,7,131586343,NA,0.593477728015699
7.195981712923398e-7,0.01737788852171061,0.6218191717771366,5.353206104554599,0.05642128763729452,0.07737635739441029,0.03546621788017876,0.010539718915229198,93,chr10,52446500,cg11416492,0.05642128763729452,7.195981712923398e-7,6.142909948993322,chr10,54206260,,10,52446500,NA,0.621842198918618
7.819131824368971e-7,0.01737788852171061,0.6756652553810066,5.333102941402083,0.08065693346643657,0.11072612986991745,0.05058773706295569,0.015123828351460944,93,chr15,75176828,cg01989456,0.08065693346643657,7.819131824368971e-7,6.106841464947456,chr15,75469169,,15,75176828,NA,0.6756918404292095
7.875047265758537e-7,0.01737788852171061,0.6804962218145469,5.331376563357773,0.054043832922944526,0.07419809335973675,0.033889572486152306,0.01013693785848565,93,chr17,19271292,cg05016698,0.054043832922944526,7.875047265758537e-7,6.103746830910233,chr17,19174605,EPN2-IT1;EPN2;EPN2;EPN2,17,19271292,EPN2-IT1,0.6805237844799772
7.952104776802058e-7,0.01737788852171061,0.6871540971311088,5.329017009865029,0.049087207921140186,0.06740112762686906,0.03077328821541131,0.009211306293500355,93,chr12,109971215,cg13709682,0.049087207921140186,7.952104776802058e-7,6.099517906316077,chr12,109971215,UBE3B;UBE3B,12,109971215,UBE3B,0.6871827247083052
8.125827290583097e-7,0.01737788852171061,0.7021649249202213,5.323778672425765,0.050247801439709375,0.06901317240588922,0.03148243047352953,0.009438371602479505,93,chr19,19210517,cg26501477,0.050247801439709375,8.125827290583097e-7,6.090132412571242,chr19,19321326,NCAN,19,19210517,NCAN,0.7021949904811965
8.137014798099086e-7,0.01737788852171061,0.7031308405244593,5.323445101786004,0.0837504660606969,0.11502958668355161,0.052471345437842196,0.015732380903599213,93,chr17,58192406,cg01955639,0.0837504660606969,8.137014798099086e-7,6.089534894189106,chr17,56269767,EPX,17,58192406,EPX,0.7031617611806921
8.196430675036687e-7,0.01737788852171061,0.7082642299897977,5.321681034128321,0.04634686266765616,0.06366222494635089,0.029031500388961434,0.008709064367148352,93,chr11,60853637,cg02988255,0.04634686266765616,8.196430675036687e-7,6.086375230007555,chr11,60621110,GPR44,11,60853637,GPR44,0.7082961960694303
8.320778170063958e-7,0.01737788852171061,0.7190084266090306,5.318029336676026,0.027234397932860598,0.03741625818935454,0.017052537676366657,0.005121144734015919,93,chr6,16518766,cg12703853,0.027234397932860598,8.320778170063958e-7,6.079836056021623,chr6,16518997,ATXN1;ATXN1,6,16518766,ATXN1,0.7190417097217109
8.815974060040625e-7,0.01737788852171061,0.7617980160995765,5.3039987706694545,0.07908430000892692,0.10872899199552358,0.04943960802233028,0.014910316428852632,93,chr2,105859040,cg17558817,0.07908430000892692,8.815974060040625e-7,6.054729696350479,chr2,106475496,NCK2;NCK2;NCK2,2,105859040,NCK2,0.7618341615932227
9.25647000649542e-7,0.01737788852171061,0.7998608297312758,5.2921523645338,0.054031966946717164,0.07433114815129394,0.0337327857421404,0.010209828293837679,93,chr19,4633994,cg02445229,0.054031966946717164,9.25647000649542e-7,6.033554601761028,chr19,4634006,,19,4633994,NA,0.7998997069053031
9.424182102720104e-7,0.01737788852171061,0.8143520572599366,5.287786650215763,0.06489694957925832,0.0892981078414458,0.04049579131707083,0.012272989413559312,93,chr3,132337164,cg12578474,0.06489694957925832,9.424182102720104e-7,6.025756330638214,chr3,132056008,ACPP;ACPP;ACPP,3,132337164,ACPP,0.8143925812429783
9.489479362507913e-7,0.01737788852171061,0.8199935032977987,5.2861074482853105,0.02224705410049174,0.030614571159612622,0.013879537041370854,0.004208589083392197,93,chr13,33206814,cg16930746,0.02224705410049174,9.489479362507913e-7,6.0227576143580075,chr13,33780951,STARD13;STARD13,13,33206814,STARD13,0.8200352570069938
9.631583241699506e-7,0.01737788852171061,0.8322718500235234,-5.282491845223844,-0.03702905015308092,-0.023092226053007307,-0.050965874253154526,0.007009769487209085,93,chr10,110501437,cg16783053,-0.03702905015308092,9.631583241699506e-7,6.016302317588117,chr10,112261195,DUSP5,10,110501437,DUSP5,0.8323151921481111
9.660890296037838e-7,0.01737788852171061,0.8348033270148072,5.281752677026721,0.07248229040731187,0.09976666034925429,0.045197920465369454,0.013723151165819946,93,chr3,196666364,cg26808864,0.07248229040731187,9.660890296037838e-7,6.014982849480975,chr3,196393235,,3,196666364,NA,0.834847767110169
9.696822566666535e-7,0.01737788852171061,0.8379072863969386,5.280849402137742,0.04421835286870822,0.060866229950105794,0.027570475787310648,0.008373341010407943,93,chr16,2829219,cg19128189,0.04421835286870822,9.696822566666535e-7,6.013370551076722,chr16,2879220,ZG16B,16,2829219,ZG16B,0.837952861463002
9.85378194535012e-7,0.01737788852171061,0.851469239410482,5.276941770833216,0.050323590953334996,0.06928407427689526,0.031363107629774734,0.009536506775853435,93,chr19,55483685,cg17172483,0.050323590953334996,9.85378194535012e-7,6.0063970524709935,chr19,55995052,ZNF628,19,55483685,ZNF628,0.8515165375638197
1.0178891950403648e-6,0.017592219673450427,0.8795611071019643,5.269038187424381,0.09292029152658371,0.12798250258261779,0.05785808047054963,0.017635152417068575,93,chr10,73859742,cg26054828,0.09292029152658371,1.0178891950403648e-6,5.992299495674764,chr10,75619500,CAMK2G;CAMK2G;CAMK2G;CAMK2G;CAMK2G;CAMK2G,10,73859742,CAMK2G,0.8796109836725213
1.084692687511581e-6,0.01762027431340795,0.9372851206641322,5.253545768791577,0.03473119408625761,0.0478751858074572,0.021587202365058022,0.006611000572713484,93,chrX,48695752,cg13027886,0.03473119408625761,1.084692687511581e-6,5.964693287642659,chrX,48554143,SUV39H1;SUV39H1;SUV39H1,23,48695752,SUV39H1,0.9373393552985078
1.0884970904539413e-6,0.01762027431340795,0.9405714243583412,5.252691844694169,0.06209681771497128,0.08560112754778741,0.03859250788215515,0.011821903806844544,93,chr1,6585403,cg23642826,0.06209681771497128,1.0884970904539413e-6,5.963172727487827,chr1,6645463,ZBTB48,1,6585403,ZBTB48,0.9406269377099543
1.091375395954591e-6,0.01762027431340795,0.943057479644362,5.252047729007644,0.030715746847420903,0.042343411486119545,0.019088082208722264,0.005848337340457592,93,chr11,30510184,cg19949932,0.030715746847420903,1.091375395954591e-6,5.962025841208543,chr11,30531731,MPPED2;MPPED2,11,30510184,MPPED2,0.9431142311649516
1.1010734372240409e-6,0.01762027431340795,0.9514364560318564,5.249889649933886,0.07654768227707527,0.10553726424561374,0.047558100308536806,0.014580817384997658,93,chr11,69437115,cg06597413,0.07654768227707527,1.1010734372240409e-6,5.95818371434563,chr11,69251883,,11,69437115,NA,0.9514948129240294
1.1302051153334299e-6,0.01775761837864753,0.9766079797493861,5.243517216945286,0.03815992027248503,0.052629131024498496,0.02369070952047156,0.007277542667193879,93,chr17,8895417,cg05244974,0.03815992027248503,1.1302051153334299e-6,5.9468427314072105,chr17,8798734,PIK3R5;PIK3R5,17,8895417,PIK3R5,0.9766690108256141
1.1686452350237868e-6,0.01803369852029063,1,5.235350359601421,0.05770888187831471,0.07962466485532922,0.0357930989013002,0.01102292643556872,93,chr11,574474,cg07673089,0.05770888187831471,1.1686452350237868e-6,5.932317307362559,chr11,574474,LOC143666,11,574474,LOC143666,1
1.2019463552673427e-6,0.0181092166586386,1,5.228485165375711,0.08253889209922498,0.1139253883513978,0.051152395847052154,0.01578638735475763,93,chr17,73261906,cg17641443,0.08253889209922498,1.2019463552673427e-6,5.920114915137999,chr17,71258045,CPSF4L,17,73261906,CPSF4L,1
1.2316098744254164e-6,0.0181092166586386,1,5.22252489351275,0.07611486620532604,0.10509157469007131,0.04713815772058076,0.014574342441119513,93,chr8,119589250,cg08653509,0.07611486620532604,1.2316098744254164e-6,5.909526837801254,chr8,120601490,ENPP2;ENPP2;ENPP2;ENPP2,8,119589250,ENPP2,1
1.2364072325929668e-6,0.0181092166586386,1,-5.221574183651216,-0.05101511858903848,-0.03159027501443723,-0.07043996216363974,0.009770064887475343,93,chr1,226681523,cg15087369,-0.05101511858903848,1.2364072325929668e-6,5.9078384631153424,chr1,226681523,,1,226681523,NA,1
1.3289499889121403e-6,0.018556183852647637,1,5.203908577741866,0.1063799298470616,0.14702333845381713,0.06573652124030607,0.020442313360782192,93,chr13,114120720,cg02925187,0.1063799298470616,1.3289499889121403e-6,5.876491362133386,chr13,114886195,RASA3,13,114120720,RASA3,1
1.3979147340752196e-6,0.018556183852647637,1,5.1915099722172755,0.020630861984926988,0.028531892939640032,0.012729831030213943,0.003973961736630474,93,chr5,864465,cg24911268,0.020630861984926988,1.3979147340752196e-6,5.854519317610325,chr5,864465,BRD9;BRD9;BRD9,5,864465,BRD9,1
1.4175150166226114e-6,0.018556183852647637,1,5.18809534481877,0.10036352526439107,0.13882518671732683,0.06190186381145533,0.019344965463023306,93,chr1,25351284,cg00158128,0.10036352526439107,1.4175150166226114e-6,5.848472331657777,chr1,25351284,,1,25351284,NA,1
1.428559848581252e-6,0.018556183852647637,1,5.186191482769553,0.06721912249061335,0.09298852642977347,0.04144971855145323,0.012961172512418823,93,chr10,97448088,cg15302400,0.06721912249061335,1.428559848581252e-6,5.845101560416609,chr10,99207845,ZDHHC16;ZDHHC16;ZDHHC16;ZDHHC16;ZDHHC16;ZDHHC16;ZDHHC16;ZDHHC16,10,97448088,ZDHHC16,1
1.4455441010924055e-6,0.018556183852647637,1,5.183291725697543,0.017671194419617012,0.02444948737067761,0.010892901468556416,0.00340926101689538,93,chr15,63179367,cg17094127,0.017671194419617012,1.4455441010924055e-6,5.839968654205074,chr15,63471566,,15,63179367,NA,1
1.4536898764007606e-6,0.018556183852647637,1,5.181912786860996,0.0565270045695736,0.07821532669668405,0.03483868244246316,0.010908521021986455,93,chr1,174955714,cg12763032,0.0565270045695736,1.4536898764007606e-6,5.837528234008876,chr1,174924851,LOC101928696;RABGAP1L;RABGAP1L;RABGAP1L;RABGAP1L,1,174955714,LOC101928696,1
1.4838599556337983e-6,0.018556183852647637,1,5.176870534629826,0.03787186102330598,0.0524167169887432,0.023327005057868763,0.00731558975059708,93,chr16,46748351,cg07648215,0.03787186102330598,1.4838599556337983e-6,5.828607085152305,chr16,46782263,MYLK3,16,46748351,MYLK3,1
1.5009809814112197e-6,0.018556183852647637,1,5.174053561668385,0.04775224454329389,0.06610169033709408,0.029402798749493694,0.009229174760977168,93,chr17,82439765,cg24555639,0.04775224454329389,1.5009809814112197e-6,5.823624810568514,chr17,80397641,HEXDC,17,82439765,HEXDC,1
1.518589638860065e-6,0.018556183852647637,1,5.171188956226468,0.0902527353169113,0.12495278110875872,0.055552689525063884,0.017452995061849517,93,chr3,39176236,cg04404773,0.0902527353169113,1.518589638860065e-6,5.818559567582856,chr3,39217727,,3,39176236,NA,1
1.5270125805527788e-6,0.018556183852647637,1,-5.169830167145703,-0.0870958068937713,-0.053600724326793386,-0.12059088946074922,0.01684693772868316,93,chr20,44736240,cg16504656,-0.0870958068937713,1.5270125805527788e-6,5.816157384919909,chr20,43364881,,20,44736240,NA,1
1.5399250426485817e-6,0.018556183852647637,1,5.167761297114188,0.0812921815298081,0.11256783664019585,0.05001652641942037,0.01573063786347945,93,chr22,24154967,cg20182202,0.0812921815298081,1.5399250426485817e-6,5.812500418355988,chr22,24550935,CABIN1;CABIN1;CABIN1,22,24154967,CABIN1,1
1.5442844033310186e-6,0.018556183852647637,1,5.167066658115901,0.07905466963372293,0.10947357249289377,0.048635766774552086,0.015299719330996421,93,chr1,11786594,cg07453055,0.07905466963372293,1.5442844033310186e-6,5.811272714736656,chr1,11786594,,1,11786594,NA,1
1.5460766594194423e-6,0.018556183852647637,1,5.166781628646974,0.07286431711288853,0.10090282346213233,0.04482581076364473,0.014102457264478879,93,chr1,6585105,cg26819549,0.07286431711288853,1.5460766594194423e-6,5.810768976176131,chr1,6645165,ZBTB48;ZBTB48;ZBTB48,1,6585105,ZBTB48,1
1.6066354013641547e-6,0.01880137995460319,1,5.1573359481328795,0.06721168208934718,0.09312239870021115,0.041300965478483206,0.013032248192728253,93,chr2,169695038,cg21125064,0.06721168208934718,1.6066354013641547e-6,5.794082667817207,chr2,170551548,CCDC173;PHOSPHO2;PHOSPHO2;PHOSPHO2;PHOSPHO2;PHOSPHO2;PHOSPHO2-KLHL23,2,169695038,CCDC173,1
1.6383417375573538e-6,0.01880137995460319,1,-5.152528527101331,-0.04282499115602988,-0.026300162725377763,-0.05934981958668201,0.008311451538944128,93,chr14,105188279,cg20182958,-0.04282499115602988,1.6383417375573538e-6,5.78559550473945,chr14,105654616,,14,105188279,NA,1
1.6548039592160517e-6,0.01880137995460319,1,5.150068236303121,0.04643650534733176,0.06436346444424315,0.028509546250420358,0.009016677685937871,93,chr8,143132127,cg01453551,0.04643650534733176,1.6548039592160517e-6,5.7812534487001255,chr8,144213544,,8,143132127,NA,1
1.6851601167553602e-6,0.01880137995460319,1,5.145593602983436,0.051172749291629384,0.07094532966867725,0.03140016891458152,0.009944965195455626,93,chr1,149290837,cg19304346,0.051172749291629384,1.6851601167553602e-6,5.773358828015423,chr1,149290837,LOC388692,1,149290837,LOC388692,1
1.7239872615716716e-6,0.01880137995460319,1,5.1399838224107475,0.05142991214307025,0.07132354563135031,0.031536278654790195,0.010005850975411956,93,chr1,42379321,cg09501290,0.05142991214307025,1.7239872615716716e-6,5.763465947472773,chr1,42844992,RIMKLA,1,42379321,RIMKLA,1
1.7474113415234991e-6,0.01880137995460319,1,5.136658935365849,0.03503947228034908,0.04860188350754267,0.021477061053155486,0.006821451982942188,93,chr2,38378609,cg18217375,0.03503947228034908,1.7474113415234991e-6,5.757604849839155,chr2,38605751,ATL2;ATL2;ATL2,2,38378609,ATL2,1
1.7550960434818786e-6,0.01880137995460319,1,5.1355776327296745,0.07261719309092603,0.10073039044287987,0.04450399573897219,0.01414002441091098,93,chr4,121791723,cg24937691,0.07261719309092603,1.7550960434818786e-6,5.755699112809035,chr4,122712878,,4,121791723,NA,1
1.7566706900202424e-6,0.01880137995460319,1,5.135356638168106,0.04024092191592494,0.05582056105667066,0.02466128277517922,0.00783605205076463,93,chr11,28547587,cg23164218,0.04024092191592494,1.7566706900202424e-6,5.755309644828792,chr11,28569134,,11,28547587,NA,1
1.7623193330835992e-6,0.01880137995460319,1,5.134565466985376,0.030289430473940965,0.04201806609230741,0.01856079485557452,0.005899122461033612,93,chr1,211183941,cg00636289,0.030289430473940965,1.7623193330835992e-6,5.753915394431076,chr1,211357283,,1,211183941,NA,1
1.87299140557486e-6,0.01965552192182203,1,5.119544924821337,0.055940644884513856,0.07766546516239259,0.03421582460663512,0.010926878405401644,93,chr19,51961735,cg18536198,0.055940644884513856,1.87299140557486e-6,5.72746421542774,chr19,51961735,SIGLEC8,19,51961735,SIGLEC8,1
1.8878719478879046e-6,0.01965552192182203,1,5.117591831245239,0.0647698036728363,0.08993307023580435,0.039606537109868244,0.012656305115501207,93,chr11,126409807,cg20037145,0.0647698036728363,1.8878719478879046e-6,5.724027466717874,chr11,126279702,ST3GAL4;ST3GAL4;ST3GAL4;ST3GAL4,11,126409807,ST3GAL4,1
2.015943315781501e-6,0.02073906485975257,1,5.101378651997494,0.027033729655502475,0.03756979579210853,0.01649766351889642,0.005299298777775917,93,chr1,86435608,cg21025153,0.027033729655502475,2.015943315781501e-6,5.695521683530779,chr1,86901291,CLCA2,1,86435608,CLCA2,1
2.076980739404987e-6,0.021115612469627038,1,5.094002778255457,0.07943955103520048,0.110444975814114,0.04843412625628695,0.01559472079094667,93,chr1,936855,cg00582671,0.07943955103520048,2.076980739404987e-6,5.682567530816329,chr1,872235,SAMD11,1,936855,SAMD11,1
2.138235236705498e-6,0.021352792331995822,1,5.08681063032095,0.083977029483356,0.11679978366310328,0.051154275303608714,0.016508778404840583,93,chr10,73297231,cg25390570,0.083977029483356,2.138235236705498e-6,5.669944517844132,chr10,75056989,CFAP70,10,73297231,CFAP70,1
2.149729368078343e-6,0.021352792331995822,1,5.085483521443774,0.05988785167570374,0.08330136381566755,0.03647433953573993,0.011776235518840402,93,chr18,11994977,cg15492921,0.05988785167570374,2.149729368078343e-6,5.667616210478876,chr18,11994976,IMPA2,18,11994977,IMPA2,1
2.249529885364548e-6,0.02145231135538175,1,5.0742436650410125,0.08007736423418876,0.11145343340106498,0.04870129506731255,0.0157811428697998,93,chr9,133061514,cg03693099,0.08007736423418876,2.249529885364548e-6,5.6479082327883905,chr9,135936901,CEL,9,133061514,CEL,1
2.264491792189586e-6,0.02145231135538175,1,5.0726007417109695,0.07689380862925553,0.10703224895807328,0.046755368300437784,0.015158655795038884,93,chrX,49273697,cg13279286,0.07689380862925553,2.264491792189586e-6,5.645029249109189,chrX,49130160,PPP1R3F,23,49273697,PPP1R3F,1
2.2652625672683887e-6,0.02145231135538175,1,5.07251639264818,0.06555958829257894,0.09125602121602473,0.03986315536913314,0.012924470463535082,93,chr7,100642471,cg16628205,0.06555958829257894,2.2652625672683887e-6,5.644881451528933,chr7,100240094,TFR2,7,100642471,TFR2,1
2.280065404999314e-6,0.02145231135538175,1,-5.070901874913697,-0.05883632373092952,-0.03576776805152068,-0.08190487941033836,0.01160273363245288,93,chr12,6924169,cg06686712,-0.05883632373092952,2.280065404999314e-6,5.642052694831617,chr12,7033332,ATN1,12,6924169,ATN1,1
