probeID,best_comparison,min_fdr,min_p,n_comparisons_pass,beta_best,gene,chromosome,position
cg05285359,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,6.796817665678449e-7,2,-0.02026719539288772,NA,7,1305432
cg13485900,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,6.891409626451608e-7,2,-0.04892514966399196,NA,1,186735772
cg27428961,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,7.451644786321645e-7,2,-0.09186250592083656,N4BP2L2,13,32528484
cg24199724,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,7.54809838394524e-7,2,-0.06654205494302491,NA,3,194470841
cg16445007,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,7.620807386740491e-7,2,-0.02434471087121474,DNAH7,2,195777937
cg18241068,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,7.841507361530572e-7,2,-0.07936890197065975,NA,18,39946415
cg27008678,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,7.88678172666711e-7,2,-0.02942353968886575,MS4A4A,11,60046908
cg21928892,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,8.045313115244379e-7,2,-0.0365936083692821,PTPRG,3,61880295
cg17510217,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,8.052947989133869e-7,2,-0.05180724592822665,IMMP2L,7,111384718
cg21124196,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,8.055808919301189e-7,2,0.02459294640382585,PRRX1,1,170663844
cg17606016,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,8.070403946612055e-7,2,-0.02154426564773063,ITGB6,2,160157922
cg08023757,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,8.07856137414379e-7,2,-0.06512962904407646,IPO11,5,62417472
cg26081762,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,8.082529839878913e-7,2,-0.01703092166173612,TRRAP,7,98978322
cg00231729,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,8.14192279344951e-7,2,-0.0838276923970324,AKAP6,14,32418920
cg24808442,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,8.244356744899833e-7,2,-0.06747789210724807,RAB4A,1,229303991
cg05854177,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,8.527335310266209e-7,2,-0.05820274244696296,NA,7,121531579
cg01654824,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,8.613064828771723e-7,2,-0.01684237122181794,ART3,4,76022793
cg12331338,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,8.757770773977469e-7,2,-0.02773234894410048,NA,15,50816603
cg22973728,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,9.100002664054246e-7,2,-0.01791267564448607,FLJ45244,14,95160568
cg17604152,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,9.286428388672074e-7,2,-0.03943398082084525,CASK,23,41735500
cg07674325,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,9.33313313037196e-7,2,-0.0389441254875967,NA,5,159213398
cg12121966,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,9.462718913772572e-7,2,-0.02211548561759129,KLHL18,3,47298943
cg23320011,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,9.495431173082352e-7,2,-0.02419169367839464,TNKS,8,9627718
cg06529843,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,9.534912150879456e-7,2,-0.0516799923286976,GZMK,5,55031271
cg19582233,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,9.66798099837753e-7,2,-0.07299367959362117,CDK15,2,201840738
cg21814185,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,9.975643219309447e-7,2,-0.03597076730540029,NA,4,189047077
cg00897805,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.0010734286956148e-6,2,-0.07083546297390761,NA,14,28902797
cg03390535,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.0290382738083069e-6,2,-0.0815674869881106,CAB39L,13,49402004
cg15211328,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.0394063868087748e-6,2,-0.06327639433932941,NA,8,10440055
cg17248730,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.043928806103675e-6,2,0.0266082531528032,NA,3,27772201
cg05500035,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.0618094666039948e-6,2,-0.01914034455977462,YAF2,12,42235336
cg14187777,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.087736632119153e-6,2,-0.07627242509001064,PJA2,5,109384643
cg09321965,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.0883302924878791e-6,2,-0.04402699502580543,NEK7,1,198232063
cg03197830,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.1051327862886745e-6,2,-0.03582272577346853,NEO1,15,73079405
cg14428829,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.1055915383257672e-6,2,-0.08264611903243134,NA,9,107498043
cg04979397,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.1074998620445674e-6,2,-0.07668349812831797,ZCCHC8,12,122483734
cg17404760,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.1194612839693512e-6,2,-0.037368870670086,IMMP2L,7,111018488
cg24599037,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.1251748925153772e-6,2,-0.0438101731235425,KIAA2018,3,113686842
cg02147208,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.135249764854695e-6,2,-0.08040992956819949,NA,6,21662417
cg14888192,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.1357359215128437e-6,2,-0.01608833521610786,NA,2,187577468
cg05138383,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.1576304439496325e-6,2,-0.07048953035012012,A1CF,10,50886642
cg02678648,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.173557069456447e-6,2,-0.04196755197099395,OR51B5,11,5368934
cg08547962,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.1829707962227198e-6,2,-0.05257217919985671,TMEM260,14,56608940
cg12782788,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.1846725642029985e-6,2,0.02917395540547669,NA,3,187113069
cg20674206,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.1965384350065163e-6,2,-0.0708779311463151,DOCK7,1,62539067
cg05518778,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.2050156151951014e-6,2,-0.08850504578745372,NA,7,149033051
cg16023991,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.2101679063072634e-6,2,-0.05573758521122408,TSC22D1,13,44566124
cg20569424,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.2103219485871748e-6,2,-0.03959903936637749,LOC101927543,8,120761157
cg26203097,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.2208214803752142e-6,2,-0.05272608167370853,NA,15,79279741
cg18029202,asthma_GLOBAL_vs_CONTROLS,0.01412437648172289,1.225858687047206e-6,2,-0.07603949906478263,TM2D1,1,61709588
cg18382401,asthma_GLOBAL_vs_CONTROLS,0.014195508525338,1.248459354286848e-6,2,-0.0678903499903645,NA,5,92327817
cg14369015,asthma_GLOBAL_vs_CONTROLS,0.0142626309525715,1.270867374429505e-6,2,-0.02082078098045033,PDE4D,5,59362611
cg07810770,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.3405131952448171e-6,2,-0.05147443639159874,IFT88,13,20611294
cg00520708,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.3797018421777245e-6,2,0.02685950127157987,C5orf24,5,134845576
cg10572565,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.393913851648616e-6,2,-0.06594989777874943,LOC101928851,4,57426463
cg22338118,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.4258316881869196e-6,2,-0.01992886947947595,PPP1R9A,7,94906691
cg01891497,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.4320671232197596e-6,2,0.04262872939228365,NA,11,122440676
cg11507524,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.462204531271349e-6,2,0.0385408786855848,NA,5,28468512
cg25093891,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.4672233646315092e-6,2,-0.02263052546151825,NA,2,104053105
cg24682415,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.4692538422048095e-6,2,-0.01302263574402962,DPYD,1,97145147
cg02762966,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.479684351400651e-6,2,-0.03156606286037,NUP98,11,3700938
cg00336706,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.5218560706206552e-6,2,0.00456843895502381,NA,5,43064806
cg05816041,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.533355399485537e-6,2,-0.02325118041244718,NA,4,87865762
cg17578306,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.575862906971795e-6,2,-0.08048250106228329,UGT8,4,114597646
cg00072271,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.581798596986237e-6,2,-0.01442642405677673,RAB3GAP2,1,220198623
cg13195435,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.5866796157743696e-6,2,-0.06530457270745242,LOC283299,11,7889631
cg23742816,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.5944713702005302e-6,2,-0.0753009295844168,THOC2,23,123613410
cg19522940,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.616885320485689e-6,2,0.02361585382152892,HPGDS,4,94343222
cg09449012,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.6631484809386727e-6,2,-0.02396973653833658,NA,15,93452407
cg15476410,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.7057396479827238e-6,2,-0.07114942474923618,COL3A1,2,188977655
cg08325124,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.7222143102041496e-6,2,-0.02048010142537873,OR52M1,11,4544245
cg23496321,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.7422820344395632e-6,2,-0.0854863053034984,NA,4,181476173
cg02258969,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.743378273253734e-6,2,-0.02288207016485377,FRYL,4,48606617
cg09929782,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.7572363714158157e-6,2,-0.0783416614590359,STRN3,14,30933306
cg15001887,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.7596153978669811e-6,2,-0.06384024145008148,CTNNB1,3,41198491
cg01524948,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.7665291938087827e-6,2,-0.00885271259430758,ZHX2,8,122926473
cg23113308,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.800172583501501e-6,2,-0.03053940155529059,NA,4,58984297
cg09668276,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.821990270289735e-6,2,-0.04933928682775578,UBA5,3,132374847
cg10955972,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.8240815385863312e-6,2,-0.02760346003247182,MAPT,17,45898636
cg10904619,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.827724371294838e-6,2,-0.07275528290311799,LINC01473,2,186082291
cg16341721,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.8281335238393284e-6,2,-0.03748365682967309,SIL1,5,139011849
cg18228883,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.833013459707861e-6,2,-0.08795755788765956,CNBD1,8,87206007
cg01772957,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.8347458912535389e-6,2,-0.05835842398064211,VPS13B,8,100617224
cg19132586,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.856920013088644e-6,2,-0.04209484754099533,FRY,13,32264028
cg00981832,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.870923076831136e-6,2,-0.04213979988329932,SHTN1,10,116960482
cg23255628,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.8782754830474736e-6,2,-0.09972479484647032,TJP2,9,69245741
cg18261431,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.8784175317302144e-6,2,-0.06910459124284606,TMEM244,6,129843880
cg12354032,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.8811147726554808e-6,2,-0.08254888234647051,EPHA5,4,66489396
cg13396152,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.9006179177181943e-6,2,-0.02168644838029389,NA,1,61539400
cg22521183,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.914863994931442e-6,2,-0.06654356160776632,UTRN,6,144585380
cg25187763,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.954386951640851e-6,2,-0.074217627713867,CREB1,2,207571628
cg19456143,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.9553415746308633e-6,2,-0.04110919495319002,ROR1,1,64068158
cg11247562,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.96436563842634e-6,2,0.00898339663465849,SEMA6A,5,116575465
cg06284169,asthma_GLOBAL_vs_CONTROLS,0.01430512162418097,1.969919034241124e-6,2,0.01288111127594485,PAK2,3,196739606
cg10928404,asthma_GLOBAL_vs_CONTROLS,0.0143614285844598,1.9942920112840983e-6,2,-0.02931500395484908,NA,14,22089641
cg19994744,asthma_GLOBAL_vs_CONTROLS,0.01456762450289814,2.039783006751909e-6,2,-0.02320459537354218,ACADSB,10,123033598
cg10990339,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.1321059164742704e-6,2,-0.046278205858667,MTA3,2,42714212
cg20642011,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.132835207766842e-6,2,-0.0273910620808824,NT5C3A,7,33027059
cg26200141,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.142480178961613e-6,2,0.01380537449795135,SOCS6,18,70289969
cg24907086,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.1906622011899535e-6,2,-0.03625129442666775,SLC2A13,12,40202167
cg10453481,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.1908176948366096e-06,2,-0.04592949575890034,TCTN1,12,110649075
cg11363742,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.195659348631572e-6,2,-0.08159576377831979,NA,12,85958356
cg19369653,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.198979826384296e-6,2,-0.0255370193511892,SLC25A36,3,140948727
cg13255761,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.2632351927192224e-6,2,-0.03347220992474552,DNA2,10,68419440
cg24654650,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.2992407562594445e-6,2,-0.01137437800645505,CACNA2D1,7,82343314
cg25701784,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.306411351699458e-6,2,-0.04432710243243393,GNAT3,7,80489212
cg21064492,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.337015812064689e-6,2,-0.07754260158905485,TRIP12,2,230679403
cg02341058,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.3381112283368165e-6,2,-0.03901917995930883,NA,1,152094977
cg14502933,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.396998384618452e-6,2,-0.00832885688769153,NA,16,69554896
cg22458336,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.4104562177457104e-6,2,-0.03312040331905636,BNIP2,15,59678146
cg01501737,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.4342116799640836e-6,2,-0.06898293037743417,RBFOX2,22,35824412
cg17777998,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.434528547676206e-6,2,-0.0823472873167254,MIR1183,7,21470863
cg16739160,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.442511907733555e-6,2,-0.04128958564885938,APPL1,3,57252130
cg26092553,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.470945287140409e-6,2,-0.01432820797397313,TIAL1,10,119588244
cg18563713,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.478391333350817e-6,2,-0.0446172270767996,NA,3,84291062
cg08562209,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.484315040188858e-6,2,-0.02960498573251738,NA,2,204161731
cg17468333,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.4924716654268096e-6,2,-0.0912277094368206,NAV3,12,78092050
cg02997605,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.493198555936135e-6,2,0.02528485541982413,NA,16,9444112
cg21925575,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.4970694173915974e-6,2,-0.02241017871570216,APAF1,12,98723229
cg08956865,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.501050988345604e-6,2,-0.04210937558073498,NA,8,92607188
cg05237929,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.5099346893531685e-6,2,-0.04075102472474233,NA,1,241463164
cg22996577,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.5798011101692256e-6,2,-0.07441888692025124,SPICE1,3,113501800
cg27470654,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.5841176031038593e-6,2,-0.06285684756120591,SNX10,7,26353743
cg06858239,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.59960350262036e-6,2,-0.0708242160660844,ACAP2,3,195291745
cg11985862,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.6006182991590805e-6,2,-0.01568174045893038,PAXIP1,7,154985121
cg20801580,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.601019230091166e-6,2,-0.05656643732882593,C17orf51,17,21455866
cg26731536,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.671294944527411e-6,2,-0.05571138824823666,NA,4,114041395
cg09714950,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.680057462467574e-6,2,-0.02482046773770813,MDGA2,14,46920097
cg23059229,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.68452995869767e-6,2,-0.04331130564173342,LINC01515,10,65585387
cg25566787,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.6891976388664903e-6,2,-0.0171873401957932,MIR30C2,6,71377304
cg04063086,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.7095392597590943e-6,2,-0.03796833910926628,GPR160,3,170056199
cg04560789,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.710475433356104e-6,2,-0.06175819813979931,NA,4,188712790
cg02240494,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.7267833541666786e-6,2,-0.03559282560562166,CASC4,15,44290793
cg22842302,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.731011628642044e-6,2,-0.05843131821921701,NA,4,117359788
cg07878774,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.73875710598564e-6,2,-0.0712583567439625,NA,3,77813107
cg26964901,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.752311612913744e-6,2,-0.05416650603791655,PDE8B,5,77334530
cg01170240,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.759268004204414e-6,2,-0.08372661707546214,IL22,12,68253794
cg12545533,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.7971642103923013e-6,2,-0.02230963818558838,PTPN22,1,113822312
cg07510163,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.8204665148587527e-6,2,-0.03490784468950716,PREPL,2,44320174
cg18214375,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.8275146470195105e-6,2,-0.02947003543353886,ADNP,20,50929004
cg14102585,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.8344777789259512e-6,2,-0.0417698327535628,NA,2,97775474
cg21996360,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.842131241125017e-6,2,-0.01488615907660666,USH2A,1,215767467
cg26517670,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.8471374590270422e-6,2,-0.08304226825499147,TFDP2,3,142145078
cg04206257,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.8570926195957777e-6,2,-0.03773011971420299,IGSF11,3,118908175
cg07768078,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.887381391928479e-6,2,0.01341309615122089,LOC102724511,6,170162510
cg04792443,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.8895423505210135e-6,2,-0.01061535263258128,NA,5,3854059
cg17622024,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.904794174814167e-6,2,-0.01998372593346691,NA,4,52680553
cg02100341,asthma_GLOBAL_vs_CONTROLS,0.01456851912523761,2.916563068379298e-6,2,-0.02607762279933045,NA,18,70448826
cg06598591,asthma_GLOBAL_vs_CONTROLS,0.01467825675786217,2.9555178670743323e-6,2,-0.01614448822641439,GRIP1,12,66372015
cg07205085,asthma_GLOBAL_vs_CONTROLS,0.01478216399810247,3.016345301954594e-6,2,-0.01306320606447466,NA,2,220776808
cg00835818,asthma_GLOBAL_vs_CONTROLS,0.01478216399810247,3.0169535024542326e-6,2,0.06183328858713854,NA,9,81224752
cg01146879,asthma_GLOBAL_vs_CONTROLS,0.01478216399810247,3.0510404429875736e-6,2,-0.07572818330394528,NA,10,44603175
cg21138486,asthma_GLOBAL_vs_CONTROLS,0.01478216399810247,3.053207417525683e-6,2,-0.09196148802935492,HS2ST1,1,86931871
cg22477694,asthma_GLOBAL_vs_CONTROLS,0.01478216399810247,3.0812421647760773e-6,2,-0.08487139315837627,HEXB,5,74715431
cg22993706,asthma_GLOBAL_vs_CONTROLS,0.01478216399810247,3.1041052405493386e-6,2,-0.04300223901309805,NA,8,74630621
cg10665924,asthma_GLOBAL_vs_CONTROLS,0.01478216399810247,3.128325478839036e-6,2,-0.06748799555770346,NA,4,186770953
cg12337098,asthma_GLOBAL_vs_CONTROLS,0.01478216399810247,3.1318327287051456e-6,2,-0.01609472397161442,PLAC8L1,5,146104801
cg21946824,asthma_GLOBAL_vs_CONTROLS,0.01478216399810247,3.145838564694316e-6,2,0.03540071278667091,NLGN1,3,173398448
cg07705045,asthma_GLOBAL_vs_CONTROLS,0.01478216399810247,3.147499717238236e-6,2,-0.06584025850710512,NA,5,97476883
cg13495204,asthma_GLOBAL_vs_CONTROLS,0.0148565944840601,3.201629338739749e-6,2,-0.02264148773961518,ALB,4,73408735
cg18463371,asthma_GLOBAL_vs_CONTROLS,0.0148565944840601,3.2086394568774716e-6,2,-0.02363170735260555,DCHS2,4,154412919
cg01320942,asthma_GLOBAL_vs_CONTROLS,0.0148565944840601,3.231280394432518e-6,2,-0.05393464773659592,SNTG2,2,1004509
cg17104562,asthma_GLOBAL_vs_CONTROLS,0.0148565944840601,3.232116297831052e-6,2,-0.05957371327083408,LRCH1,13,46643465
cg26513913,asthma_GLOBAL_vs_CONTROLS,0.01491788578056489,3.267122258298792e-6,2,-0.01634230056569247,TH2LCRR,5,132642304
cg19027126,asthma_GLOBAL_vs_CONTROLS,0.01491788578056489,3.279976553091735e-6,2,-0.04630778933044438,PRMT8,12,3537410
cg12529283,asthma_GLOBAL_vs_CONTROLS,0.01492774784021178,3.3177102431890463e-6,2,-0.05622185423153094,NA,5,89931153
cg06071332,asthma_GLOBAL_vs_CONTROLS,0.01492774784021178,3.342923690538216e-6,2,-0.08149236291025584,SLC5A10,17,18970752
cg14378149,asthma_GLOBAL_vs_CONTROLS,0.01492774784021178,3.345812307813577e-6,2,-0.0847185643278341,NA,9,104502719
cg19463851,asthma_GLOBAL_vs_CONTROLS,0.01492774784021178,3.353204876175522e-6,2,-0.07276107905133744,TTC39B,9,15299263
cg08737265,asthma_GLOBAL_vs_CONTROLS,0.01492774784021178,3.368517146105427e-6,2,-0.07454753109334049,DNAH14,1,225240773
cg02109394,asthma_GLOBAL_vs_CONTROLS,0.01496800484146128,3.395093117407037e-6,2,0.00564579363689964,NA,9,99983562
cg05728687,asthma_GLOBAL_vs_CONTROLS,0.01496800484146128,3.463319714145507e-6,2,-0.04874433774121687,NA,7,149032994
