p.value,fdr,p.holm,t.statistic,coefficient,coefficient.ci.high,coefficient.ci.low,coefficient.se,n,chromosome.x,position.x,probeID,beta,p,log10p,chromosome.y,position.y,gene.symbol,chromosome,position,gene,bonf
1.3575964083742443e-7,0.003910565504964733,0.1173130281193577,-5.756555639704084,-0.08644710478607175,-0.05658490775745195,-0.11630930181469154,0.01501715786256442,92,chr5,142634631,cg21908199,-0.08644710478607175,1.3575964083742443e-7,6.867229319648328,chr5,142014196,FGF1;FGF1;FGF1;FGF1;FGF1;FGF1;FGF1;FGF1;FGF1;FGF1;FGF1,5,142634631,FGF1,0.11731696514894199
1.443085590575836e-7,0.004022726771829967,0.12470020066995725,-5.742168159761146,-0.03692935314746232,-0.024140552889828304,-0.04971815340509633,0.0064312559507136505,92,chr6,31867847,cg00805874,-0.03692935314746232,1.443085590575836e-7,6.840707909784933,chr6,31867847,ZBTB12,6,31867847,ZBTB12,0.12470452992672898
1.6461117368262963e-7,0.004445283592505993,0.1422439720138076,-5.711108347634555,-0.08045173184941443,-0.05243941639475599,-0.10846404730407286,0.014086885933924924,92,chr16,75003686,cg16660617,-0.08045173184941443,1.6461117368262963e-7,6.783540688540474,chr16,75037584,ZNRF1,16,75003686,ZNRF1,0.14224907496019176
1.8273645947696947e-7,0.0046199878998930315,0.15790622936323886,-5.686413578799655,-0.04621967705981507,-0.03005665841405158,-0.062382695705578556,0.00812808924629284,92,chr20,62946589,cg12525237,-0.04621967705981507,1.8273645947696947e-7,6.738174793808133,chr20,61577941,GID8,20,62946589,GID8,0.1579120769299421
1.8769726297869177e-7,0.0046199878998930315,0.16219277118788414,-5.680074582161088,-0.12053884886060359,-0.0783393773718484,-0.16273832034935878,0.021221349670155636,92,chr1,229142381,cg17278724,-0.12053884886060359,1.8769726297869177e-7,6.726542060260474,chr1,229142381,,1,229142381,NA,0.16219896519756244
1.964693838271036e-7,0.0046199878998930315,0.1697727310139091,-5.6692584667710335,-0.10457400696280375,-0.06789382323942797,-0.14125419068617953,0.018445799847676483,92,chr16,4152450,cg10054083,-0.10457400696280375,1.964693838271036e-7,6.706705116896166,chr16,4202451,,16,4152450,NA,0.16977941097295923
2.0073017433694663e-7,0.0046199878998930315,0.1734543560575193,-5.664175131151793,-0.06906745956406336,-0.04481974451850376,-0.09331517460962296,0.012193736592678184,92,chr6,113920710,cg17248139,-0.06906745956406336,2.0073017433694663e-7,6.697387338209949,chr6,114241874,FLJ34503,6,113920710,FLJ34503,0.1734613816136211
2.0666173631579543e-7,0.0046199878998930315,0.1785797129382599,-5.657272422619609,-0.04925138863500413,-0.03193946220367986,-0.0665633150663284,0.008705854156515624,92,chr6,13483600,cg00728848,-0.04925138863500413,2.0666173631579543e-7,6.684739926107144,chr6,13483832,C6orf114;GFOD1,6,13483600,C6orf114,0.17858715276076725
2.0753002354058845e-7,0.0046199878998930315,0.17932980629177558,-5.656278358072419,-0.0962464390502122,-0.06240974637690946,-0.13008313172351493,0.01701585971504621,92,chr20,41262325,cg09994537,-0.0962464390502122,2.0753002354058845e-7,6.682919064663823,chr20,39890965,ZHX3,20,41262325,ZHX3,0.1793374849026466
2.1490097932211128e-7,0.0046199878998930315,0.18569894484594687,-5.648000744677363,-0.03536819918461809,-0.022915823554175766,-0.04782057481506041,0.006262074100813254,92,chr10,119246705,cg05664105,-0.03536819918461809,2.1490097932211128e-7,6.667761605387012,chr10,121006217,GRK5,10,119246705,GRK5,0.1857071110831611
2.1841713824353935e-7,0.0046199878998930315,0.1887370885790395,-5.644149960968027,-0.15832322567582777,-0.1025430219764392,-0.21410342937521631,0.028050853852344095,92,chr14,61533773,cg23339014,-0.15832322567582777,2.1841713824353935e-7,6.660713287429849,chr14,62000491,PRKCH,14,61533773,PRKCH,0.18874560684743102
2.1919697448552372e-7,0.0046199878998930315,0.18941073601663488,-5.643304171532767,-0.11803804203639756,-0.07644482155385984,-0.15963126251893528,0.020916477022775375,92,chr17,58204952,cg27469152,-0.11803804203639756,2.1919697448552372e-7,6.659165444591455,chr17,56282313,EPX,17,58204952,EPX,0.1894195038956143
2.2701397949583742e-7,0.004670823438316355,0.19616527683612756,5.634985871153738,0.04415123730323585,0.05973183298797129,0.02857064161850041,0.0078351992911379,92,chr17,37849380,cg12264511,0.04415123730323585,2.2701397949583742e-7,6.6439473981770725,chr17,36209004,YWHAEP7,17,37849380,YWHAEP7,0.1961745844092869
2.5115948071365903e-7,0.004983783079997509,0.2170294188794799,-5.610963931437508,-0.03171219774525434,-0.020473321881054853,-0.04295107360945383,0.005651827053739373,92,chr20,17514785,cg24525607,-0.03171219774525434,2.5115948071365903e-7,6.600050423541008,chr20,17495430,BFSP1;BFSP1;BFSP1;BFSP1;BFSP1,20,17514785,BFSP1,0.21703996757766988
2.537591251537813e-7,0.004983783079997509,0.2192755438775088,-5.608514337681133,-0.16426198167353215,-0.10602173122736151,-0.22250223211970277,0.029287966791834402,92,chr11,128476906,cg17179455,-0.16426198167353215,2.537591251537813e-7,6.595578331610048,chr11,128346801,ETS1;ETS1;ETS1,11,128476906,ETS1,0.2192864555198904
2.81372883930826e-7,0.005243595041829662,0.2431365599876982,-5.583918008416149,-0.11299796681579383,-0.072757259386884085,-0.15323867424470355,0.020236322712024406,92,chr1,229555363,cg01785893,-0.11299796681579383,2.81372883930826e-7,6.550717758097585,chr1,229691110,ABCB10,1,229555363,ABCB10,0.24314894039459117
2.894860476682424e-7,0.005243595041829662,0.25014692019246193,-5.577141547395167,-0.03744309749419096,-0.02409270259449297,-0.05079349239388895,0.006713671721614983,92,chr3,171131904,cg22469804,-0.03744309749419096,2.894860476682424e-7,6.538372363082356,chr3,171131904,TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK,3,171131904,TNIK,0.250159947064607
2.8958196668597743e-7,0.005243595041829662,0.2502295149051532,-5.5770625531294336,-0.09836922263633581,-0.06329502585868788,-0.13344341941398374,0.017638178108857375,92,chr14,55116323,cg00336912,-0.09836922263633581,2.8958196668597743e-7,6.538228486717369,chr14,55583041,,14,55116323,NA,0.2502428356756208
2.912595955431727e-7,0.005243595041829662,0.2516788728068332,-5.575685080954125,-0.0843094058315582,-0.05424090311894393,-0.11437790854417247,0.015120905253338118,92,chr2,197012790,cg03379664,-0.0843094058315582,2.912595955431727e-7,6.535719757904794,chr2,197877514,ANKRD44,2,197012790,ANKRD44,0.25169256200782375
3.1648290364380685e-7,0.005581414982644959,0.2734741429702281,-5.5558647279332405,-0.061934189331907606,-0.03976688903320669,-0.08410148963060853,0.011147533708033038,92,chr4,157012998,cg25795107,-0.061934189331907606,3.1648290364380685e-7,6.499649745531923,chr4,157934150,,4,157012998,NA,0.27348933414960297
3.295146097658064e-7,0.005605504261503473,0.28473456284246257,-5.54622470425288,-0.10065984866572517,-0.06456935500168753,-0.1367503423297628,0.018149255400441777,92,chr5,68280180,cg06887251,-0.10065984866572517,3.295146097658064e-7,6.482125325227753,chr5,67576008,PIK3R1,5,68280180,PIK3R1,0.2847507090583411
3.3572678239115476e-7,0.005605504261503473,0.2901021841177616,-5.541760422991151,-0.059128372995695754,-0.03791146014231188,-0.08034528584907963,0.01066960108026131,92,chr17,30439689,cg24720967,-0.059128372995695754,3.3572678239115476e-7,6.474014011803126,chr17,30439689,,17,30439689,NA,0.2901189704568812
3.3944727559213707e-7,0.005605504261503473,0.29331673028644123,-5.539125439747232,-0.06954190885925453,-0.044576457768316556,-0.0945073599501925,0.012554673046441778,92,chr6,111276708,cg17964352,-0.06954190885925453,3.3944727559213707e-7,6.469227672628269,chr6,111597911,,6,111276708,NA,0.2933340420974964
3.437956816158316e-7,0.005605504261503473,0.29707384848424007,-5.536081466436602,-0.09249576621319384,-0.05927165342871335,-0.12571987899767434,0.01670780438726643,92,chr11,114076314,cg06665913,-0.09249576621319384,3.437956816158316e-7,6.463699582745516,chr11,113947036,ZBTB16;ZBTB16,11,114076314,ZBTB16,0.29709172585968413
3.561098090934933e-7,0.0056987593286622305,0.30771412992787844,-5.527662206162825,-0.13494366780920558,-0.08639860972132106,-0.1834887258970901,0.024412430205803106,92,chr2,178284865,cg23986918,-0.13494366780920558,3.561098090934933e-7,6.448416063459966,chr2,179149592,OSBPL6;OSBPL6;OSBPL6;OSBPL6,2,178284865,OSBPL6,0.3077330037477604
3.7851349800149623e-7,0.0058523474924407235,0.3270727565960969,-5.513052979035035,-0.06278658045259379,-0.04013968500203202,-0.08543347590315556,0.01138871342092263,92,chr9,120920635,cg08711342,-0.06278658045259379,3.7851349800149623e-7,6.421918628705408,chr9,123682913,TRAF1;TRAF1,9,120920635,TRAF1,0.32709319632498896
3.814412893477694e-7,0.0058523474924407235,0.3296022738015395,5.5112068597920105,0.09749295749972675,0.1326700988001226,0.06231581619933092,0.017689947044267917,92,chr17,15954575,cg17540143,0.09749295749972675,3.814412893477694e-7,6.418572298271275,chr17,15857889,ADORA2B,17,15954575,ADORA2B,0.32962325307245366
3.9432153872738453e-7,0.0058523474924407235,0.3407316643281781,-5.503247090659401,-0.13234469389467007,-0.08452337699138471,-0.18016601079795544,0.02404847387632244,92,chr6,33123790,cg15737123,-0.13234469389467007,3.9432153872738453e-7,6.404149500139627,chr6,33091567,HLA-DPB2,6,33123790,HLA-DPB2,0.3407537463343468
3.9444569343503986e-7,0.0058523474924407235,0.34083855146875075,-5.503171614301871,-0.1276060405759443,-0.0814963521640863,-0.1737157289878023,0.023187726918113258,92,chr2,9831305,cg17597583,-0.1276060405759443,3.9444569343503986e-7,6.404012781212461,chr2,9971434,,2,9831305,NA,0.34086103487327657
3.995691753927581e-7,0.0058523474924407235,0.34526532704182994,-5.5000771098825645,-0.0633975958620813,-0.04047636046928986,-0.08631883125487273,0.01152667400756404,92,chr1,26191095,cg02171825,-0.0633975958620813,3.995691753927581e-7,6.398408022631202,chr1,26517586,CATSPER4,1,26191095,CATSPER4,0.3452885020540027
4.241114670257207e-7,0.005879650701447444,0.3664717498766561,-5.4857743788325335,-0.07447465679763289,-0.04747833606653703,-0.10147097752872875,0.013575960594551899,92,chr3,194575080,cg22864884,-0.07447465679763289,4.241114670257207e-7,6.3725199850298715,chr3,194295809,,3,194575080,NA,0.3664967724532106
4.254130184916924e-7,0.005879650701447444,0.3675959859745235,-5.485038734993806,-0.10071148712370816,-0.06419968068306511,-0.1372232935643512,0.018361125962736143,92,chr3,53650511,cg20345674,-0.10071148712370816,4.254130184916924e-7,6.371189223947643,chr3,53684538,CACNA1D;CACNA1D;CACNA1D,3,53650511,CACNA1D,0.367621510755633
4.254650275132145e-7,0.005879650701447444,0.367640501088921,-5.485009385148886,-0.0968579291941808,-0.06174299854145287,-0.13197285984690874,0.017658662436646256,92,chr12,130825872,cg21575634,-0.0968579291941808,4.254650275132145e-7,6.371136132364918,chr12,131310417,STX2;STX2,12,130825872,STX2,0.3676664544555993
4.286491198205743e-7,0.005879650701447444,0.37039141794576,-5.483219207053566,-0.06796606093524332,-0.0433175605135234,-0.09261456135696325,0.0123952842971903,92,chr19,47513603,cg26979537,-0.06796606093524332,4.286491198205743e-7,6.3678980637078295,chr19,48016860,NAPA,19,47513603,NAPA,0.3704179941911889
4.5122772810599375e-7,0.0060926459952851675,0.38990091635138,-5.470887339598431,-0.05705381613130077,-0.036316099441514725,-0.0777915328210868,0.01042862201134059,92,chr11,57380742,cg24459209,-0.05705381613130077,4.5122772810599375e-7,6.34560422065277,chr11,57148215,PRG3,11,57380742,PRG3,0.3899293436982507
4.83219560203482e-7,0.006239865521315432,0.41754422333710633,5.454413631300486,0.041818179021417504,0.05706400852417015,0.02657234951866486,0.007666851443286466,92,chr7,100633362,cg01749347,0.041818179021417504,4.83219560203482e-7,6.3158554942617116,chr7,100230985,TFR2,7,100633362,TFR2,0.41757514938895934
4.987810687569179e-7,0.006239865521315432,0.4309902373589589,-5.446783766681225,-0.09054424181258287,-0.05748790595021719,-0.12360057767494856,0.016623432412803917,92,chr5,154285185,cg17138920,-0.09054424181258287,4.987810687569179e-7,6.302090038534377,chr5,153664745,GALNT10,5,154285185,GALNT10,0.4310226581284281
5.073131652978257e-7,0.006239865521315432,0.438362203749537,-5.4426990220579405,-0.04998651005962204,-0.03172349370377181,-0.06824952641547227,0.00918414004835447,92,chr17,7425266,cg04374959,-0.04998651005962204,5.073131652978257e-7,6.294723867148378,chr17,7328585,C17orf74,17,7425266,C17orf74,0.4383956864184467
5.088968226390722e-7,0.006239865521315432,0.4397301109900827,-5.441948269320085,-0.05797353366961955,-0.036789465070070845,-0.07915760226916825,0.010653084300057621,92,chr15,89201859,cg02281577,-0.05797353366961955,5.088968226390722e-7,6.293370260690128,chr15,89745090,ABHD2;ABHD2,15,89201859,ABHD2,0.4397642070771995
5.09230699886427e-7,0.006239865521315432,0.4400181000806634,-5.441790283252764,-0.10074457971981944,-0.0639305041883717,-0.13755865525126718,0.01851313161219447,92,chr21,14452392,cg09967994,-0.10074457971981944,5.09230699886427e-7,6.293085422007057,chr21,15824713,,21,14452392,NA,0.44005272776825566
5.112004520509768e-7,0.006239865521315432,0.4417196202095642,-5.440860287678781,-0.04070040416352331,-0.025825123857170118,-0.0555756844698765,0.007480508965777397,92,chr5,80204430,cg16730961,-0.04070040416352331,5.112004520509768e-7,6.29140877080592,chr5,79500249,SERINC5;SERINC5;SERINC5;SERINC5;SERINC5,5,80204430,SERINC5,0.4417548930407557
5.126765337734515e-7,0.006239865521315432,0.4429945646560315,-5.440165674886549,-0.11271535868982469,-0.07151462196026892,-0.15391609541938045,0.020719104054156456,92,chr20,5122947,cg06259584,-0.11271535868982469,5.126765337734515e-7,6.290156560628519,chr20,5103593,PCNA,20,5122947,PCNA,0.44303045201339564
5.36815348023238e-7,0.006442917453124683,0.46385194273526753,-5.429076675427259,-0.025379480085239405,-0.016083594789954428,-0.03467536538052438,0.004674732298423853,92,chr14,92519603,cg24112090,-0.025379480085239405,5.36815348023238e-7,6.270175075800107,chr14,92985947,RIN3,14,92519603,RIN3,0.4638900566249772
5.557284756792055e-7,0.006462845453898524,0.4801938612648879,-5.420724948827089,-0.06744129838327566,-0.04270113509340083,-0.09218146167315049,0.012441379892899434,92,chr12,106416232,cg26922243,-0.06744129838327566,5.557284756792055e-7,6.255137349276341,chr12,106416232,,12,106416232,NA,0.4802338737151368
5.568855414631423e-7,0.006462845453898524,0.4811931017819306,-5.420223100358602,-0.041574239082982384,-0.02632173475560212,-0.056826743410362646,0.007670208091661731,92,chr16,84577848,cg15188631,-0.041574239082982384,5.568855414631423e-7,6.25423405764317,chr16,84611454,COTL1,16,84577848,COTL1,0.4812337544264574
5.883164270035835e-7,0.006462845453898524,0.5083512816124024,-5.406968177155329,-0.07252924492426258,-0.04585492515836712,-0.09920356469015804,0.013414032142948748,92,chr14,61516085,cg13698578,-0.07252924492426258,5.883164270035835e-7,6.230389025048879,chr14,61982803,PRKCH,14,61516085,PRKCH,0.5083948170280007
6.115338263974798e-7,0.006462845453898524,0.5284123141120551,-5.397615812026378,-0.12347986596511884,-0.0779885824491518,-0.16897114948108588,0.02287674229981217,92,chr19,32373856,cg08256839,-0.12347986596511884,6.115338263974798e-7,6.213579515387365,chr19,32864762,ZNF507;ZNF507,19,32373856,ZNF507,0.528458179149035
6.211494620878433e-7,0.006462845453898524,0.5367203426030153,-5.393844072574444,-0.10529724966627928,-0.06647750714092575,-0.14411699219163282,0.019521745206108942,92,chr1,207537034,cg10549984,-0.10529724966627928,6.211494620878433e-7,6.206803886538507,chr1,207537034,,1,207537034,NA,0.5367675499621339
6.227126947920582e-7,0.006462845453898524,0.5380704717524476,-5.393236310696388,-0.08126390875310378,-0.05130111751108759,-0.11122669999511997,0.015067744869983416,92,chr1,205776579,cg06442372,-0.08126390875310378,6.227126947920582e-7,6.205712280541742,chr1,205745707,RAB7L1;RAB7L1;RAB7L1;RAB7L1,1,205776579,RAB7L1,0.5381184206299466
6.291026925841965e-7,0.006462845453898524,0.543591279991997,-5.390767435619631,-0.08458111949995782,-0.05338095791092404,-0.1157812810889916,0.01568999599965785,92,chr16,46962740,cg14175823,-0.08458111949995782,6.291026925841965e-7,6.201278456013601,chr16,46996652,DNAJA2,16,46962740,DNAJA2,0.5436403500020185
6.380276697474957e-7,0.006462845453898524,0.5513024826817279,-5.387359986431708,-0.07245862697548006,-0.04571328751937349,-0.09920396643158663,0.01344974665846911,92,chr6,142693805,cg25602071,-0.07245862697548006,6.380276697474957e-7,6.195160486548307,chr6,143014942,,6,142693805,NA,0.551352886867638
6.420695826726613e-7,0.006462845453898524,0.5547943484391318,-5.3858321841948245,-0.03973205588815204,-0.025062322163019256,-0.054401789613284825,0.007377143314035868,92,chr3,52703807,cg08005568,-0.03973205588815204,6.420695826726613e-7,6.192417903810836,chr3,52737823,GLT8D1;GLT8D1;GLT8D1;GLT8D1;GLT8D1,3,52703807,GLT8D1,0.5548457140057457
6.513377989483589e-7,0.006462845453898524,0.5628021032751074,-5.382364205291604,-0.061675079050781206,-0.03888894522787726,-0.08446121287368516,0.011458733875746668,92,chr1,163161433,cg16463941,-0.061675079050781206,6.513377989483589e-7,6.186193717775011,chr1,163131223,LOC101928404;RGS5;RGS5;RGS5;RGS5,1,163161433,LOC101928404,0.5628548616368222
6.528453066273655e-7,0.006462845453898524,0.5641040440975077,-5.381804706535416,-0.10369836569713244,-0.06538255771354763,-0.14201417368071723,0.019268325654999318,92,chr17,4341911,cg21500092,-0.10369836569713244,6.528453066273655e-7,6.185189713728025,chr17,4245206,UBE2G1,17,4341911,UBE2G1,0.5641575774126512
6.544704465428087e-7,0.006462845453898524,0.5655076242737982,5.381202966940546,0.14381428842464022,0.19695858636856128,0.09066999048071916,0.026725304603480705,92,chr7,55322933,cg13285893,0.14381428842464022,6.544704465428087e-7,6.184109959797967,chr7,55322933,,7,55322933,NA,0.5655619453208612
6.575348419359794e-7,0.006462845453898524,0.5681548158019378,-5.3800722909883465,-0.09106918019266269,-0.05740893104334027,-0.12472942934198511,0.016927129463521172,92,chr1,179036844,cg03698182,-0.09106918019266269,6.575348419359794e-7,6.182081229515583,chr1,179005979,FAM20B,1,179036844,FAM20B,0.5682100487286604
