probeID,best_comparison,min_fdr,min_p,n_comparisons_pass,beta_best,gene,chromosome,position
cg24950596,atopy_IN_ASTHMA,0.19651025115949727,2.5530469521512535e-5,1,-0.04942225603284309,NA,17,34975042
cg13682345,atopy_IN_ASTHMA,0.19651025115949727,2.5957880620696433e-5,1,0.04581696287398976,LRRC8C,1,89706696
cg01744202,atopy_IN_ASTHMA,0.19651025115949727,2.607288027025292e-5,1,0.05837227574676928,ZCCHC24,10,79420164
cg10653060,atopy_IN_ASTHMA,0.19651025115949727,2.639339424282137e-5,1,0.0593893136966192,WNK4,17,42785235
cg24074477,atopy_IN_ASTHMA,0.19651025115949727,2.641277895550943e-5,1,0.07900246494351748,CECR2,22,17477413
cg07996391,atopy_IN_ASTHMA,0.19651025115949727,2.6724694384087424e-5,1,-0.02006157130080063,NA,19,1308162
cg14558880,atopy_IN_ASTHMA,0.19651025115949727,2.6799677430174695e-5,1,-0.05795290399871112,C19orf23,19,1271275
cg10878307,atopy_IN_ASTHMA,0.19651025115949727,2.7042854543547377e-5,1,-0.04642177388073781,PRR15L,17,47957089
cg19341630,atopy_IN_ASTHMA,0.19651025115949727,2.7052645813984092e-5,1,-0.04159812467348518,KIAA0427,18,48615591
cg20442078,atopy_IN_ASTHMA,0.19651025115949727,2.8749949734347128e-5,1,-0.06366762874744929,UCN,2,27308492
cg16333239,atopy_IN_ASTHMA,0.19651025115949727,2.9076876386859643e-5,1,0.05633498612812048,STK10,5,172115323
cg02624246,atopy_IN_ASTHMA,0.19651025115949727,2.917941382145569e-5,1,-0.05406968282791766,MIR141,12,6964101
cg16829297,atopy_IN_ASTHMA,0.19651025115949727,2.9496512311962073e-5,1,0.06645107591383893,RIN2,20,19915156
cg01231381,atopy_IN_ASTHMA,0.19651025115949727,2.9543363077364924e-5,1,0.0935131229181622,SESTD1,2,179265354
cg16834003,atopy_IN_ASTHMA,0.19651025115949727,2.956182106881698e-5,1,-0.01736083118803321,C8orf37-AS1,8,95313430
cg05211557,atopy_IN_ASTHMA,0.19651025115949727,3.020244711503976e-5,1,0.04367282327906262,TIMP2,17,78916234
cg08059631,atopy_IN_ASTHMA,0.19651025115949727,3.065821145541056e-5,1,-0.0798894000105159,MCPH1,8,6417355
cg06803706,atopy_IN_ASTHMA,0.19651025115949727,3.099614973536703e-5,1,0.04854797987061366,NA,5,1709298
cg09234161,atopy_IN_ASTHMA,0.19651025115949727,3.1104925684185255e-5,1,0.04801883933546655,CCDC102A,16,57531235
cg07631047,atopy_IN_ASTHMA,0.19651025115949727,3.170033290821997e-5,1,-0.05206352247577271,PHLDB1,11,118629930
cg15421305,atopy_IN_ASTHMA,0.19651025115949727,3.1704031869175586e-5,1,0.04023626497273513,NA,5,135050294
cg20270703,atopy_IN_ASTHMA,0.19651025115949727,3.1828479088248274e-5,1,0.04122813371887671,GSG1,12,13094469
cg27241134,atopy_IN_ASTHMA,0.19651025115949727,3.190399645297555e-5,1,-0.03798532091024467,NA,13,114158113
cg06970090,atopy_IN_ASTHMA,0.19651025115949727,3.214357460413514e-5,1,0.05171569262568295,SPOCK2,10,72089065
cg16444328,atopy_IN_ASTHMA,0.19651025115949727,3.346484065539392e-5,1,0.0597132673527879,NA,5,171852425
cg03821821,atopy_IN_ASTHMA,0.19651025115949727,3.350333291519754e-5,1,-0.04670156882317771,STAR,8,38147875
cg25278191,atopy_IN_ASTHMA,0.19651025115949727,3.4461249446833294e-5,1,-0.03030837909869761,NA,22,36435066
cg12407715,atopy_IN_ASTHMA,0.19651025115949727,3.533170251058961e-5,1,0.05519261542828407,NA,2,43107182
cg09739398,atopy_IN_ASTHMA,0.19651025115949727,3.5678115795840005e-5,1,0.05169119319451251,NA,11,47416886
cg14166131,atopy_IN_ASTHMA,0.19651025115949727,3.6276529905822783e-5,1,0.05089747967487572,NA,9,136660682
cg22266107,atopy_IN_ASTHMA,0.19651025115949727,3.633261772844591e-5,1,0.05615339777228946,NA,8,61719970
cg19206437,atopy_IN_ASTHMA,0.19651025115949727,3.6857415645024024e-5,1,-0.05727518926166963,CELSR1,22,46526070
cg05159206,atopy_IN_ASTHMA,0.19651025115949727,3.751601046565516e-5,1,-0.04357287601666376,EXOC3L4,14,103565131
cg13121392,atopy_IN_ASTHMA,0.19651025115949727,3.841933172675357e-5,1,0.05187497433955374,SLC2A1,1,43401136
cg23317297,atopy_IN_ASTHMA,0.19651025115949727,3.954023673246932e-5,1,0.03810896908617193,AKR1A1,1,45550517
cg00445518,atopy_IN_ASTHMA,0.19651025115949727,3.9542564159349304e-5,1,0.04736734364143886,PPP1R13L,19,45385525
cg05079049,atopy_IN_ASTHMA,0.19651025115949727,3.9895867490349726e-5,1,0.06141811484000471,NA,16,55330931
cg27000690,atopy_IN_ASTHMA,0.19651025115949727,4.0042472369668934e-5,1,0.0679594128656177,PACSIN1,6,34469450
cg05031214,atopy_IN_ASTHMA,0.19651025115949727,4.026755843070434e-5,1,0.06226090646055299,RAP1GAP2,17,2699231
cg22429985,atopy_IN_ASTHMA,0.19651025115949727,4.083175663992911e-5,1,0.0680878344448293,CPM,12,68952022
cg00878766,atopy_IN_ASTHMA,0.19651025115949727,4.118579929453798e-5,1,0.0435896756879672,NA,22,36551829
cg15721448,atopy_IN_ASTHMA,0.19651025115949727,4.13247333481163e-5,1,0.05584789441984156,LY6H,8,143158086
cg21228270,atopy_IN_ASTHMA,0.19651025115949727,4.14900534675858e-5,1,0.05986518425058261,NA,9,133871033
cg01211639,atopy_IN_ASTHMA,0.19651025115949727,4.156702435410614e-5,1,-0.03774520124953971,NA,1,202075496
cg19661052,atopy_IN_ASTHMA,0.19651025115949727,4.167466219377361e-5,1,-0.03934917954338101,CCDC33,15,74312502
cg22462109,atopy_IN_ASTHMA,0.19651025115949727,4.168611213190446e-5,1,-0.04756492080868198,NMNAT3,3,139560279
cg16333438,atopy_IN_ASTHMA,0.19651025115949727,4.265030998481668e-5,1,0.06003343640594596,COL15A1,9,99059287
cg01624037,atopy_IN_ASTHMA,0.19651025115949727,4.323989736149328e-5,1,-0.03213034639049897,SLC7A5,16,87898454
cg11489256,atopy_IN_ASTHMA,0.19651025115949727,4.348408508073402e-5,1,-0.03736266433212419,NA,11,1935018
cg22274829,atopy_IN_ASTHMA,0.19651025115949727,4.3659918024198486e-5,1,0.0116752271904255,RASGEF1B,4,81472569
cg14917846,atopy_IN_ASTHMA,0.19651025115949727,4.474859910447576e-5,1,-0.05099783520448601,SH3GL1,19,4391457
cg09112329,atopy_IN_ASTHMA,0.19651025115949727,4.51584841660766e-5,1,0.06703549199658684,WDR66,12,121980346
cg21439725,atopy_IN_ASTHMA,0.19651025115949727,4.564590708154587e-5,1,0.03333538898207706,NA,12,110073700
cg08145949,atopy_IN_ASTHMA,0.19651025115949727,4.5758559633269784e-5,1,-0.03337104238370719,FGFR3,4,1796482
cg04891918,atopy_IN_ASTHMA,0.19651025115949727,4.57617740314967e-5,1,-0.05459299225477022,LOC400927-CSNK1E,22,38348310
cg00687306,atopy_IN_ASTHMA,0.19651025115949727,4.579387877193264e-5,1,0.03717469352245409,NA,15,37106742
cg09666988,atopy_IN_ASTHMA,0.19651025115949727,4.608328975250513e-5,1,-0.07398876996398977,TMEM150C,4,82515846
cg11742660,atopy_IN_ASTHMA,0.19651025115949727,4.647383006556326e-5,1,0.02743844971059016,CECR6,22,17116444
cg12166662,atopy_IN_ASTHMA,0.19651025115949727,4.701685821189554e-5,1,0.04384597588625869,FLJ42709,5,93571145
cg26728700,atopy_IN_ASTHMA,0.19651025115949727,4.709438981044066e-5,1,0.02814870818242404,NA,14,96584412
cg04676446,atopy_IN_ASTHMA,0.19651025115949727,4.7891185359906866e-5,1,-0.08457762162510175,SLC6A8,23,152954816
cg09936757,atopy_IN_ASTHMA,0.19651025115949727,4.7963889979772985e-5,1,-0.051379712933111,NA,11,62400344
cg17902887,atopy_IN_ASTHMA,0.19651025115949727,4.817900930237035e-5,1,0.04920745816922278,NA,20,50502145
cg15224600,atopy_IN_ASTHMA,0.19651025115949727,4.858201448780594e-5,1,-0.03282024054088024,NA,20,24874678
cg08943645,atopy_IN_ASTHMA,0.19651025115949727,4.874444493737707e-5,1,-0.02652628894108663,RTN1,14,59724590
cg08119150,atopy_IN_ASTHMA,0.19651025115949727,4.93556514994523e-5,1,0.06031669414166299,RADIL,7,4847040
cg00382185,atopy_IN_ASTHMA,0.19651025115949727,4.947192740774044e-5,1,-0.05154216012364856,GGT6,17,4560716
cg10655144,atopy_IN_ASTHMA,0.19651025115949727,5.047476555361451e-5,1,0.05973928533117681,TAAR3,6,132610597
cg14065109,atopy_IN_ASTHMA,0.19651025115949727,5.089299464145055e-5,1,0.05799927396250375,C21orf57,21,46295092
cg10228989,atopy_IN_ASTHMA,0.19651025115949727,5.160155916428819e-5,1,0.07550698448408431,C10orf76,10,101848745
cg14324675,atopy_IN_ASTHMA,0.19651025115949727,5.180687537411804e-5,1,0.06917545795357448,LST1,6,31587071
cg15367247,atopy_IN_ASTHMA,0.19651025115949727,5.219209614025594e-5,1,0.07347731486545377,DGKG,3,186242651
cg19194871,atopy_IN_ASTHMA,0.19651025115949727,5.2830098415753825e-5,1,-0.0321264359913821,NA,14,74866687
cg17664772,atopy_IN_ASTHMA,0.19651025115949727,5.286293605205441e-5,1,0.07189781612794513,CA7,16,66853490
cg01610123,atopy_IN_ASTHMA,0.19651025115949727,5.289652261690545e-5,1,0.07587789495183064,NA,5,135434410
cg02303016,atopy_IN_ASTHMA,0.19651025115949727,5.370346084303768e-5,1,-0.04673068795196247,CPA1,7,130380289
cg19883525,atopy_IN_ASTHMA,0.19651025115949727,5.431760162073264e-5,1,0.04793832605930334,PAIP2B,2,71419021
cg15984409,atopy_IN_ASTHMA,0.19651025115949727,5.452618996542122e-5,1,-0.04242136241506781,NA,10,71080441
cg25754958,atopy_IN_ASTHMA,0.19651025115949727,5.494713843233983e-5,1,0.0737104987224197,PTPN7,1,202161564
cg09470754,atopy_IN_ASTHMA,0.19651025115949727,5.533461366392507e-5,1,0.07729921110134191,TMEM150B,19,55326653
cg15538607,atopy_IN_ASTHMA,0.19651025115949727,5.548719968587648e-5,1,0.06951046585066355,ZGLP1,19,10305474
cg04914133,atopy_IN_ASTHMA,0.19651025115949727,5.565503628689393e-5,1,0.06535815233985405,SLC25A29,14,100762890
cg03609639,atopy_IN_ASTHMA,0.19651025115949727,5.5765951760800027e-5,1,0.06080520341203147,NKX2-3,10,99531640
cg27268024,atopy_IN_ASTHMA,0.19651025115949727,5.599592808901891e-5,1,0.06124202140944485,LTA4H,12,96044337
cg06072309,atopy_IN_ASTHMA,0.19651025115949727,5.665478363271685e-5,1,-0.05817083500279507,VIPR1,3,42517343
cg25033646,atopy_IN_ASTHMA,0.19651025115949727,5.668589797764165e-5,1,0.05874630399415596,ECE1,1,21322837
cg27368243,atopy_IN_ASTHMA,0.19651025115949727,5.682575158810171e-5,1,0.04290569614217745,SLC19A1,21,45535652
cg20703271,atopy_IN_ASTHMA,0.19651025115949727,5.7247039592677135e-5,1,-0.03573824708761329,MAPKBP1,15,41822237
cg04610450,atopy_IN_ASTHMA,0.19651025115949727,5.726185183495397e-5,1,0.05604556508936153,PIK3R2,19,18169791
cg25330366,atopy_IN_ASTHMA,0.19651025115949727,5.7570161939267395e-5,1,0.03421790821763724,VPREB1,22,22244777
cg06221539,atopy_IN_ASTHMA,0.19651025115949727,5.76086220901771e-5,1,-0.03590943879505615,TSC1,9,132945783
cg08915703,atopy_IN_ASTHMA,0.19651025115949727,5.821026208214308e-5,1,0.06113404027431893,TBATA,10,72544020
cg17291423,atopy_IN_ASTHMA,0.19651025115949727,5.888566909184353e-5,1,0.07897415718109793,PTPRN2,7,158263204
cg26932017,atopy_IN_ASTHMA,0.19651025115949727,5.9242582353535863e-5,1,-0.05603081351724849,NKRF,23,119598954
cg23756219,atopy_IN_ASTHMA,0.19651025115949727,5.9660384677604686e-5,1,0.04730389503774217,DRP2,23,101220135
cg20580788,atopy_IN_ASTHMA,0.19651025115949727,6.0272942384432264e-5,1,-0.05343550643127764,RPH3AL,17,339619
cg04483289,atopy_IN_ASTHMA,0.19651025115949727,6.065186930366049e-5,1,0.04569667212502439,SKAP1,17,48430495
cg20560536,atopy_IN_ASTHMA,0.19651025115949727,6.09192204080832e-5,1,0.05795646637290878,NA,15,45448367
cg11207150,atopy_IN_ASTHMA,0.19651025115949727,6.093880081636233e-5,1,0.03751074991120341,NA,14,36650664
cg08068963,atopy_IN_ASTHMA,0.19651025115949727,6.124340292125373e-5,1,-0.02807512939332607,NA,12,46386301
cg02514711,atopy_IN_ASTHMA,0.19651025115949727,6.130570495765772e-5,1,0.05147241223965489,ARHGAP11A,15,32907096
cg09186973,atopy_IN_ASTHMA,0.19651025115949727,6.141736185252292e-5,1,-0.02733236337166654,NA,19,56317513
cg14541307,atopy_IN_ASTHMA,0.19651025115949727,6.153116748866281e-5,1,-0.05117468009991454,ACSBG1,15,78209747
cg20768314,atopy_IN_ASTHMA,0.19651025115949727,6.162641598564106e-5,1,-0.04243813975807108,DOK7,4,3462310
cg26816421,atopy_IN_ASTHMA,0.19651025115949727,6.163178288729394e-5,1,-0.04566062479504611,PISD,22,31626328
cg01932551,atopy_IN_ASTHMA,0.19651025115949727,6.189546719027612e-5,1,0.05892018819346712,SRCAP,16,30729005
cg14805278,atopy_IN_ASTHMA,0.19651025115949727,6.261773956334457e-5,1,-0.04882470297500601,NA,21,44848992
cg22499099,atopy_IN_ASTHMA,0.19651025115949727,6.283528796028897e-5,1,0.05530895776669155,FLT3,13,28032005
cg16779720,atopy_IN_ASTHMA,0.19651025115949727,6.289046546389637e-5,1,-0.03910255877305978,DNAJC5,20,63927187
cg09258627,atopy_IN_ASTHMA,0.19651025115949727,6.350183130696635e-5,1,-0.04140103801336479,PPCDC,15,75028024
cg17214023,atopy_IN_ASTHMA,0.19651025115949727,6.373237310616244e-5,1,0.04922055708324712,NA,2,10036621
cg24233240,atopy_IN_ASTHMA,0.19651025115949727,6.37490981989078e-5,1,0.06010617639941506,SCN4B,11,118143060
cg04709144,atopy_IN_ASTHMA,0.19651025115949727,6.381710935985077e-5,1,-0.04642686545710774,NA,5,159826223
cg19429827,atopy_IN_ASTHMA,0.19651025115949727,6.403397443501139e-5,1,-0.02166204933397682,SPHK2,19,48626305
cg02524754,atopy_IN_ASTHMA,0.19651025115949727,6.420880034094528e-5,1,0.07394595946981104,HSF2BP,21,44985005
cg22944003,atopy_IN_ASTHMA,0.19651025115949727,6.429708521631766e-5,1,-0.01773449821344776,NDST1,5,150544520
cg02441618,atopy_IN_ASTHMA,0.19651025115949727,6.480532363661963e-5,1,0.04792261111888402,WNK4,17,42784552
cg12356730,atopy_IN_ASTHMA,0.19651025115949727,6.500032748561307e-5,1,-0.04970136698100573,PRKAG2,7,151736160
cg02155658,atopy_IN_ASTHMA,0.19651025115949727,6.544595165590043e-5,1,0.05917226899334178,PAX1,20,21709398
cg10747858,atopy_IN_ASTHMA,0.19651025115949727,6.59994365480804e-5,1,-0.02928359399838981,ADAMTS2,5,179293514
cg03719830,atopy_IN_ASTHMA,0.19651025115949727,6.630014442018333e-5,1,0.06090344770200351,TM9SF4,20,32111949
cg16088822,atopy_IN_ASTHMA,0.19651025115949727,6.68637823291877e-5,1,0.04438591424511268,NA,19,17717183
cg16890496,atopy_IN_ASTHMA,0.19651025115949727,6.72660211662912e-5,1,-0.04861816896530521,SLC45A3,1,205662689
cg09588850,atopy_IN_ASTHMA,0.19651025115949727,6.749489286376392e-5,1,-0.01394663979600409,PPAPDC3,9,131297723
cg21526357,atopy_IN_ASTHMA,0.19651025115949727,6.75389125196854e-5,1,0.05922933413633583,RAP1GAP2,17,2795955
cg06584224,atopy_IN_ASTHMA,0.19651025115949727,6.767427244307507e-5,1,0.05008287101218699,KIAA1671,22,25177798
cg16540981,atopy_IN_ASTHMA,0.19651025115949727,6.770672003248733e-5,1,0.03416437478289857,C1orf162,1,111473936
cg17581104,atopy_IN_ASTHMA,0.19651025115949727,6.824008587657676e-5,1,-0.03721382580937444,NA,17,76135671
cg02855045,atopy_IN_ASTHMA,0.19651025115949727,6.850819942174418e-5,1,0.06880700516948045,NA,3,72728094
cg23776628,atopy_IN_ASTHMA,0.19651025115949727,6.870782093540691e-5,1,-0.0637170188874216,HEYL,1,39633109
cg12375710,atopy_IN_ASTHMA,0.19651025115949727,6.890382189857444e-5,1,0.0432716905486743,DKFZP434A062,9,136326115
cg02887697,atopy_IN_ASTHMA,0.19651025115949727,6.897918142133763e-5,1,0.0988075053982036,NA,16,798501
cg17745697,atopy_IN_ASTHMA,0.19651025115949727,6.932781771701692e-5,1,0.04183333383247141,NA,2,37910983
cg11130630,atopy_IN_ASTHMA,0.19651025115949727,6.936262889257193e-5,1,0.03685996559067022,KCTD10,12,109461284
cg13683534,atopy_IN_ASTHMA,0.19651025115949727,6.936483295564299e-5,1,0.06331298238124339,GPSM1,9,136326620
cg05745955,atopy_IN_ASTHMA,0.19651025115949727,6.964579710980321e-5,1,0.04893149989258928,NA,12,113142932
cg09477755,atopy_IN_ASTHMA,0.19651025115949727,7.064570257259736e-5,1,-0.044105946942861,IQSEC3,12,164338
cg19688339,atopy_IN_ASTHMA,0.19651025115949727,7.090444520821869e-5,1,0.06135935282405302,NA,20,47999012
cg05703096,atopy_IN_ASTHMA,0.19651025115949727,7.141245017604333e-5,1,0.0666305254191116,CA7,16,66853388
cg25503153,atopy_IN_ASTHMA,0.19651025115949727,7.160626120572136e-5,1,-0.04982569251244806,NA,17,74898500
cg08020619,atopy_IN_ASTHMA,0.19651025115949727,7.209753318847212e-5,1,0.05337714168121564,ZNRF3-AS1,22,29031500
cg23633905,atopy_IN_ASTHMA,0.19651025115949727,7.222917191829276e-5,1,-0.0389194900611131,RGL2,6,33294802
cg13444413,atopy_IN_ASTHMA,0.19651025115949727,7.233960829197567e-5,1,-0.04525881712073007,AGAP2,12,57737228
cg19232326,atopy_IN_ASTHMA,0.19651025115949727,7.25031571820201e-5,1,0.07027525012420992,NA,19,1902027
cg13873324,atopy_IN_ASTHMA,0.19651025115949727,7.252590093561173e-5,1,0.05702826909672213,NA,1,28189712
cg01307526,atopy_IN_ASTHMA,0.19651025115949727,7.26077961025716e-5,1,-0.03445451189877256,SETD1B,12,121814565
cg01652971,atopy_IN_ASTHMA,0.19651025115949727,7.319968146290503e-5,1,-0.05155870947618228,CAMKK2,12,121247065
cg00736406,atopy_IN_ASTHMA,0.19651025115949727,7.331093875493743e-5,1,-0.02329918564559444,GGA2,16,23493609
cg10117737,atopy_IN_ASTHMA,0.19651025115949727,7.431278409984498e-5,1,-0.05344540660075795,NA,21,41668380
cg14493127,atopy_IN_ASTHMA,0.19651025115949727,7.4322330566686e-5,1,0.03954163412840567,NA,5,133155813
cg10709246,atopy_IN_ASTHMA,0.19651025115949727,7.438570748747326e-5,1,0.06058281071171801,PLVAP,19,17377307
cg09666272,atopy_IN_ASTHMA,0.19651025115949727,7.438886275684195e-5,1,0.04320936612487228,NA,23,30643537
cg24658605,atopy_IN_ASTHMA,0.19651025115949727,7.493545999768548e-5,1,-0.03294582540921332,KRT7,12,52232278
cg13716034,atopy_IN_ASTHMA,0.19651025115949727,7.494192577153978e-5,1,0.0614440098654663,MIR223,23,66018895
cg10299584,atopy_IN_ASTHMA,0.19651025115949727,7.499229477049975e-5,1,0.0574858052756676,DKFZP434A062,9,136326720
cg14383549,atopy_IN_ASTHMA,0.19651025115949727,7.502028826938571e-5,1,-0.0542167490642311,DAB2IP,9,121741516
cg00958651,atopy_IN_ASTHMA,0.19651025115949727,7.505563665376403e-5,1,-0.0514777175983659,AFF2,23,148500042
cg01526089,atopy_IN_ASTHMA,0.19651025115949727,7.566911849393497e-5,1,0.06703425683586675,P2RX1,17,3916096
