probeID,best_comparison,min_fdr,min_p,n_comparisons_pass,beta_best,gene,chromosome,position
cg15993159,phenotype_signature_C1_vs_rest,0.03146390275507536,1.0205470411940426e-6,1,-0.04186627063408983,PITPNC1,17,67467925
cg02741985,phenotype_signature_C1_vs_rest,0.03146390275507536,1.0519251248114708e-6,1,-0.09625401163611068,CCDC57,17,82101532
cg18367488,phenotype_signature_C1_vs_rest,0.03146390275507536,1.0688889380249963e-6,1,-0.09637160125530586,NA,11,47916382
cg19448292,phenotype_signature_C1_vs_rest,0.03146390275507536,1.0769489292280022e-6,1,-0.10394678792558448,C20orf118,20,36875661
cg27661078,phenotype_signature_C1_vs_rest,0.03146390275507536,1.092304458766815e-6,1,-0.05649199970433571,NA,6,14724711
cg24085719,phenotype_signature_C1_vs_rest,0.03193036758043779,1.1807551059413584e-6,1,0.00965172113417672,CXorf38,23,40647225
cg08761605,phenotype_signature_C1_vs_rest,0.03193036758043779,1.182398192186108e-6,1,-0.05225785616871367,PDE4D,5,59358367
cg15188631,phenotype_signature_C1_vs_rest,0.0347375399459726,1.3275839760869053e-6,1,-0.03668307132689948,COTL1,16,84577848
cg15004902,phenotype_signature_C1_vs_rest,0.0347375399459726,1.3744029329615111e-6,1,-0.08979891068104207,UBR4,1,19179079
cg11134013,phenotype_signature_C1_vs_rest,0.0347375399459726,1.4069444936875004e-6,1,-0.06072576156954391,RALGDS,9,133136079
cg21686287,phenotype_signature_C1_vs_rest,0.03577198426770575,1.5016256196017487e-6,1,-0.05164773102768125,EXOC6B,2,72794219
cg22158603,phenotype_signature_C1_vs_rest,0.03577198426770575,1.5511946793942817e-6,1,-0.09224820907393567,AXIN1,16,337629
cg20337696,phenotype_signature_C1_vs_rest,0.03577198426770575,1.6053843865518365e-6,1,-0.07491828029060589,SNX21,20,45836974
cg20805961,phenotype_signature_C1_vs_rest,0.03577198426770575,1.6453430287514338e-6,1,-0.04493284417802756,NA,1,90896084
cg05664105,phenotype_signature_C1_vs_rest,0.03577198426770575,1.655819081259119e-6,1,-0.03284240651085633,GRK5,10,119246705
cg21500092,phenotype_signature_C1_vs_rest,0.03628564100295547,1.7550003875361068e-6,1,-0.08854607423726785,UBE2G1,17,4341911
cg15767361,phenotype_signature_C1_vs_rest,0.03628564100295547,1.863627050604871e-6,1,-0.04949750525030155,NA,10,93078210
cg16660617,phenotype_signature_C1_vs_rest,0.03628564100295547,1.881285935865908e-6,1,-0.06274385887225072,ZNRF1,16,75003686
cg17641443,phenotype_signature_C1_vs_rest,0.03628564100295547,1.884290196256042e-6,1,-0.10625073611687012,CPSF4L,17,73261906
cg22494062,phenotype_signature_C1_vs_rest,0.03628564100295547,1.914509614620964e-6,1,-0.03348597757681751,PARK7,1,8025379
cg13290417,phenotype_signature_C1_vs_rest,0.03628564100295547,2.0590689487354943e-6,1,-0.09544037243000754,OGDH,7,44670945
cg01070907,phenotype_signature_C1_vs_rest,0.03628564100295547,2.061166383719093e-6,1,-0.03499286279101661,NA,14,100218096
cg16259209,phenotype_signature_C1_vs_rest,0.03628564100295547,2.1497249438629172e-6,1,0.03984858386254833,NA,8,1745850
cg14655553,phenotype_signature_C1_vs_rest,0.03628564100295547,2.190962398490973e-6,1,-0.09785595717626391,P2RY2,11,73221034
cg00453636,phenotype_signature_C1_vs_rest,0.03628564100295547,2.263802257231437e-6,1,-0.07060841370970924,AXIN1,16,307298
cg04895895,phenotype_signature_C1_vs_rest,0.03628564100295547,2.2736091796098778e-6,1,-0.06355831806598013,C1orf198,1,230870149
cg17248139,phenotype_signature_C1_vs_rest,0.03628564100295547,2.3270311328376916e-6,1,-0.05185123723567557,FLJ34503,6,113920710
cg10615993,phenotype_signature_C1_vs_rest,0.03628564100295547,2.329165259269177e-6,1,-0.06160155873520602,PLD5,1,242188893
cg25644567,phenotype_signature_C1_vs_rest,0.03628564100295547,2.3302064794714175e-6,1,0.08881684849421319,SPRED2,2,65366787
cg17492104,phenotype_signature_C1_vs_rest,0.03628564100295547,2.423870599004737e-6,1,-0.01478338301000401,TUBA1C,12,49256218
cg10711145,phenotype_signature_C1_vs_rest,0.03628564100295547,2.445427034295864e-6,1,-0.05929202128563508,PHACTR4,1,28416620
cg14248318,phenotype_signature_C1_vs_rest,0.03628564100295547,2.465341789890438e-6,1,-0.05974993211336624,CKLF,16,66563464
cg27223827,phenotype_signature_C1_vs_rest,0.03628564100295547,2.4713078134638113e-6,1,-0.15492260522944834,FHL2,2,106054920
cg06460944,phenotype_signature_C1_vs_rest,0.03628564100295547,2.477403071652178e-6,1,-0.0483616379670765,SLC24A3,20,19213659
cg02091562,phenotype_signature_C1_vs_rest,0.03684325275864566,2.5595271005508216e-6,1,-0.03170846484798605,BRD8,5,138171086
cg16730961,phenotype_signature_C1_vs_rest,0.03684325275864566,2.643361796000664e-6,1,-0.03163005099763087,SERINC5,5,80204430
cg18597415,phenotype_signature_C1_vs_rest,0.03684325275864566,2.6433794876781297e-6,1,-0.07206405924874824,CLC,19,39738726
cg09994537,phenotype_signature_C1_vs_rest,0.03820528959252332,2.785312357466012e-6,1,-0.07921013698592455,ZHX3,20,41262325
cg14306023,phenotype_signature_C1_vs_rest,0.0384089611492469,2.8446077930176658e-6,1,-0.02662759345282466,C3orf20,3,14673711
cg23339014,phenotype_signature_C1_vs_rest,0.03856277997898787,2.925684427666459e-6,1,-0.12799175978674357,PRKCH,14,61533773
cg17859328,phenotype_signature_C1_vs_rest,0.03856277997898787,2.945249769268832e-6,1,-0.02249788543833343,ASCC2,22,30223645
cg08810881,phenotype_signature_C1_vs_rest,0.0387482965274342,3.016488349674037e-6,1,-0.01897828636362229,LINC00888,3,183450887
cg27660807,phenotype_signature_C1_vs_rest,0.0387482965274342,3.091683663017512e-6,1,-0.01660617041993183,ZC3H12C,11,110130654
cg17518643,phenotype_signature_C1_vs_rest,0.0387482965274342,3.093937710487229e-6,1,-0.04586151153101953,UBAC2,13,99317019
cg15341243,phenotype_signature_C1_vs_rest,0.04001745835419564,3.289769977685593e-6,1,-0.08151362548821366,LINC01214,3,150324995
cg14622604,phenotype_signature_C1_vs_rest,0.04001745835419564,3.30369392225143e-6,1,-0.05976217872026924,NA,15,91534970
cg17718238,phenotype_signature_C1_vs_rest,0.04001745835419564,3.4091670505266135e-6,1,-0.08240167075836768,ACSL1,4,184823177
cg25602071,phenotype_signature_C1_vs_rest,0.04001745835419564,3.451357375513278e-6,1,-0.05759714473512181,NA,6,142693805
cg04336593,phenotype_signature_C1_vs_rest,0.04001745835419564,3.4779116648271884e-6,1,-0.04523036196038974,TRERF1,6,42411928
cg26624628,phenotype_signature_C1_vs_rest,0.04001745835419564,3.5037424313327945e-6,1,-0.09277157435058944,NA,16,67423760
cg13070738,phenotype_signature_C1_vs_rest,0.04001745835419564,3.554631486817846e-6,1,-0.06759272930721785,ARHGEF5,7,144054288
cg08420885,phenotype_signature_C1_vs_rest,0.04001745835419564,3.5657434030969836e-6,1,-0.05228746680614689,EP400,12,131959319
cg26431230,phenotype_signature_C1_vs_rest,0.04057007960997459,3.7069901821109423e-6,1,-0.0469478493463103,RNF103,2,86852158
cg08209849,phenotype_signature_C1_vs_rest,0.04057007960997459,3.728012961369928e-6,1,-0.07816555213893864,PGM1,1,63651654
cg10687936,phenotype_signature_C1_vs_rest,0.04057007960997459,3.801257605646918e-6,1,-0.0762569734872199,ZNF148,3,125366478
cg05642098,phenotype_signature_C1_vs_rest,0.04057007960997459,3.847456723304559e-6,1,-0.0934735285479502,BRE,2,28327890
cg01785893,phenotype_signature_C1_vs_rest,0.04057007960997459,3.849723807869352e-6,1,-0.08646881738085611,ABCB10,1,229555363
cg01756799,phenotype_signature_C1_vs_rest,0.04129890729719385,4.101270576715722e-6,1,-0.05592120092303429,COASY,17,42563263
cg11514604,phenotype_signature_C1_vs_rest,0.04129890729719385,4.219486268095259e-6,1,-0.02574668239534683,NA,11,123030339
cg14209284,phenotype_signature_C1_vs_rest,0.04129890729719385,4.265229424827472e-6,1,-0.06215404389416862,NA,15,67854346
cg14080050,phenotype_signature_C1_vs_rest,0.04129890729719385,4.2695698800700934e-06,1,0.0792077395121713,B4GALT1,9,33159027
cg01963353,phenotype_signature_C1_vs_rest,0.04129890729719385,4.278374191762389e-6,1,-0.08527107734557933,FKBP1A,20,1378231
cg10936812,phenotype_signature_C1_vs_rest,0.04129890729719385,4.28734529891986e-6,1,-0.04826621356815273,ST7-OT3,7,117184540
cg04973399,phenotype_signature_C1_vs_rest,0.04129890729719385,4.303459282741436e-6,1,-0.09702331264960488,MIR5095,16,48394014
cg02179849,phenotype_signature_C1_vs_rest,0.04129890729719385,4.313629309755453e-6,1,-0.08314213802812175,KANSL1,17,46046255
cg06207917,phenotype_signature_C1_vs_rest,0.04129890729719385,4.386264964666275e-6,1,-0.05264487732876637,TMCC2,1,205255831
cg26559621,phenotype_signature_C1_vs_rest,0.04129890729719385,4.396795322283388e-6,1,-0.03377958615699494,TKT,3,53241887
cg07415654,phenotype_signature_C1_vs_rest,0.04183324731142431,4.502092224472617e-6,1,-0.02416811417412627,ANKRD28,3,15756343
cg15751789,phenotype_signature_C1_vs_rest,0.04204703916195494,4.6002789965549585e-6,1,-0.0260293581681228,NA,3,196237263
cg08559734,phenotype_signature_C1_vs_rest,0.04204703916195494,4.669135285539695e-6,1,-0.08793082925246973,CD9,12,6222892
cg24600621,phenotype_signature_C1_vs_rest,0.04204703916195494,4.671071477642445e-6,1,-0.0330034739642284,SLC16A12,10,89502991
cg26352718,phenotype_signature_C1_vs_rest,0.0422543057215335,4.74299388879358e-6,1,-0.05389025139113904,NA,7,35984781
cg07410082,phenotype_signature_C1_vs_rest,0.04262337198176943,4.834466373815271e-6,1,-0.05756373856173102,NA,10,134140238
cg11740027,phenotype_signature_C1_vs_rest,0.04262337198176943,4.908323295528217e-6,1,-0.03093018342586135,SELO,22,50651198
cg16093957,phenotype_signature_C1_vs_rest,0.04262337198176943,4.932392910248362e-6,1,-0.0412682401251403,PEX11A,15,89691456
cg06633463,phenotype_signature_C1_vs_rest,0.04343645626033658,5.0767481673293535e-6,1,-0.06216209468050911,NA,11,123745703
cg16737869,phenotype_signature_C1_vs_rest,0.0435725682287235,5.207014914141126e-6,1,-0.04214935418106264,MPP1,23,154779310
cg13698578,phenotype_signature_C1_vs_rest,0.0435725682287235,5.220592157394166e-6,1,-0.05718981322911415,PRKCH,14,61516085
cg04844473,phenotype_signature_C1_vs_rest,0.0435725682287235,5.294815967111744e-6,1,-0.03738066909388959,EZH2,7,148868453
cg08540745,phenotype_signature_C1_vs_rest,0.0435725682287235,5.37188757122575e-6,1,-0.02661838320073666,NA,1,25541146
cg14898318,phenotype_signature_C1_vs_rest,0.0435725682287235,5.425115127471014e-6,1,-0.11892491666131597,OPA3,19,46045657
cg12842511,phenotype_signature_C1_vs_rest,0.0435725682287235,5.481341930684606e-6,1,-0.05699869367288422,PTPRE,10,128052933
cg04277334,phenotype_signature_C1_vs_rest,0.0435725682287235,5.518179479155383e-6,1,-0.06632362339131521,RAD51B,14,68289864
cg17336044,phenotype_signature_C1_vs_rest,0.0435725682287235,5.52762055715975e-6,1,-0.17463591630010109,NUP210,3,13431720
cg15710961,phenotype_signature_C1_vs_rest,0.0435725682287235,5.54645768934121e-6,1,-0.06333358544861327,DST,6,56707793
cg05310072,phenotype_signature_C1_vs_rest,0.04357308624892624,5.596946571472164e-6,1,-0.05895161164659814,PAM16,16,4347894
cg12525237,phenotype_signature_C1_vs_rest,0.04408970920039831,5.735928478905751e-6,1,-0.03394681144026842,GID8,20,62946589
cg15331859,phenotype_signature_C1_vs_rest,0.04408970920039831,5.8480505893997e-6,1,-0.02097225543727174,PPP2R5C,14,101833025
cg16588712,phenotype_signature_C1_vs_rest,0.04408970920039831,5.850440802972576e-6,1,-0.04279369020383475,DLG5,10,79619316
cg11262246,phenotype_signature_C1_vs_rest,0.04408970920039831,5.883071665744796e-6,1,-0.06898766967310643,DNAJC3,13,95754048
cg04033464,phenotype_signature_C1_vs_rest,0.04408970920039831,5.918410496355045e-6,1,-0.05757207606895321,RUSC2,9,35515685
cg07174195,phenotype_signature_C1_vs_rest,0.04474711193629949,6.125383445252634e-6,1,-0.03443244825219981,CLNK,4,10520578
cg14382708,phenotype_signature_C1_vs_rest,0.04474711193629949,6.157073952858463e-6,1,-0.04333449989196886,LPCAT3,12,6996518
cg02633149,phenotype_signature_C1_vs_rest,0.04474711193629949,6.172026235308416e-6,1,-0.07478751708617395,METRNL,17,83084906
cg12744812,phenotype_signature_C1_vs_rest,0.04474711193629949,6.317010065526109e-6,1,0.00433079915524516,NA,7,156810819
cg19466875,phenotype_signature_C1_vs_rest,0.04474711193629949,6.4813091808380315e-6,1,-0.03361373869706643,AUTS2,7,69603082
cg20341582,phenotype_signature_C1_vs_rest,0.04474711193629949,6.491455812660857e-6,1,-0.03704910725229531,KRAS,12,25252346
cg20838410,phenotype_signature_C1_vs_rest,0.04474711193629949,6.5528717748051995e-6,1,-0.04872021788883948,NUBPL,14,31577971
cg16081786,phenotype_signature_C1_vs_rest,0.04474711193629949,6.553251212331428e-6,1,-0.04293020703881967,VCL,10,74026579
cg17084751,phenotype_signature_C1_vs_rest,0.04474711193629949,6.585969196808079e-6,1,-0.06719389697851494,ZNF215,11,6932327
cg19640654,phenotype_signature_C1_vs_rest,0.04474711193629949,6.645139145494438e-6,1,-0.03648582857027375,TMEM181,6,158569205
cg23475294,phenotype_signature_C1_vs_rest,0.04474711193629949,6.662705884322601e-6,1,-0.06651926694060992,ADAR,1,154609182
cg12198633,phenotype_signature_C1_vs_rest,0.04474711193629949,6.683868640278471e-6,1,-0.05852697922310163,KLHL24,3,183640879
cg06875163,phenotype_signature_C1_vs_rest,0.04474711193629949,6.71570984566114e-6,1,-0.01469534013049131,RHOBTB3,5,95788436
cg03379664,phenotype_signature_C1_vs_rest,0.04474711193629949,6.806432875222295e-6,1,-0.06727042624197045,ANKRD44,2,197012790
cg04871139,phenotype_signature_C1_vs_rest,0.04474711193629949,6.830840344729557e-6,1,-0.03462505409030048,AAK1,2,69560341
cg01139080,phenotype_signature_C1_vs_rest,0.04474711193629949,6.835161841425504e-6,1,-0.1114659453308484,PCYT1A,3,196247478
cg17597583,phenotype_signature_C1_vs_rest,0.04495778591774565,6.919367804576246e-6,1,-0.10091498382639162,NA,2,9831305
cg16530324,phenotype_signature_C1_vs_rest,0.04506655350411555,6.988259206194609e-6,1,-0.08790612176090987,NA,17,3921305
cg26057482,phenotype_signature_C1_vs_rest,0.0451238803097027,7.049366132127062e-6,1,-0.09034743617358731,HMGXB3,5,150050361
cg04156383,phenotype_signature_C1_vs_rest,0.04525378671136515,7.174514428113842e-6,1,-0.04634884591789208,PDE4DIP,1,144995889
cg15323433,phenotype_signature_C1_vs_rest,0.04525378671136515,7.239482428768944e-6,1,-0.04547697366682413,PPP2R5C,14,101878637
cg14550227,phenotype_signature_C1_vs_rest,0.04525378671136515,7.295729635385206e-6,1,0.05531788881777187,NA,4,31360999
cg04911830,phenotype_signature_C1_vs_rest,0.04525378671136515,7.309423814319407e-6,1,-0.04689913365673254,FAR1,11,13687286
cg19876836,phenotype_signature_C1_vs_rest,0.04525378671136515,7.331499712540295e-6,1,-0.01686427530214931,TNIK,3,171445826
cg09332506,phenotype_signature_C1_vs_rest,0.04578467492759502,7.498682325422343e-6,1,-0.06304068506681028,COPA,1,160339430
cg19495079,phenotype_signature_C1_vs_rest,0.04578467492759502,7.541762401429903e-6,1,0.00737681055065353,TIAL1,10,119597193
cg05731560,phenotype_signature_C1_vs_rest,0.04578467492759502,7.586380847551393e-6,1,-0.06570898011508419,NA,16,85534712
cg01619618,phenotype_signature_C1_vs_rest,0.04578467492759502,7.663802978955423e-6,1,-0.05897984084411887,LINC01355,1,23284114
cg07228139,phenotype_signature_C1_vs_rest,0.04578467492759502,7.787534472858453e-6,1,-0.03263076221609838,EFNB3,17,7707673
cg05497656,phenotype_signature_C1_vs_rest,0.04578467492759502,7.803611869517717e-6,1,-0.02406555154871629,NA,19,56187022
cg17624978,phenotype_signature_C1_vs_rest,0.04578467492759502,7.844752283723227e-6,1,-0.02696789546582141,SMYD3,1,246011807
cg10158330,phenotype_signature_C1_vs_rest,0.04578467492759502,7.903336340917564e-6,1,-0.02977312874204118,CDYL2,16,80615063
cg14147213,phenotype_signature_C1_vs_rest,0.04578467492759502,7.936608131107413e-6,1,-0.03701872149748944,MTCL1,18,8797046
cg24346519,phenotype_signature_C1_vs_rest,0.04578467492759502,8.0075318017846325e-06,1,-0.04900209335328103,GLE1,9,128505724
cg17019396,phenotype_signature_C1_vs_rest,0.04578467492759502,8.021596592030902e-6,1,-0.05283928450379258,TKT,3,53243733
cg00569010,phenotype_signature_C1_vs_rest,0.04578467492759502,8.056071452095919e-6,1,-0.0478641473636665,PYROXD2,10,98391853
cg03437605,phenotype_signature_C1_vs_rest,0.04578467492759502,8.113823469287305e-6,1,-0.05507296834230415,RHOBTB2,8,22989696
cg17287013,phenotype_signature_C1_vs_rest,0.04578467492759502,8.16244066904743e-6,1,-0.08986525207045191,BTRC,10,101380115
cg10635061,phenotype_signature_C1_vs_rest,0.04578467492759502,8.212241149447354e-6,1,-0.06868557356696459,FHL2,2,105438549
cg04968217,phenotype_signature_C1_vs_rest,0.04674717027033825,8.455562877866099e-6,1,-0.06251260252594887,NA,15,58307339
cg13277298,phenotype_signature_C1_vs_rest,0.04674717027033825,8.615542106180688e-6,1,-0.05158417537154532,NMUR1,2,231531709
cg05180182,phenotype_signature_C1_vs_rest,0.04674717027033825,8.705840589941665e-6,1,-0.07518540304077807,NA,10,3624563
cg08529933,phenotype_signature_C1_vs_rest,0.04674717027033825,8.725554950929506e-6,1,-0.0862988576790955,NA,20,51374154
cg11265882,phenotype_signature_C1_vs_rest,0.04674717027033825,8.741762277009807e-6,1,-0.07598323594471193,LCORL,4,18012314
cg05126171,phenotype_signature_C1_vs_rest,0.04674717027033825,8.760474143823627e-6,1,-0.09501376012091475,SLC18A2,10,117263042
cg13264822,phenotype_signature_C1_vs_rest,0.04674717027033825,8.771834349838215e-6,1,-0.07178239771323121,CREB3L2,7,137880544
cg07199562,phenotype_signature_C1_vs_rest,0.04674717027033825,8.819831630998664e-6,1,-0.09693328554685716,RAF1,3,12607289
cg06189670,phenotype_signature_C1_vs_rest,0.04674717027033825,8.871744698080283e-6,1,-0.06398392133835103,STX2,12,130816238
cg13353793,phenotype_signature_C1_vs_rest,0.04675462825413389,8.927264719554074e-6,1,-0.06212485322752954,NA,2,85717609
cg15229632,phenotype_signature_C1_vs_rest,0.04701964297000456,9.03227757734838e-6,1,-0.01894948295635742,ZBED3-AS1,5,77139104
cg22747501,phenotype_signature_C1_vs_rest,0.04730653593709992,9.142131825761771e-6,1,-0.12755457994667757,CHN2,7,29193860
cg13793407,phenotype_signature_C1_vs_rest,0.0478448231115345,9.311467885210396e-6,1,-0.07905253047848139,DLGAP1,18,3721324
cg12227872,phenotype_signature_C1_vs_rest,0.0478448231115345,9.356889882624044e-6,1,-0.04328953815136165,ITGAM,16,31286902
cg03181212,phenotype_signature_C1_vs_rest,0.04858145307387428,9.58287552848098e-6,1,-0.10553011575934448,AKAP13,15,85477232
cg06381864,phenotype_signature_C1_vs_rest,0.04858145307387428,9.613388010017338e-6,1,-0.09359620880720448,RICH2,17,12805418
cg17138920,phenotype_signature_C1_vs_rest,0.04910628899665616,9.77406950099619e-6,1,-0.06814272921562878,GALNT10,5,154285185
cg19702771,phenotype_signature_C1_vs_rest,0.04913927460909623,9.837499082769751e-6,1,-0.04942289473573006,PRKG2,4,81137731
cg04793634,phenotype_signature_C1_vs_rest,0.04980500510139296,1.0204139377798171e-5,1,-0.05132162562082442,ERLIN2,8,37740476
cg08750078,phenotype_signature_C1_vs_rest,0.04980500510139296,1.0238005091713097e-5,1,-0.07873971621728194,NA,4,77083235
cg11310939,phenotype_signature_C1_vs_rest,0.04980500510139296,1.0272948460064972e-5,1,-0.0924115466811748,MARCH3,5,126921424
cg09678340,phenotype_signature_C1_vs_rest,0.04980500510139296,1.0319266565609849e-5,1,-0.05813092646565337,CMIP,16,81472871
cg01258949,phenotype_signature_C1_vs_rest,0.04980500510139296,1.0327157738776543e-5,1,-0.04472680210849458,C11orf49,11,47071441
cg02941852,phenotype_signature_C1_vs_rest,0.04980500510139296,1.033064695184761e-5,1,-0.04740114745002087,SRPK2,7,105389721
cg23201841,phenotype_signature_C1_vs_rest,0.04980500510139296,1.0379362201195348e-5,1,-0.06081158435564744,ELK4,1,205632985
cg00712342,phenotype_signature_C1_vs_rest,0.04980500510139296,1.0486247762859616e-5,1,-0.06981210010362379,TPM3,1,154178748
cg07602847,phenotype_signature_C1_vs_rest,0.04980500510139296,1.0489486720453716e-5,1,-0.06043534394992117,DKFZp761E198,11,65777766
cg18492526,phenotype_signature_C1_vs_rest,0.05030704901435228,1.067989628367528e-5,1,-0.09420323462689822,BIN3,8,22651289
cg16812352,phenotype_signature_C1_vs_rest,0.05030704901435228,1.0813827972237178e-5,1,-0.02569439773762231,ADCY9,16,3999854
cg26529864,phenotype_signature_C1_vs_rest,0.05030704901435228,1.0817610218126492e-5,1,-0.0507333326511552,BOLA3,2,74148776
cg01881464,phenotype_signature_C1_vs_rest,0.05030704901435228,1.0828084777527014e-5,1,-0.02293934489049476,NA,21,32731768
cg21271570,phenotype_signature_C1_vs_rest,0.05040215184546608,1.091642743768736e-5,1,-0.08036561220123663,SERP2,13,44387131
cg22864884,phenotype_signature_C1_vs_rest,0.05040215184546608,1.0965205828312176e-5,1,-0.05713894329657216,NA,3,194575080
cg08711342,phenotype_signature_C1_vs_rest,0.05073322599239897,1.110678845977396e-5,1,-0.05382628544253686,TRAF1,9,120920635
cg05467845,phenotype_signature_C1_vs_rest,0.05073322599239897,1.1167885593830258e-5,1,-0.04923259655654841,LRMP,12,25096106
cg23642826,phenotype_signature_C1_vs_rest,0.05073322599239897,1.1213358488493e-5,1,-0.07592692336589109,ZBTB48,1,6585403
cg16394775,phenotype_signature_C1_vs_rest,0.05204559675122859,1.1578902801333023e-5,1,-0.02650367804520825,RALGPS2,1,178724479
cg07307804,phenotype_signature_C1_vs_rest,0.05204559675122859,1.1623881184082337e-5,1,-0.03687922229827325,NA,8,60885032
cg24493060,phenotype_signature_C1_vs_rest,0.05357418585011681,1.2027273043310276e-5,1,-0.04070872029956857,SRPK2,7,105153443
cg16760840,phenotype_signature_C1_vs_rest,0.05371232638109222,1.2169391073262366e-5,1,-0.07828916746024353,CHP1,15,41233637
cg15951225,phenotype_signature_C1_vs_rest,0.05371232638109222,1.2214979271155104e-5,1,-0.0932073485990095,PCNXL2,1,233054705
cg01384099,phenotype_signature_C1_vs_rest,0.05371232638109222,1.227729191540834e-5,1,-0.07875038039293572,NA,5,86526860
cg20345674,phenotype_signature_C1_vs_rest,0.05371232638109222,1.2385229765971974e-5,1,-0.07254890864655772,CACNA1D,3,53650511
cg00336912,phenotype_signature_C1_vs_rest,0.05371232638109222,1.239940162049205e-5,1,-0.07449473999997287,NA,14,55116323
cg22494377,phenotype_signature_C1_vs_rest,0.05371232638109222,1.2431221910287131e-5,1,-0.03584164477407856,GAB2,11,78311965
cg08304867,phenotype_signature_C1_vs_rest,0.05410542392183239,1.2586525112896008e-5,1,-0.03349191046030468,C3orf20,3,14725261
