probeID,best_comparison,min_fdr,min_p,n_comparisons_pass,beta_best,gene,chromosome,position
cg09524422,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,1.6155007135313293e-5,1,-0.02087322726491246,ITPKB-IT1,1,226668315
cg01194119,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,1.6311913220314707e-5,1,0.02952151230477113,TCP10L,21,33958437
cg16655949,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,1.641170895295074e-5,1,-0.08501975384277426,GPM6B,23,13845786
cg05098432,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,1.6760190261429288e-5,1,-0.04655578661379816,PLCE1,10,95848734
ch.14.37665462F,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,1.6886747097033154e-5,1,0.0253815197646351,NA,14,38126506
cg11301233,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,1.7205534627811093e-5,1,-0.01553692883307489,ZNF17,19,57421553
cg08046335,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,1.7784855416455167e-5,1,0.05781180852800887,TUG1,22,30970224
cg00841299,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,1.8023317857230815e-5,1,-0.03323987420377993,RNF150,4,141054108
cg06047130,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,1.8254725629888823e-5,1,-0.08089230442364677,NA,6,29012832
cg10032289,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,1.883038382978291e-5,1,-0.03584649611408472,IPO7,11,9433507
cg19945200,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,1.9300332981214956e-5,1,0.02736883540705394,MBNL2,13,97369270
cg03900291,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,1.9669034889784693e-5,1,-0.01849533053052881,FAM13B,5,137940166
cg16144616,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,1.973506090558378e-5,1,-0.08952398760622356,PITPNC1,17,67450039
cg14613833,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,1.9950069610909377e-5,1,0.03378867031366399,NA,20,33330568
cg20336730,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.0204276687589376e-5,1,-0.05323572212738497,SLC4A5,2,74315441
cg27043630,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.0585005611416815e-5,1,-0.00568412286576406,MYD88,3,38139036
cg08840024,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.0681397144539413e-5,1,0.0109403327421065,TMEM245,9,109120269
cg17510217,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.073166657248831e-5,1,-0.04884639934754638,IMMP2L,7,111384718
cg23255628,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.0828119018607613e-5,1,-0.10723863979152984,TJP2,9,69245741
cg16185146,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.1125853593396035e-5,1,-0.01054246022189154,TSSK4,14,24205790
cg26916605,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.122362295785207e-5,1,-0.01500258212811015,NA,16,77250184
cg03307982,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.2148377150912913e-5,1,-0.05407648018292243,MASP2,1,11048626
cg26317409,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.2241095445569013e-5,1,-0.02290119323266982,NA,4,100288282
cg13027729,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.2364971031124155e-5,1,-0.00970805777636164,FGGY,1,59645913
cg03668629,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.240397767072421e-5,1,0.02603941531245503,NA,23,68004195
cg13212982,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.246667701181077e-5,1,-0.07889024431552216,RAB3IP,12,69801377
cg02887697,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.2550690590401273e-5,1,0.13074057107200338,NA,16,798501
cg17114257,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.2652430719871525e-5,1,-0.00836207663212883,FCHSD2,11,73143111
cg07807395,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.2752036404853404e-5,1,0.0517693974348156,NA,1,4638356
cg18029202,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.2762277015722003e-5,1,-0.08742176566029435,TM2D1,1,61709588
cg03709601,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.2763975945653423e-5,1,0.04728861706901832,NA,8,36096218
cg17693013,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.295454124531118e-5,1,-0.02033980966900091,NCRNA00171,6,30033780
cg13485900,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.343385418787364e-5,1,-0.0550415700839574,NA,1,186735772
cg25465513,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.4502285654885085e-5,1,-0.02650749006321886,ERG,21,38445787
cg24908179,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.451881627937603e-5,1,-0.01220874319312326,DDX60,4,168269073
cg04370226,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.476378263185397e-5,1,0.01350830975243194,NA,22,23914296
cg12782788,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.515502553689794e-5,1,0.03611382354318367,NA,3,187113069
cg17172851,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.5368217251913787e-5,1,0.04728911567503212,PAX7,1,18630834
cg26663147,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.5765689289394285e-5,1,0.03576593946810393,NA,13,109964073
cg11356302,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.611900331448938e-5,1,-0.01804494955377327,UNC84A,7,843477
cg23196781,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.614703806640631e-5,1,-0.02219539491301658,FGFR1OP2,12,27117782
cg13912849,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.6220275366090115e-5,1,-0.01136811077933577,ARHGEF3,3,56728374
cg17082340,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.663278487736523e-5,1,-0.0643473427223637,NA,11,57480260
cg08472125,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.689623743009131e-5,1,-0.01288961701644996,C2CD4B,15,62165338
ch.14.1378567F,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.702512340596192e-5,1,0.04680116497015255,ZC3H14,14,88585783
cg25555128,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.73152250067714e-5,1,-0.01219806924377398,LOC101929541,1,212226698
cg00550148,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.7559458104706823e-5,1,-0.01814824357098164,TDRD6,6,46686531
cg02275878,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.7806591063803937e-5,1,-0.0140240334868854,OTOP2,17,74923296
cg13044330,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.8272877356899337e-5,1,0.0311258457266788,KIF14,1,200621346
cg09086900,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.836404340692457e-5,1,-0.01719094855854379,NA,4,78916381
cg12451079,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.8488994634558125e-5,1,-0.01774878264415233,TRUB1,10,114956972
cg25566787,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.8542183426535576e-5,1,-0.01885581380877295,MIR30C2,6,71377304
cg14817541,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.8650848384561643e-5,1,0.05834793212047249,EYA4,6,133242730
cg09386054,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,2.8809267251165813e-5,1,0.06088483955839373,NA,14,98453561
cg01170240,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.056050575642764e-5,1,-0.10043267200364954,IL22,12,68253794
cg03520833,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.0609807360105655e-5,1,-0.00839130278764238,C16orf62,16,19579232
ch.4.1647744F,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.139401466671185e-5,1,0.04988040320070969,WDFY3,4,85766242
cg02477354,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.140240600155986e-5,1,0.00454329256263338,SHFM1,7,96709964
cg06560087,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.1436328350165574e-5,1,-0.0168444623621486,GRPEL2,5,148733517
cg03125763,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.1451212106749876e-5,1,-0.06209548542882606,NA,1,1008239
cg00267272,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.150889057633375e-5,1,-0.06784945501581495,ITFG1,16,47459161
cg10554454,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.1647024362662885e-5,1,-0.01513194760845912,RADIL,7,4849785
cg04160553,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.169521995663043e-5,1,-0.01038488688997831,TTC28,22,28629780
cg11792671,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.174257806262387e-5,1,0.07111048724747959,NA,2,239829473
cg05172060,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.2068650666956714e-5,1,-0.01293516866521874,NA,7,93161055
cg02678648,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.248308542481093e-5,1,-0.03946189886704549,OR51B5,11,5368934
cg17844690,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.288105807778836e-5,1,-0.07349167586616237,NPAS2,2,100934059
cg12526473,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.29511737779786e-5,1,-0.01885961153299022,NA,4,19961236
cg00072271,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.2958387021056084e-5,1,-0.01394273007292142,RAB3GAP2,1,220198623
cg10187365,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.317064222586398e-5,1,-0.00821064932515425,DNAJC28,21,33488649
cg17606016,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.340502931281352e-5,1,-0.02230035337366719,ITGB6,2,160157922
cg04461444,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.365055883884402e-5,1,-0.01551994846403768,AKAP6,14,32373990
cg18850264,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.373719224400117e-5,1,-0.07308778281347549,MBNL1,3,152320760
cg01654824,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.3801034342578406e-5,1,-0.01685450278380574,ART3,4,76022793
ch.15.84621F,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.459956018048828e-5,1,0.03245781754646747,NA,15,25583389
cg16567836,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.47521070732721e-5,1,-0.02353041114739432,TMEM132C,12,128883059
cg14176875,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.488609697927416e-5,1,-0.00948095123666045,PTPRM,18,7789809
cg03138124,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.515239762884337e-5,1,-0.01609330932910049,C1D,2,68063680
cg24844847,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.520387524558049e-5,1,-0.01041507260663194,ALDH3A2,17,19564497
cg23425762,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.520812316532792e-5,1,0.02310814942333383,NA,18,48137759
cg06774263,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.5474766185272196e-5,1,-0.00990104556755175,DLG2,11,85598709
cg11255687,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.5678607870622666e-5,1,0.05397877809068263,MIR3134,9,112022204
cg11119884,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.586919414556608e-5,1,-0.05330767044672263,HFM1,1,91353030
cg24870729,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.589697206546169e-5,1,0.02600159454347382,NA,1,61636691
cg26598388,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.629619754567654e-5,1,-0.06113708807295741,UBB,17,16284909
cg09588850,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.63812048145891e-5,1,-0.01476712082123545,PPAPDC3,9,131297723
cg08986767,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.645531593894984e-5,1,0.02197658238111504,SAMD9,7,93117995
cg15484433,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.657376895089004e-5,1,-0.00626736073389368,NA,7,141586772
cg08737265,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.662268988375143e-5,1,-0.08328521513680276,DNAH14,1,225240773
cg07782924,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.728873397515891e-5,1,-0.02166160766702877,NA,1,237038208
cg25187763,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.779172103618926e-5,1,-0.08171399025084512,CREB1,2,207571628
cg27369242,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.794420318189637e-5,1,-0.04218934909456593,NHLRC3,13,39041889
cg06026425,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.806897879940627e-5,1,0.03600248694674272,CLINT1,5,157857642
cg02194838,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.809045317334217e-5,1,-0.08752687421852862,SEMA5A,5,9208053
cg13897996,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.859035022394117e-5,1,-0.05912383606914716,NA,12,9049988
cg24354958,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.885806219355894e-5,1,0.02370094841177459,NA,8,49954840
cg24654650,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.971018979271151e-5,1,-0.01208852048372937,CACNA2D1,7,82343314
cg13890649,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,3.973358106611368e-5,1,0.03969826956571649,NA,9,77014927
cg26931208,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.124285297192422e-5,1,-0.05340307375906474,IZUMO1,19,48741335
cg26019412,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.1341701534919914e-5,1,-0.09881101770364896,TMEM68,8,55744902
cg00714115,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.160936789855868e-5,1,0.06055181698077547,NA,19,52451209
cg26482757,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.188523448986799e-5,1,-0.01866066444553789,AKAP13,15,85455771
cg13924554,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.2035853093905115e-5,1,-0.0137494278864679,NA,13,50136816
cg26243462,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.246060841203723e-5,1,-0.01751409969994619,NA,8,8424699
cg23002595,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.271909671795236e-5,1,-0.01209058448777947,CCT7,2,73238912
cg18308440,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.280870363030924e-5,1,-0.08226104695056213,SMC6,2,17682108
cg21064492,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.2932468173619794e-5,1,-0.08358996725419802,TRIP12,2,230679403
cg04049101,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.315768409963961e-5,1,-0.05485261353347227,PPP4R2,3,72998404
cg09980522,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.316586228441107e-5,1,0.01944559022411787,GRIA4,11,105611075
cg01781179,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.32403320707267e-5,1,-0.03677135132599778,NDRG4,16,58485974
cg08577341,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.3395277906629045e-5,1,0.09405143322667496,ODZ2,5,167574118
cg10917556,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.340217779546422e-5,1,-0.03942835040184154,KBTBD6,13,41701819
cg02031397,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.3415293775708245e-5,1,-0.01179847759629955,HIVEP3,1,41917927
cg21435811,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.3955142738252494e-5,1,-0.01554600337927911,NA,1,191891015
cg18526310,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.39626936052667e-5,1,-0.06841717113193269,GNG2,14,51912813
cg03666506,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.4244486265090163e-05,1,0.04173603465750692,TBC1D26,17,15635376
cg05095324,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.4522465152993656e-5,1,-0.02442074328737122,NA,8,118881603
cg06302718,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.4975572191932265e-5,1,-0.07170917807828701,LINC00434,13,60215021
cg19290984,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.537582554124409e-5,1,-0.01461029233376754,RIMS2,8,103740404
cg07573147,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.557376958272655e-5,1,-0.02983852329720956,NA,9,22215545
cg03334473,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.558416440858672e-5,1,0.07548885694356039,NA,11,5830119
cg22549853,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.575518290567432e-5,1,-0.03498916850017637,COPS2,15,49147824
cg14652665,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.581626397544572e-5,1,0.01310674747515677,NA,14,103866006
cg07433923,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.587708379623222e-5,1,0.01900164249148458,NA,6,147506664
cg03232613,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.601977026539094e-5,1,-0.04071587405116519,PCYT1A,3,196240049
cg01714451,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.6343283423089665e-5,1,-0.02749494999050305,HIVEP3,1,41702174
cg00650978,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.646307513641007e-5,1,-0.08076977345052501,LACE1,6,108363428
cg26144819,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.655060893209943e-5,1,-0.06737226201764193,HSPA4,5,132416006
cg20423569,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.6765553033136806e-5,1,-0.03185090870211359,TIA1,2,70225803
cg00058515,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.714066335121696e-5,1,-0.07041513232898758,CTNNA2,2,80300673
cg00495320,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.735916472402663e-5,1,0.05507349505465431,KCNB2,8,72542733
cg17922153,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.832494823868816e-5,1,-0.03750525530912987,NA,8,47957361
cg19388050,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.857835102124168e-5,1,-0.01041555784408839,KCNQ1,11,2541417
cg10252318,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.958927923881717e-5,1,-0.01206907110194469,LOC285768,6,1018987
cg02669268,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.959272474079617e-5,1,0.01093748768486928,PIKFYVE,2,208265576
cg16179922,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,4.9945294890120254e-5,1,-0.01042164006236609,MTO1,6,74189552
cg07418863,asthma_ATOPIC_vs_Control_Atopic,0.16921298206324004,5.005515936356943e-5,1,-0.02891515876902065,RNF182,6,13923821
