p.value,fdr,p.holm,t.statistic,coefficient,coefficient.ci.high,coefficient.ci.low,coefficient.se,n,chromosome.x,position.x,probeID,beta,p,log10p,chromosome.y,position.y,gene.symbol,chromosome,position,gene,bonf
1.2461789525728557e-7,0.006251859600752115,0.10768693415394498,-5.597614127237193,-0.10244757634614968,-0.06623713364494178,-0.13865801904735758,0.018302007608501335,137,chr12,85958356,cg11363742,-0.10244757634614968,1.2461789525728557e-7,6.904419588066539,chr12,86352135,,12,85958356,NA,0.10768880342237384
1.548116777743947e-7,0.006251859600752115,0.13377834398525434,-5.550736978187406,-0.024068245856319948,-0.015489399432700439,-0.032647092279939456,0.004336045096516073,137,chr7,1305432,cg05285359,-0.024068245856319948,1.548116777743947e-7,6.8101962826602636,chr7,1345068,,7,1305432,NA,0.13378082097209873
1.5810621633114186e-7,0.006251859600752115,0.13662511524931126,5.546175374343051,0.007738685448506224,0.010499318600857831,0.004978052296154617,0.0013953192833219554,137,chr13,23466880,cg15253906,0.007738685448506224,1.5810621633114186e-7,6.80105105438633,chr13,24041019,,13,23466880,NA,0.1366278030549889
1.7586223308546122e-7,0.006251859600752115,0.15196853492507195,-5.5230869554494015,-0.08576464793791412,-0.055041795760649034,-0.11648750011517921,0.015528389943832713,137,chr2,188977655,cg15476410,-0.08576464793791412,1.7586223308546122e-7,6.754827416504112,chr2,189842381,COL3A1;MIR1245A,2,188977655,COL3A1,0.15197170044526748
1.7868134117306752e-7,0.006251859600752115,0.15440444339190637,-5.519632491321574,-0.018499282514577567,-0.011868270340288877,-0.025130294688866257,0.0033515424339688694,137,chr4,78916381,cg09086900,-0.018499282514577567,1.7868134117306752e-7,6.747920796395651,chr4,78916381,,4,78916381,NA,0.15440783833738864
1.83155500627884e-7,0.006251859600752115,0.15827052906857464,-5.514257898988086,-0.0974526512041112,-0.0624869946438324,-0.13241830776439,0.017672849726886115,137,chr2,161990748,cg19318707,-0.0974526512041112,1.83155500627884e-7,6.737180033830097,chr2,162847258,,2,161990748,NA,0.1582741921785872
1.8755745116643262e-7,0.006251859600752115,0.16207420783390059,-5.5090939015070335,-0.043059293294831984,-0.027595293839698817,-0.05852329274996515,0.007816039091846473,137,chr10,62735291,cg23720494,-0.043059293294831984,1.8755745116643262e-7,6.726865677787928,chr10,62735291,RHOBTB1;RHOBTB1,10,62735291,RHOBTB1,0.16207814654037508
1.9555604414421433e-7,0.006251859600752115,0.16898584442633993,-5.5000068304769005,-0.06149032805054127,-0.03937065598584898,-0.08361000011523356,0.011180045760999447,137,chr10,22256595,cg00229192,-0.06149032805054127,1.9555604414421433e-7,6.708728756557084,chr10,22545524,LOC100130992,10,22256595,LOC100130992,0.1689901466593111
2.0278837312235066e-7,0.006251859600752115,0.17523531407784376,-5.492097855112833,-0.013495456219836704,-0.008633798193533545,-0.018357114246139863,0.00245724977519714,137,chr5,3854059,cg04792443,-0.013495456219836704,2.0278837312235066e-7,6.692956948912461,chr5,3854173,,5,3854059,NA,0.17523997821042556
2.0482872008739247e-7,0.006251859600752115,0.1769982322316783,-5.4899164642884495,-0.04709139146761741,-0.03012025639660273,-0.06406252653863209,0.008577797453557603,137,chrX,41735500,cg17604152,-0.04709139146761741,2.0482872008739247e-7,6.688609148765623,chrX,41594753,CASK;CASK;CASK,23,41735500,CASK,0.17700314812096038
2.04947768335122e-7,0.006251859600752115,0.17710090020812397,-5.48978984328232,-0.11632168391661485,-0.0743998701747903,-0.1582434976584394,0.021188731670476232,137,chr10,19432237,cg18184895,-0.11632168391661485,2.04947768335122e-7,6.688356806330249,chr10,19721166,MALRD1,10,19432237,MALRD1,0.17710602390233235
2.1299289696039534e-7,0.006251859600752115,0.1840527000787986,-5.481395390921334,-0.11730709557356078,-0.0749653990838211,-0.15964879206330046,0.02140095490426633,137,chr4,47865430,cg19628908,-0.11730709557356078,2.1299289696039534e-7,6.6716348794830544,chr4,47865430,NFXL1,4,47865430,NFXL1,0.18405823789411954
2.1846896495279274e-7,0.006251859600752115,0.18878449433983202,-5.475857017282441,-0.08550995569475232,-0.054614138645170104,-0.11640577274433454,0.015615812360489503,137,chr2,100934059,cg17844690,-0.08550995569475232,2.1846896495279274e-7,6.660610248886005,chr2,101550521,NPAS2,2,100934059,NPAS2,0.18879039300188574
2.2415095277019355e-7,0.006251859600752115,0.19369421791159072,-5.470252013183752,-0.09064309654471535,-0.05785905422285334,-0.12342713886657736,0.01657018658852611,137,chr8,105582963,cg03503046,-0.09064309654471535,2.2415095277019355e-7,6.649459410793469,chr8,106595191,ZFPM2,8,105582963,ZFPM2,0.1937004941382683
2.2746737113995698e-7,0.006251859600752115,0.19655978715157305,-5.467044366590958,-0.07961036910439842,-0.05079977977242783,-0.10842095843636901,0.014561866296695234,137,chr1,229303991,cg24808442,-0.07961036910439842,2.2746737113995698e-7,6.64308089153504,chr1,229439738,RAB4A;SPHAR,1,229303991,RAB4A,0.1965663837053361
2.294094288926775e-7,0.006251859600752115,0.19823773451359825,5.465187158099051,0.02807866016079444,0.03824363818992837,0.01791368213166051,0.005137730758073617,137,chr16,54655340,cg08320225,0.02807866016079444,2.294094288926775e-7,6.639388736252069,chr16,54689252,,16,54655340,NA,0.19824461679646505
2.3150962703791426e-7,0.006251859600752115,0.2000523304256295,-5.463195932996004,-0.03408008036616419,-0.021737983895517114,-0.04642217683681126,0.006238121565498155,137,chr1,61683989,cg23608903,-0.03408008036616419,2.3150962703791426e-7,6.635430944678374,chr1,62149661,TM2D1,1,61683989,TM2D1,0.20005950722406768
2.628545397081021e-7,0.006815223360651091,0.22713786485256515,5.4354078683890945,0.0273718644686519,0.0373352593943007,0.0174084695430031,0.0050358436995757904,137,chr11,101129986,cg11637980,0.0273718644686519,2.628545397081021e-7,6.580284517967782,chr11,101000717,PGR,11,101129986,PGR,0.2271462761978358
2.681444864585595e-7,0.006815223360651091,0.23170874549408396,-5.431040120153497,-0.042098573969039536,-0.026762313468693802,-0.05743483446938527,0.007751475414961528,137,chr3,61880295,cg21928892,-0.042098573969039536,2.681444864585595e-7,6.5716311284985665,chr3,61880295,PTPRG,3,61880295,PTPRG,0.2317175942621371
2.793993404953889e-7,0.006898385682507751,0.24143399931019444,-5.422020810973776,-0.058035298029894586,-0.036858214884900826,-0.07921238117488835,0.01070362878586437,137,chr5,55031271,cg06529843,-0.058035298029894586,2.793993404953889e-7,6.5537746233455,chr5,54327099,GZMK,5,55031271,GZMK,0.24144349888777128
2.964851428514059e-7,0.006949232332515693,0.2561978521853283,5.408985440450402,0.032126018181649535,0.043877055115107616,0.020374981248191454,0.005939379673940188,137,chr3,27772201,cg17248730,0.032126018181649535,2.964851428514059e-7,6.5279970646582886,chr3,27772201,,3,27772201,NA,0.2562082291653281
2.975420947970735e-7,0.006949232332515693,0.25711088478766797,-5.408203340283895,-0.08476731191966094,-0.05375668814054543,-0.11577793569877645,0.01567383964435243,137,chr22,35824412,cg01501737,-0.08476731191966094,2.975420947970735e-7,6.5264515837343104,chr22,36220459,RBFOX2;RBFOX2;RBFOX2;RBFOX2;RBFOX2;RBFOX2,22,35824412,RBFOX2,0.2571215963030806
3.148124977006019e-7,0.007159101302972909,0.2720342014505556,-5.395794496307391,-0.06153764896593988,-0.03897341458803985,-0.0841018833438399,0.011404742898947157,137,chr7,111384718,cg17510217,-0.06153764896593988,3.148124977006019e-7,6.501948034970311,chr7,111024774,IMMP2L;IMMP2L,7,111384718,IMMP2L,0.27204584951297056
3.3576184700815043e-7,0.007384846944125952,0.2901365126656009,-5.381605404169205,-0.08290971032770063,-0.052428749705104985,-0.11339067095029627,0.015406129602789032,137,chr14,28902797,cg00897805,-0.08290971032770063,3.3576184700815043e-7,6.473968654759036,chr14,29372003,,14,28902797,NA,0.2901492716157872
3.5338061168778175e-7,0.007384846944125952,0.30536078050736415,-5.370326091851774,-0.021505228427110137,-0.01358243184551278,-0.029428025008707493,0.004004454861640402,137,chr8,123736072,cg21535012,-0.021505228427110137,3.5338061168778175e-7,6.451757281846784,chr8,124748312,ANXA13;ANXA13,8,123736072,ANXA13,0.30537456235121996
3.5414407106266484e-7,0.007384846944125952,0.30602014153410145,-5.36984983688347,-0.04582237462893849,-0.02893933836448182,-0.06270541089339515,0.008533269275837455,137,chr5,139011849,cg16341721,-0.04582237462893849,3.5414407106266484e-7,6.450820024587947,chr5,138347538,SIL1;SIL1,5,139011849,SIL1,0.3060343072969439
3.589224715713092e-7,0.007384846944125952,0.31014885583195556,-5.366891592618967,-0.04424492412759619,-0.027934106395849107,-0.06055574185934327,0.008244050278273888,137,chr7,111018488,cg17404760,-0.04424492412759619,3.589224715713092e-7,6.444999350321242,chr7,110658544,IMMP2L,7,111018488,IMMP2L,0.31016357165329
3.7024149508396673e-7,0.007440579731623257,0.31992937831700646,-5.360034773935819,-0.04129173594083097,-0.026050133231988744,-0.0565333386496732,0.007703632099854992,137,chr10,68419440,cg13255761,-0.04129173594083097,3.7024149508396673e-7,6.431514908986432,chr10,70179197,DNA2;DNA2,10,68419440,DNA2,0.3199449284598
3.95966627452537e-7,0.007776712569235562,0.3421583264813843,-5.34518273739285,-0.0863413485078292,-0.05438248160575119,-0.1183002154099072,0.01615311444898192,137,chr2,186082291,cg10904619,-0.0863413485078292,3.95966627452537e-7,6.402341415397615,chr2,186947018,LINC01473,2,186082291,LINC01473,0.34217535304636476
4.105671853298627e-7,0.007884276763048257,0.354774389381017,-5.33716700747578,-0.09927439159948238,-0.06247322853312022,-0.13607555466584453,0.018600578070805833,137,chr6,87477194,cg20401473,-0.09927439159948238,4.105671853298627e-7,6.386615764657749,chr6,88186912,SLC35A1;SLC35A1,6,87477194,SLC35A1,0.3547924543371715
4.2564758082934273e-7,0.007996178440626917,0.36780505412770087,-5.329174779057734,-0.02109568043567421,-0.013263752603014206,-0.028927608268334216,0.003958526659432288,137,chr21,25283474,cg17203716,-0.02109568043567421,4.2564758082934273e-7,6.370949830579969,chr21,26655788,,21,25283474,NA,0.36782420826883816
4.744269794417715e-7,0.008004730250161678,0.4099551994975114,-5.305094107422725,-0.08413954003379699,-0.05276032002726858,-0.11551876004032541,0.015860140900435964,137,chr7,108497551,cg24576298,-0.08413954003379699,4.744269794417715e-7,6.323830621731649,chr7,108137995,PNPLA8,7,108497551,PNPLA8,0.4099770231385657
4.887001366842967e-7,0.008004730250161678,0.4222882316095842,-5.298504152637684,-0.09227669245615998,-0.05781997964060528,-0.12673340527171467,0.017415611991211347,137,chr9,15299263,cg19463851,-0.09227669245615998,4.887001366842967e-7,6.310957539504205,chr9,15299261,TTC39B;TTC39B;TTC39B;TTC39B,9,15299263,TTC39B,0.42231120051600834
5.165752548699601e-7,0.008004730250161678,0.446374744034152,-5.2861586268080485,-0.04559097555909866,-0.02852725238269858,-0.06265469873549874,0.008624594677861181,137,chr16,54272160,cg16472714,-0.04559097555909866,5.165752548699601e-7,6.286866401358252,chr16,54306072,LOC100996338,16,54272160,LOC100996338,0.44639953964638573
5.234799751345185e-7,0.008004730250161678,0.45234061695366284,-5.283201096380905,-0.09364052293569362,-0.05857326631414363,-0.1287077795572436,0.01772420190475793,137,chr17,67724318,cg11776985,-0.09364052293569362,5.234799751345185e-7,6.281099926888513,chr17,65720434,NOL11;NOL11,17,67724318,NOL11,0.45236626747244446
5.341165277812114e-7,0.008004730250161678,0.46153115988880034,5.278718730632947,0.04122224208513647,0.05667258740557053,0.0257718967647024,0.007809137820873001,137,chr4,6674794,cg16758887,0.04122224208513647,5.341165277812114e-7,6.272363982949942,chr4,6676521,LOC93622,4,6674794,LOC93622,0.4615578657151894
5.356744175828866e-7,0.008004730250161678,0.4628767999077899,5.278069538581922,0.035371057386340166,0.04862997395965246,0.022112140813027873,0.0067015140910484175,137,chr3,187113069,cg12782788,0.035371057386340166,5.356744175828866e-7,6.271099093906927,chr3,186830857,,3,187113069,NA,0.46290411930308667
5.418761233522911e-7,0.008004730250161678,0.46823515818871475,-5.275503337383216,-0.026268134824226637,-0.016416678473053944,-0.036119591175399327,0.00497926608027819,137,chr10,123033598,cg19994744,-0.026268134824226637,5.418761233522911e-7,6.266099984851787,chr10,124793114,ACADSB,10,123033598,ACADSB,0.4682633357471291
5.458270948307815e-7,0.008004730250161678,0.47164864681618346,-5.27388336158636,-0.04471579411960378,-0.027940678189798052,-0.061490910049409514,0.00847872261364413,137,chr20,59531056,cg19748181,-0.04471579411960378,5.458270948307815e-7,6.262944909773796,chr20,58106111,,20,59531056,NA,0.4716775756522095
5.467127995995957e-7,0.008004730250161678,0.47241343670841146,-5.273521774744886,-0.09820522657515023,-0.06136104098365848,-0.13504941216664196,0.018622323140004678,137,chr10,115707093,cg03109553,-0.09820522657515023,5.467127995995957e-7,6.262240758319155,chr10,117466603,ATRNL1,10,115707093,ATRNL1,0.47244295919958984
5.545322748027389e-7,0.008004730250161678,0.47916967506022223,-5.270354054714287,-0.024149738388925777,-0.015083904822494082,-0.03321557195535747,0.00458218520771371,137,chr5,175486954,cg26777482,-0.024149738388925777,5.545322748027389e-7,6.25607317203813,chr5,175486954,LOC100996385,5,175486954,LOC100996385,0.4792001743353364
5.573670974025381e-7,0.008004730250161678,0.4816186793971436,-5.269216398660566,-0.08493454750217727,-0.05304315772662365,-0.11682593727773088,0.016119009180144434,137,chr2,201840738,cg19582233,-0.08493454750217727,5.573670974025381e-7,6.253858672218117,chr2,202705461,CDK15;CDK15;CDK15,2,201840738,CDK15,0.4816498919545981
5.742032949942037e-7,0.008004730250161678,0.49616619618801644,-5.2625738937799,-0.07528222918856867,-0.0469794315359494,-0.10358502684118794,0.014305210854625437,137,chr5,62417472,cg08023757,-0.07528222918856867,5.742032949942037e-7,6.240934319687485,chr5,61713299,IPO11;IPO11,5,62417472,IPO11,0.4961989257758311
5.847426231753556e-7,0.008004730250161678,0.5052725922300858,-5.258511726311603,-0.014183659815722924,-0.008847110063680419,-0.01952020956776543,0.0026972764451115047,137,chr2,220776808,cg07205085,-0.014183659815722924,5.847426231753556e-7,6.233035248329318,chr2,221641528,,2,220776808,NA,0.5053065073022299
5.937025530166466e-7,0.008004730250161678,0.5130142201438133,-5.255114063638404,-0.05139323449590018,-0.03204421744458669,-0.07074225154721367,0.009779661083192136,137,chr11,5368934,cg02678648,-0.05139323449590018,5.937025530166466e-7,6.226431083533672,chr11,5390164,OR51B5;OR51B5,11,5368934,OR51B5,0.5130492485944412
5.937512551048931e-7,0.008004730250161678,0.5130557095260972,-5.255095732464277,-0.02182130655390383,-0.013605783449479058,-0.030036829658328604,0.004152408950249731,137,chr14,95160568,cg22973728,-0.02182130655390383,5.937512551048931e-7,6.226395459329935,chr14,95626905,FLJ45244,14,95160568,FLJ45244,0.5130913346014035
5.942239001833859e-7,0.008004730250161678,0.513463524133362,-5.25491790780599,-0.042474466125647786,-0.026482675474120955,-0.05846625677717462,0.008082802980148084,137,chr4,189047077,cg21814185,-0.042474466125647786,5.942239001833859e-7,6.226049884492944,chr4,189968231,,4,189047077,NA,0.5134997717912733
6.016371722621612e-7,0.008004730250161678,0.5198686641800109,-5.252146691355122,-0.034332899703360065,-0.021399617905008814,-0.047266181501711316,0.006536927035924378,137,chr9,33983560,cg17622297,-0.034332899703360065,6.016371722621612e-7,6.220665338623852,chr9,33983558,UBAP2;UBAP2,9,33983560,UBAP2,0.5199059656846912
6.018415547190257e-7,0.008004730250161678,0.5200446671756082,-5.252070761961824,-0.026784457686140364,-0.016694545382184338,-0.03687436999009639,0.005099789949542773,137,chr5,41853889,cg19333010,-0.026784457686140364,6.018415547190257e-7,6.2205178292876635,chr5,41853991,OXCT1,5,41853889,OXCT1,0.5200825831935555
6.02101790264339e-7,0.008004730250161678,0.5202689317459321,-5.251974119165558,-0.0921057210926107,-0.0574081453423871,-0.1268032968428343,0.01753735243220212,137,chr2,163644496,cg03084819,-0.0921057210926107,6.02101790264339e-7,6.220330081477842,chr2,164501006,FIGN,2,163644496,FIGN,0.520307466260509
6.209987030727667e-7,0.00801750164002272,0.5365969063420378,-5.245063096237344,-0.04875574739232829,-0.030364541594613312,-0.06714695319004327,0.009295550215078297,137,chr1,241463164,cg05237929,-0.04875574739232829,6.209987030727667e-7,6.206909306826526,chr1,241626464,,1,241463164,NA,0.5366372712577375
6.434310626416345e-7,0.00801750164002272,0.5559797731937595,-5.237120432981197,-0.08887209708060465,-0.055297719519427656,-0.12244647464178163,0.016969649298290965,137,chrX,123613410,cg23742816,-0.08887209708060465,6.434310626416345e-7,6.191497976682081,chrX,122747261,THOC2;THOC2,23,123613410,THOC2,0.5560222396438937
6.595935189566226e-7,0.00801750164002272,0.5699448658276333,-5.231563355044745,-0.02124527464145449,-0.013210643134178872,-0.029279906148730113,0.004060980093257951,137,chr1,197016669,cg15996285,-0.02124527464145449,6.595935189566226e-7,6.18072362030345,chr1,196985799,,1,197016669,NA,0.5699890585934033
6.626453634682904e-7,0.00801750164002272,0.5725812562471342,-5.230528966552915,-0.03910374842191787,-0.024312396112247496,-0.05389510073158824,0.007476060006926696,137,chr8,103413610,cg10070027,-0.03910374842191787,6.626453634682904e-7,6.1787188364444106,chr8,104425838,DCAF13;SLC25A32;SLC25A32;SLC25A32,8,103413610,DCAF13,0.57262631613185
6.670212938223453e-7,0.00801750164002272,0.5763617606298936,-5.229053868263813,-0.05864281252435453,-0.03645437208289408,-0.08083125296581498,0.011214803672279918,137,chr3,132374847,cg09668276,-0.05864281252435453,6.670212938223453e-7,6.175860301552822,chr3,132374847,UBA5;ACAD11,3,132374847,UBA5,0.5764077850991673
6.786615670036988e-7,0.00801750164002272,0.58641924413969,-5.225175455743768,-0.02960519614556031,-0.018395285069744596,-0.040815107221376025,0.0056658759875741265,137,chr13,110063901,cg14694605,-0.02960519614556031,6.786615670036988e-7,6.168346744459373,chr13,110716248,,13,110063901,NA,0.5864667504493803
6.795173793598984e-7,0.00801750164002272,0.5871580566746804,-5.224892872645654,-0.06085570180613955,-0.03781164231908693,-0.08389976129319217,0.01164726307112301,137,chr10,35911419,cg17696532,-0.06085570180613955,6.795173793598984e-7,6.167799431258814,chr10,36200347,,10,35911419,NA,0.5872063024086149
6.819738789974234e-7,0.00801750164002272,0.5892799893640936,-5.224083676840626,-0.02712130249574004,-0.016849763462860448,-0.03739284152861963,0.005191590367507708,137,chr15,97055202,cg08571722,-0.02712130249574004,6.819738789974234e-7,6.166232259397086,chr15,97598432,,15,97055202,NA,0.5893290914833814
6.913358142904506e-7,0.00801750164002272,0.5973687590762783,-5.221025589140161,-0.08513419566193586,-0.052872787606353354,-0.11739560371751837,0.01630602919070474,137,chr2,207571628,cg25187763,-0.08513419566193586,6.913358142904506e-7,6.160310944136188,chr2,208436352,CREB1;CREB1,2,207571628,CREB1,0.5974192265907214
7.094846212607203e-7,0.00801750164002272,0.6130500525697207,-5.215210536926268,-0.04327408630596954,-0.02685718587093961,-0.059690986740999465,0.008297668138144688,137,chr15,73079405,cg03197830,-0.04327408630596954,7.094846212607203e-7,6.1490570138414515,chr15,73371746,NEO1,15,73079405,NEO1,0.6131025544316939
7.132922752528642e-7,0.00801750164002272,0.6163394493236691,-5.214008942976017,-0.03597106745296023,-0.022321570151769343,-0.04962056475415111,0.0068989270725011275,137,chr14,22089641,cg10928404,-0.03597106745296023,7.132922752528642e-7,6.146732479236321,chr14,22089641,,14,22089641,NA,0.6163929462443131
7.409217550307435e-7,0.00801750164002272,0.6402127063999448,-5.20547259288583,-0.10334478774572242,-0.06406550794291657,-0.14262406754852827,0.019853103805975426,137,chr8,113614281,cg02791444,-0.10334478774572242,7.409217550307435e-7,6.130227653225288,chr8,114626510,,8,113614281,NA,0.640269016453327
7.560016743200394e-7,0.00801750164002272,0.653242146738088,-5.200943495455656,-0.087807265152539,-0.05440442323564742,-0.12121010706943058,0.016882949262813744,137,chr4,65865502,cg10278938,-0.087807265152539,7.560016743200394e-7,6.12147724266394,chr4,66731220,,4,65865502,NA,0.6533003588670107
7.565967205228793e-7,0.00801750164002272,0.6537555546890864,-5.200766590190177,-0.08332551345249153,-0.05162650057977622,-0.11502452632520685,0.01602177525322177,137,chr8,119764964,cg15781176,-0.08332551345249153,7.565967205228793e-7,6.121135545493583,chr8,120777204,TAF2,8,119764964,TAF2,0.6538145692332872
7.697394054293843e-7,0.00801750164002272,0.6651110372675844,-5.1968934931807595,-0.09826811097758725,-0.06085671669710722,-0.1356795052580673,0.018909009989627905,137,chr7,21470863,cg17777998,-0.09826811097758725,7.697394054293843e-7,6.113656279943727,chr7,21510481,MIR1183;SP4,7,21470863,MIR1183,0.6651718466806134
7.722451692354737e-7,0.00801750164002272,0.6672754278716343,-5.196162374268227,-0.039825001194697084,-0.02466119634821806,-0.054988806041176105,0.007664310374886162,137,chr15,59678146,cg22458336,-0.039825001194697084,7.722451692354737e-7,6.1122447997386375,chr15,59970345,BNIP2,15,59678146,BNIP2,0.6673372074851731
7.723679210215706e-7,0.00801750164002272,0.6673807218850296,-5.196126617800618,-0.0649712302876022,-0.04023255340717505,-0.08970990716802935,0.012503781194443408,137,chr13,44566124,cg16023991,-0.0649712302876022,7.723679210215706e-7,6.112175772195372,chr13,45140260,TSC22D1,13,44566124,TSC22D1,0.6674432836866323
8.034077118253254e-7,0.00801750164002272,0.6942005015569089,-5.187258172165354,-0.01988463253507217,-0.012300344660655146,-0.027468920409489193,0.00383336087680625,137,chr5,146104801,cg12337098,-0.01988463253507217,8.034077118253254e-7,6.095064003837718,chr5,145484364,PLAC8L1,5,146104801,PLAC8L1,0.6942663809892786
8.062352630515619e-7,0.00801750164002272,0.6966428975097,-5.186466969536343,-0.07756992643585965,-0.04797911557481975,-0.10716073729689955,0.014956217188209376,137,chrX,111688603,cg11607524,-0.07756992643585965,8.062352630515619e-7,6.093538210631255,chrX,110931831,ALG13;ALG13;ALG13;ALG13;ALG13;ALG13;ALG13;ALG13;ALG13;ALG13;ALG13;ALG13;ALG13,23,111688603,ALG13,0.6967098150365333
8.082218619685854e-7,0.00801750164002272,0.6983586478274717,-5.185912696648707,-0.08645454552176461,-0.053470969924080056,-0.11943812111944917,0.01667103759336985,137,chr5,92528664,cg11354255,-0.08645454552176461,8.082218619685854e-7,6.092469406301304,chr5,92528664,,5,92528664,NA,0.698426538463877
8.227665134252164e-7,0.00801750164002272,0.7109253929557865,5.181894629172595,0.014230224045931158,0.01966345621129347,0.008796991880568844,0.002746143073967394,137,chr15,62068795,cg20639658,0.014230224045931158,8.227665134252164e-7,6.084723392391258,chr15,62360994,C2CD4A,15,62068795,C2CD4A,0.7109953281094277
8.277136952084182e-7,0.00801750164002272,0.7151992617639571,-5.180543690891202,-0.03264185438149398,-0.020175640172800484,-0.045108068590187476,0.006300854954449509,137,chr2,1354912,cg01445411,-0.03264185438149398,8.277136952084182e-7,6.0821198589799135,chr2,1358684,SNTG2,2,1354912,SNTG2,0.715270445141745
