probeID,best_comparison,min_fdr,min_p,n_comparisons_pass,beta_best,gene,chromosome,position
cg08023757,asthma_GLOBAL_vs_CONTROLS,0.00800473025016167,5.742032949942037e-7,1,-0.07528222918856867,IPO11,5,62417472
cg07205085,asthma_GLOBAL_vs_CONTROLS,0.00800473025016167,5.847426231753556e-7,1,-0.01418365981572292,NA,2,220776808
cg02678648,asthma_GLOBAL_vs_CONTROLS,0.00800473025016167,5.937025530166466e-7,1,-0.05139323449590018,OR51B5,11,5368934
cg22973728,asthma_GLOBAL_vs_CONTROLS,0.00800473025016167,5.937512551048931e-7,1,-0.02182130655390383,FLJ45244,14,95160568
cg21814185,asthma_GLOBAL_vs_CONTROLS,0.00800473025016167,5.942239001833859e-7,1,-0.04247446612564778,NA,4,189047077
cg17622297,asthma_GLOBAL_vs_CONTROLS,0.00800473025016167,6.016371722621612e-7,1,-0.03433289970336006,UBAP2,9,33983560
cg19333010,asthma_GLOBAL_vs_CONTROLS,0.00800473025016167,6.018415547190257e-7,1,-0.02678445768614036,OXCT1,5,41853889
cg03084819,asthma_GLOBAL_vs_CONTROLS,0.00800473025016167,6.02101790264339e-7,1,-0.0921057210926107,FIGN,2,163644496
cg05237929,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,6.209987030727667e-7,1,-0.04875574739232829,NA,1,241463164
cg23742816,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,6.434310626416345e-7,1,-0.08887209708060465,THOC2,23,123613410
cg15996285,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,6.595935189566226e-7,1,-0.02124527464145449,NA,1,197016669
cg10070027,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,6.626453634682904e-7,1,-0.03910374842191787,DCAF13,8,103413610
cg09668276,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,6.670212938223453e-7,1,-0.05864281252435453,UBA5,3,132374847
cg14694605,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,6.786615670036988e-7,1,-0.02960519614556031,NA,13,110063901
cg17696532,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,6.795173793598984e-7,1,-0.06085570180613955,NA,10,35911419
cg08571722,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,6.819738789974234e-7,1,-0.02712130249574004,NA,15,97055202
cg25187763,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,6.913358142904506e-7,1,-0.08513419566193586,CREB1,2,207571628
cg03197830,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,7.094846212607203e-7,1,-0.04327408630596954,NEO1,15,73079405
cg10928404,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,7.132922752528642e-7,1,-0.03597106745296023,NA,14,22089641
cg02791444,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,7.409217550307435e-7,1,-0.10334478774572242,NA,8,113614281
cg10278938,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,7.560016743200394e-7,1,-0.087807265152539,NA,4,65865502
cg15781176,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,7.565967205228793e-7,1,-0.08332551345249153,TAF2,8,119764964
cg17777998,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,7.697394054293843e-7,1,-0.09826811097758724,MIR1183,7,21470863
cg22458336,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,7.722451692354737e-7,1,-0.03982500119469708,BNIP2,15,59678146
cg16023991,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,7.723679210215706e-7,1,-0.0649712302876022,TSC22D1,13,44566124
cg12337098,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,8.034077118253254e-7,1,-0.01988463253507217,PLAC8L1,5,146104801
cg11607524,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,8.062352630515619e-7,1,-0.07756992643585965,ALG13,23,111688603
cg11354255,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,8.082218619685854e-7,1,-0.08645454552176461,NA,5,92528664
cg20639658,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,8.227665134252164e-7,1,0.01423022404593115,C2CD4A,15,62068795
cg01445411,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,8.277136952084182e-7,1,-0.03264185438149398,SNTG2,2,1354912
cg09461293,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,8.632258160526815e-7,1,-0.09207953765496052,LOC339622,21,24953285
cg05028259,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,8.732575932711197e-7,1,-0.09636053601368402,GABRA6,5,161688956
cg16577567,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,8.74232798902799e-7,1,-0.06451296440653351,CASP1,11,105095522
cg00769796,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,8.817158399188705e-7,1,-0.08734465933553937,NA,4,100129875
cg19456143,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,9.072667563936144e-7,1,-0.04617108973458834,ROR1,1,64068158
cg11545402,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,9.08415044795828e-7,1,-0.08810557666972975,GPHN,14,66638946
cg21057254,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,9.096670861299818e-7,1,-0.0643313094697523,GLIS3,9,4295758
cg07311379,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,9.438839613709136e-7,1,-0.08073251422255612,LRRC19,9,27006806
cg23059229,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,9.489977769271196e-7,1,-0.05120883706534368,LINC01515,10,65585387
cg01574422,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,9.549772689598786e-7,1,-0.02509591400451475,NEDD4L,18,58218987
cg27008678,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,9.644332485610244e-7,1,-0.03396630015756902,MS4A4A,11,60046908
cg25363927,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,9.673173661185422e-7,1,-0.04108507473310441,SLC4A5,2,74313331
cg24699083,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,9.74984324067842e-7,1,-0.08775989821222953,NA,15,27559394
cg07331067,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,9.90314627803081e-7,1,-0.04342084323607163,AIMP1,4,106345084
cg07810770,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,9.934546087204174e-7,1,-0.06206383047951822,IFT88,13,20611294
cg18598108,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.018764312004698e-6,1,-0.07006641396635181,NA,5,12060804
cg26204015,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.025982158969822e-6,1,-0.04144179331698754,WDHD1,14,54991854
cg24560783,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.027165623962259e-6,1,-0.08806668597479914,FAP,2,162244421
cg23387623,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.0380852256821497e-6,1,-0.1016465320728335,PSMA1,11,14511212
cg25583086,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.055074854140035e-6,1,-0.0240751583256122,NA,18,76497051
cg14369015,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.0732750574521369e-6,1,-0.02446120131388388,PDE4D,5,59362611
cg00981832,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.0814170087888515e-6,1,-0.05131302375080841,SHTN1,10,116960482
cg13344024,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.0861832566107854e-6,1,-0.0370601271907572,NA,1,189658057
cg27177477,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.0900142444581035e-6,1,-0.04714318023712027,GNPNAT1,14,52790196
cg07150848,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.1067499730828757e-6,1,-0.09879346833203508,NA,12,78934563
cg21929681,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.109202190415201e-6,1,-0.08987320925561819,NA,2,193837892
cg07439679,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.1169280605050809e-6,1,-0.03655362963852206,RUFY2,10,68377505
cg05503824,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.1249230268367494e-6,1,-0.03306295841974849,ATP13A5,3,193097879
cg03338899,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.142618797296414e-6,1,-0.0858400544295515,HACD2,3,123542590
cg07869457,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.145832790042503e-6,1,-0.03582172574389569,DNAH7,2,195824731
cg17578306,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.1508047365383435e-6,1,-0.08873283349487182,UGT8,4,114597646
cg06645242,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.161610793687184e-6,1,-0.07793553324187559,NA,1,218342218
cg24279934,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.1747286487183611e-6,1,-0.10282502948765732,LOC100506457,2,12484475
cg12968518,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.177594911177335e-6,1,0.05619918808805413,ACVR2A,2,147844935
cg10665924,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.19023774147462e-6,1,-0.08111342556642287,NA,4,186770953
cg15314164,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.1960500912881614e-6,1,-0.0911558961723556,SLC35A3,1,99993627
cg09941977,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.2107257343231978e-6,1,-0.10997883841190986,SRGAP1,12,63878503
cg16714601,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.2179881736348262e-6,1,-0.08320694058435642,NA,2,53009957
cg17412222,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.2219233386446294e-6,1,-0.04658572960613838,SLC22A3,6,160442919
cg11793599,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.2429443298933108e-6,1,-0.02794449409615906,LRBA,4,150298473
cg05854177,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.247143822968383e-6,1,-0.06231295809366363,NA,7,121531579
cg09929782,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.2497445247037351e-6,1,-0.08589514966326484,STRN3,14,30933306
cg23957216,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.282962796797566e-6,1,-0.08977699014533969,TMEM232,5,110709620
cg04979397,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.2947938396501351e-6,1,-0.08540836539437742,ZCCHC8,12,122483734
cg07705045,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.294947238994394e-6,1,-0.07797471018435694,NA,5,97476883
cg06061971,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.303479132337401e-6,1,0.05124795054030516,NA,20,6265400
cg22477694,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.3051606970175927e-6,1,-0.09744288661737592,HEXB,5,74715431
cg19369653,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.3083417245307053e-6,1,-0.02950743915377307,SLC25A36,3,140948727
cg15315711,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.3146160772649829e-6,1,-0.09004675696840475,C7orf66,7,108885748
cg26432608,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.3197462091046042e-6,1,-0.05134144830115288,KATNA1,6,149649796
cg00336706,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.3201350485649629e-6,1,0.00580265934176253,NA,5,43064806
cg18666853,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.3226922895680975e-6,1,-0.03764648685982668,CDH2,18,28036657
cg07236367,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.3256069491775908e-6,1,-0.06524553393608734,SLC35F1,6,117923292
cg06005243,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.3377359696117463e-6,1,-0.09837574373253988,ATG12,5,115837870
cg05518778,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.3461481932677231e-6,1,-0.0969611897163062,NA,7,149033051
cg24821928,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.349191672881456e-6,1,-0.03012217723594943,CALCR,7,93190184
cg17622024,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.3564488577345056e-6,1,-0.02345490508284767,NA,4,52680553
cg01146879,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.36390349126e-6,1,-0.08912981319591005,NA,10,44603175
cg18139075,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.36698605945551e-6,1,-0.09471755737695398,OR6C3,12,55330728
cg21949784,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.3676449974402089e-6,1,-0.05775597433539573,VNN3,6,132735628
cg02518129,asthma_GLOBAL_vs_CONTROLS,0.00801750164002272,1.3731267678873191e-6,1,-0.06921977581953981,CYYR1,21,26573763
cg21112147,asthma_GLOBAL_vs_CONTROLS,0.00809704616334444,1.396119986227333e-6,1,-0.1008708658358726,UNC13C,15,54012095
cg10105993,asthma_GLOBAL_vs_CONTROLS,0.00811734633122559,1.4115086795899538e-6,1,-0.0133685543791751,NA,4,76873998
cg16596336,asthma_GLOBAL_vs_CONTROLS,0.00811734633122559,1.4408086121671371e-6,1,-0.08723379529608782,NA,1,42359133
cg05500035,asthma_GLOBAL_vs_CONTROLS,0.00811734633122559,1.4666414653100732e-6,1,-0.02154645603856991,YAF2,12,42235336
cg11416080,asthma_GLOBAL_vs_CONTROLS,0.00811734633122559,1.4678359392798654e-6,1,0.03447150726507285,TMEM45B,11,129706916
cg26517670,asthma_GLOBAL_vs_CONTROLS,0.00811734633122559,1.4713827167628463e-6,1,-0.09635190482099489,TFDP2,3,142145078
cg20674206,asthma_GLOBAL_vs_CONTROLS,0.00811734633122559,1.4784682755082417e-6,1,-0.07790644998903723,DOCK7,1,62539067
cg00002154,asthma_GLOBAL_vs_CONTROLS,0.00811734633122559,1.4795920153722171e-6,1,-0.06693868766422767,NA,4,59075937
cg18563713,asthma_GLOBAL_vs_CONTROLS,0.00811734633122559,1.488569623283619e-6,1,-0.05494383240088842,NA,3,84291062
cg00520708,asthma_GLOBAL_vs_CONTROLS,0.00811734633122559,1.504795436529777e-6,1,0.03203150199314789,C5orf24,5,134845576
cg15541838,asthma_GLOBAL_vs_CONTROLS,0.00811734633122559,1.5094001262947706e-6,1,-0.05545716086070984,MAP4K5,14,50450689
cg11247562,asthma_GLOBAL_vs_CONTROLS,0.00811734633122559,1.510586311432577e-6,1,0.00987669340186398,SEMA6A,5,116575465
cg11095247,asthma_GLOBAL_vs_CONTROLS,0.00811734633122559,1.5158109699230665e-6,1,-0.06638950477006847,NA,6,108192888
cg24391482,asthma_GLOBAL_vs_CONTROLS,0.00811734633122559,1.521734724514375e-6,1,-0.07569491228283716,CTNNA3,10,67180836
cg08540925,asthma_GLOBAL_vs_CONTROLS,0.0081684476601993,1.5629593552345974e-6,1,-0.03241392296220333,TM2D3,15,101633879
cg06858239,asthma_GLOBAL_vs_CONTROLS,0.0081684476601993,1.5648313009092694e-6,1,-0.0804033948503608,ACAP2,3,195291745
cg13336470,asthma_GLOBAL_vs_CONTROLS,0.0081684476601993,1.5675818727527318e-6,1,-0.03158776175510096,TCEAL7,23,103328776
cg24682415,asthma_GLOBAL_vs_CONTROLS,0.0081684476601993,1.5691247738743696e-6,1,-0.01509121868495145,DPYD,1,97145147
cg10807946,asthma_GLOBAL_vs_CONTROLS,0.00817927773362661,1.6072448268920566e-6,1,-0.03029744644437715,ZFAND1,8,81714890
cg15495906,asthma_GLOBAL_vs_CONTROLS,0.00817927773362661,1.6151622039361112e-6,1,-0.07745604328786801,HACE1,6,104784987
cg03370682,asthma_GLOBAL_vs_CONTROLS,0.00817927773362661,1.617053769805232e-6,1,-0.02139925481738802,NLGN4X,23,6055110
cg06539434,asthma_GLOBAL_vs_CONTROLS,0.00817927773362661,1.6178480516400877e-6,1,-0.04317609540909872,ASCC3,6,100672920
cg12354032,asthma_GLOBAL_vs_CONTROLS,0.00817927773362661,1.6185306432782092e-6,1,-0.09306278062880906,EPHA5,4,66489396
cg12900700,asthma_GLOBAL_vs_CONTROLS,0.00818690853691202,1.6295145626566482e-6,1,-0.05284826983828702,TMPRSS11D,4,67838305
cg27477134,asthma_GLOBAL_vs_CONTROLS,0.00825829261626829,1.6555168321645649e-6,1,-0.08945759498700168,MIR1298,23,114714906
cg26964901,asthma_GLOBAL_vs_CONTROLS,0.00825829261626829,1.66735454079709e-6,1,-0.05905950101879034,PDE8B,5,77334530
cg07290249,asthma_GLOBAL_vs_CONTROLS,0.00825829261626829,1.683311271684657e-6,1,-0.02791025446185074,NA,4,113446477
cg00072271,asthma_GLOBAL_vs_CONTROLS,0.00825829261626829,1.7014499246457737e-6,1,-0.01659600971400579,RAB3GAP2,1,220198623
cg05559368,asthma_GLOBAL_vs_CONTROLS,0.00825829261626829,1.708903232351048e-6,1,-0.01837535033302641,NA,13,40132577
cg20601189,asthma_GLOBAL_vs_CONTROLS,0.00825829261626829,1.7161553140729578e-6,1,-0.02951569434922797,OLFM3,1,101831518
cg09321965,asthma_GLOBAL_vs_CONTROLS,0.00825829261626829,1.7199151577572954e-6,1,-0.05050226282217184,NEK7,1,198232063
cg01388054,asthma_GLOBAL_vs_CONTROLS,0.00825829261626829,1.7201750050087176e-6,1,-0.02336440956903638,SUNC1,7,48028724
cg16142867,asthma_GLOBAL_vs_CONTROLS,0.0082986442862391,1.738183347153368e-6,1,-0.04698187255775695,ZNF573,19,37740464
cg08747277,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.7757267810200625e-6,1,-0.01625428831274383,MANEA,6,95600250
cg02272457,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.7808634813758335e-6,1,-0.00783647359557862,NA,6,42460052
cg01710742,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.7823860979567804e-6,1,-0.0961286390458017,LINC00992,5,117415246
cg07646480,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.8081145625124655e-6,1,-0.07093794181314474,SEMA5A,5,9359684
cg27092877,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.8092032338415725e-6,1,-0.02840929757369801,SEMA6A,5,116470908
cg04007989,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.83085662667073e-6,1,-0.02417100501562131,ITSN2,2,24274073
cg03339618,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.8359485619238128e-6,1,-0.02760922817155527,WWOX,16,78421255
cg12365998,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.8487422767984008e-6,1,0.03781461964144265,RORA,15,61228038
cg12964721,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.8546389819769244e-6,1,-0.03113838955490378,NA,14,56066173
cg24240390,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.8554842072196647e-6,1,-0.02108921720308108,HACE1,6,104766766
cg16544246,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.868148273158788e-6,1,-0.07671978611141188,NA,21,30618499
cg16368619,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.873034646991088e-6,1,-0.06460694031680722,ANO3,11,26330942
cg24799218,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.892546385386687e-6,1,-0.07234358502238246,SRI,7,88227833
cg03446426,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.902604618200048e-6,1,-0.02737358373138339,LINC00358,13,62029744
cg04266774,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.907438358284092e-6,1,-0.10469140314199084,LIPK,10,88723240
cg27470654,asthma_GLOBAL_vs_CONTROLS,0.00834932965732713,1.9158143740474764e-6,1,-0.07253194586797929,SNX10,7,26353743
