probeID,best_comparison,min_fdr,min_p,n_comparisons_pass,beta_best,gene,chromosome,position
cg02747151,phenotype_signature_C2_vs_rest,0.05338151359060519,1.4207857096713536e-6,1,-0.2056611334236142,ATP10A,15,25981177
cg16526319,phenotype_signature_C2_vs_rest,0.07428357283776388,2.063069631391622e-6,1,-0.1235552031852551,NA,9,138086599
cg22843488,phenotype_signature_C2_vs_rest,0.08250594916924961,2.4188497696416567e-6,1,-0.12661252930828573,GPR87,3,151017685
cg12716346,phenotype_signature_C2_vs_rest,0.08250594916924961,2.4823811996043405e-6,1,-0.07776014321295495,NA,4,187810656
cg03118800,phenotype_signature_C2_vs_rest,0.09980087119362104,3.219746893118761e-6,1,0.05416019868265459,EVPL,17,76015034
cg05660106,phenotype_signature_C2_vs_rest,0.09980087119362104,3.233718597447427e-6,1,0.08761096579030124,CASP9,1,15523922
cg16434774,phenotype_signature_C2_vs_rest,0.10112274270630583,3.3935691157144455e-6,1,-0.2427770681833732,PDE4B,1,66723453
cg10479493,phenotype_signature_C2_vs_rest,0.11463192820225077,3.979575174353034e-6,1,-0.16082390457977436,MLN,6,33772694
cg27429195,phenotype_signature_C2_vs_rest,0.11798939027127728,4.232670986596797e-6,1,0.14671114918142805,ADARB2,10,1559913
cg09192059,phenotype_signature_C2_vs_rest,0.12340366430380668,4.569702156243131e-6,1,0.06504822660128759,DMD,23,31266915
cg06758994,phenotype_signature_C2_vs_rest,0.12984360083855395,4.9584318819747915e-6,1,-0.10512322314326925,NA,7,7034759
cg06872709,phenotype_signature_C2_vs_rest,0.1404494256182274,5.525972827719813e-6,1,-0.1678609706227574,NA,16,86112085
cg23213876,phenotype_signature_C2_vs_rest,0.14420323753742958,5.840538833226141e-6,1,-0.16750937595168833,DMRTB1,1,53924164
cg12218999,phenotype_signature_C2_vs_rest,0.148798444303388,6.333394674845821e-6,1,0.03275128559212264,NA,6,33248472
cg01675153,phenotype_signature_C2_vs_rest,0.148798444303388,6.3710347707641205e-6,1,-0.06616796994638173,ACOT6,14,74083869
cg11657520,phenotype_signature_C2_vs_rest,0.1566005646622067,6.886313353627435e-6,1,-0.3637021530383415,PDK1,2,173468235
cg08571639,phenotype_signature_C2_vs_rest,0.157971848562137,7.129419470097093e-6,1,-0.23301377398441148,LRRFIP1,2,238639895
cg14981312,phenotype_signature_C2_vs_rest,0.16679678547277904,7.720715127559923e-6,1,0.03525416422174912,C1orf159,1,1050737
cg05943251,phenotype_signature_C2_vs_rest,0.16994982160133068,8.06332992998287e-6,1,-0.0799283834564544,CACNA1D,3,53589975
cg10453443,phenotype_signature_C2_vs_rest,0.1703131433659484,8.548202449896179e-6,1,0.07677199532864115,TP53BP2,1,223835095
cg25361454,phenotype_signature_C2_vs_rest,0.1703131433659484,8.742743371968452e-6,1,-0.33933956028984835,ADAP1,7,985839
cg14463432,phenotype_signature_C2_vs_rest,0.1703131433659484,8.744777577292774e-6,1,0.06134310740677411,NA,23,137033832
cg25223354,phenotype_signature_C2_vs_rest,0.1703131433659484,8.987557320699509e-6,1,-0.2035786143760887,NA,10,133642177
cg04742780,phenotype_signature_C2_vs_rest,0.1703131433659484,9.122139531304135e-6,1,-0.08008371932540984,GATA5,20,61051915
cg03529720,phenotype_signature_C2_vs_rest,0.1703131433659484,9.325333519533024e-6,1,-0.25619318330502744,TBCD,17,80748264
cg22502715,phenotype_signature_C2_vs_rest,0.1703131433659484,9.51316500927879e-6,1,0.08118542340776641,ZNF695,1,247008270
cg06712538,phenotype_signature_C2_vs_rest,0.1703131433659484,9.657264028702672e-6,1,-0.1951077346289666,GLI2,2,121728879
cg00102615,phenotype_signature_C2_vs_rest,0.1957004243436856,1.1478784538523148e-5,1,-0.2121046640796429,NOTCH1,9,139394959
cg11388547,phenotype_signature_C2_vs_rest,0.1957004243436856,1.1549729262361211e-5,1,-0.1298094628695971,LOC286135,8,29778333
cg14632071,phenotype_signature_C2_vs_rest,0.1974954414319329,1.1884208975342891e-5,1,-0.08002609972408631,TTLL11,9,124616283
